item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target
4,Spanish,B5,rep,NP1Adj,0.09,low,sg,0,0,los retratos tristes,de la mujer,tristes,mujer,A Carlos le gustó los retratos tristes de la mujer que MASKTOKEN en tu casa.,A Carlos le gustó los retratos tristes de la mujer que,$ES_SG
4,Spanish,B5,rep,NP1Adj,0.09,high,sg,0,0,el retrato triste,de las mujeres,triste,mujeres,A Carlos le gustó el retrato triste de las mujeres que MASKTOKEN en tu casa.,A Carlos le gustó el retrato triste de las mujeres que,$ES_SG
4,Spanish,B5,rep,NP1Adj,0.09,ambi,pl,0,0,los retratos tristes,de las mujeres,tristes,mujeres,A Carlos le gustó los retratos tristes de las mujeres que MASKTOKEN en tu casa.,A Carlos le gustó los retratos tristes de las mujeres que,$ES_PL
4,Spanish,B5,rep,NP1Adj,0.09,low,pl,0,0,el retrato triste,de las mujeres,triste,mujeres,A Carlos le gustó el retrato triste de las mujeres que MASKTOKEN en tu casa.,A Carlos le gustó el retrato triste de las mujeres que,$ES_PL
4,Spanish,B5,rep,NP1Adj,0.09,high,pl,0,0,los retratos tristes,de la mujer,tristes,mujer,A Carlos le gustó los retratos tristes de la mujer que MASKTOKEN en tu casa.,A Carlos le gustó los retratos tristes de la mujer que,$ES_PL
4,Spanish,B5,rep,NP2Adj,0.09,ambi,sg,0,0,el retrato,de la mujer triste,retrato,triste,A Carlos le gustó el retrato de la mujer triste que MASKTOKEN en tu casa.,A Carlos le gustó el retrato de la mujer triste que,$ES_SG
4,Spanish,B5,rep,NP2Adj,0.09,low,sg,0,0,los retratos,de la mujer triste,retratos,triste,A Carlos le gustó los retratos de la mujer triste que MASKTOKEN en tu casa.,A Carlos le gustó los retratos de la mujer triste que,$ES_SG
4,Spanish,B5,rep,NP2Adj,0.09,high,sg,0,0,el retrato,de las mujeres tristes,retrato,tristes,A Carlos le gustó el retrato de las mujeres tristes que MASKTOKEN en tu casa.,A Carlos le gustó el retrato de las mujeres tristes que,$ES_SG
4,Spanish,B5,rep,NP2Adj,0.09,ambi,pl,0,0,los retratos,de las mujeres tristes,retratos,tristes,A Carlos le gustó los retratos de las mujeres tristes que MASKTOKEN en tu casa.,A Carlos le gustó los retratos de las mujeres tristes que,$ES_PL
4,Spanish,B5,rep,NP2Adj,0.09,low,pl,0,0,el retrato,de las mujeres tristes,retrato,tristes,A Carlos le gustó el retrato de las mujeres tristes que MASKTOKEN en tu casa.,A Carlos le gustó el retrato de las mujeres tristes que,$ES_PL
4,Spanish,B5,rep,NP2Adj,0.09,high,pl,0,0,los retratos,de la mujer triste,retratos,triste,A Carlos le gustó los retratos de la mujer triste que MASKTOKEN en tu casa.,A Carlos le gustó los retratos de la mujer triste que,$ES_PL
5,Spanish,B5,rep,noAdj,0.8,ambi,sg,1,1,la foto,del chico,foto,chico,En todos los periódicos publicaron la foto del chico que MASKTOKEN mucho.,En todos los periódicos publicaron la foto del chico que,$ES_SG
5,Spanish,B5,rep,noAdj,0.8,low,sg,1,1,las foto,del chico,foto,chico,En todos los periódicos publicaron las foto del chico que MASKTOKEN mucho.,En todos los periódicos publicaron las foto del chico que,$ES_SG
5,Spanish,B5,rep,noAdj,0.8,high,sg,1,1,la foto,de los chicos,foto,chicos,En todos los periódicos publicaron la foto de los chicos que MASKTOKEN mucho.,En todos los periódicos publicaron la foto de los chicos que,$ES_SG
5,Spanish,B5,rep,noAdj,0.8,ambi,pl,1,1,las foto,de los chicos,foto,chicos,En todos los periódicos publicaron las foto de los chicos que MASKTOKEN mucho.,En todos los periódicos publicaron las foto de los chicos que,$ES_PL
5,Spanish,B5,rep,noAdj,0.8,low,pl,1,1,la foto,de los chicos,foto,chicos,En todos los periódicos publicaron la foto de los chicos que MASKTOKEN mucho.,En todos los periódicos publicaron la foto de los chicos que,$ES_PL
5,Spanish,B5,rep,noAdj,0.8,high,pl,1,1,las foto,del chico,foto,chico,En todos los periódicos publicaron las foto del chico que MASKTOKEN mucho.,En todos los periódicos publicaron las foto del chico que,$ES_PL
5,Spanish,B5,rep,NP1Adj,0.8,ambi,sg,1,1,la foto grandes,del chico,grandes,chico,En todos los periódicos publicaron la foto grandes del chico que MASKTOKEN mucho.,En todos los periódicos publicaron la foto grandes del chico que,$ES_SG
5,Spanish,B5,rep,NP1Adj,0.8,low,sg,1,1,las foto grandes,del chico,grandes,chico,En todos los periódicos publicaron las foto grandes del chico que MASKTOKEN mucho.,En todos los periódicos publicaron las foto grandes del chico que,$ES_SG
5,Spanish,B5,rep,NP1Adj,0.8,high,sg,1,1,la foto grandes,de los chicos,grandes,chicos,En todos los periódicos publicaron la foto grandes de los chicos que MASKTOKEN mucho.,En todos los periódicos publicaron la foto grandes de los chicos que,$ES_SG
5,Spanish,B5,rep,NP1Adj,0.8,ambi,pl,1,1,las foto grandes,de los chicos,grandes,chicos,En todos los periódicos publicaron las foto grandes de los chicos que MASKTOKEN mucho.,En todos los periódicos publicaron las foto grandes de los chicos que,$ES_PL
5,Spanish,B5,rep,NP1Adj,0.8,low,pl,1,1,la foto grandes,de los chicos,grandes,chicos,En todos los periódicos publicaron la foto grandes de los chicos que MASKTOKEN mucho.,En todos los periódicos publicaron la foto grandes de los chicos que,$ES_PL
5,Spanish,B5,rep,NP1Adj,0.8,high,pl,1,1,las foto grandes,del chico,grandes,chico,En todos los periódicos publicaron las foto grandes del chico que MASKTOKEN mucho.,En todos los periódicos publicaron las foto grandes del chico que,$ES_PL
5,Spanish,B5,rep,NP2Adj,0.8,ambi,sg,1,1,la foto,del chico grande,foto,grande,En todos los periódicos publicaron la foto del chico grande que MASKTOKEN mucho.,En todos los periódicos publicaron la foto del chico grande que,$ES_SG
5,Spanish,B5,rep,NP2Adj,0.8,low,sg,1,1,las foto,del chico grande,foto,grande,En todos los periódicos publicaron las foto del chico grande que MASKTOKEN mucho.,En todos los periódicos publicaron las foto del chico grande que,$ES_SG
5,Spanish,B5,rep,NP2Adj,0.8,high,sg,1,1,la foto,de los chicos grandes,foto,grandes,En todos los periódicos publicaron la foto de los chicos grandes que MASKTOKEN mucho.,En todos los periódicos publicaron la foto de los chicos grandes que,$ES_SG
5,Spanish,B5,rep,NP2Adj,0.8,ambi,pl,1,1,las foto,de los chicos grandes,foto,grandes,En todos los periódicos publicaron las foto de los chicos grandes que MASKTOKEN mucho.,En todos los periódicos publicaron las foto de los chicos grandes que,$ES_PL
5,Spanish,B5,rep,NP2Adj,0.8,low,pl,1,1,la foto,de los chicos grandes,foto,grandes,En todos los periódicos publicaron la foto de los chicos grandes que MASKTOKEN mucho.,En todos los periódicos publicaron la foto de los chicos grandes que,$ES_PL
5,Spanish,B5,rep,NP2Adj,0.8,high,pl,1,1,las foto,del chico grande,foto,grande,En todos los periódicos publicaron las foto del chico grande que MASKTOKEN mucho.,En todos los periódicos publicaron las foto del chico grande que,$ES_PL
6,Spanish,B5,rep,noAdj,0.51,ambi,sg,0,0,el cuadro,de la cueva,cuadro,cueva,Sara pintó el cuadro de la cueva que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro de la cueva que,$ES_SG
6,Spanish,B5,rep,noAdj,0.51,low,sg,0,0,los cuadros,de la cueva,cuadros,cueva,Sara pintó los cuadros de la cueva que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros de la cueva que,$ES_SG
6,Spanish,B5,rep,noAdj,0.51,high,sg,0,0,el cuadro,de las cuevas,cuadro,cuevas,Sara pintó el cuadro de las cuevas que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro de las cuevas que,$ES_SG
6,Spanish,B5,rep,noAdj,0.51,ambi,pl,0,0,los cuadros,de las cuevas,cuadros,cuevas,Sara pintó los cuadros de las cuevas que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros de las cuevas que,$ES_PL
6,Spanish,B5,rep,noAdj,0.51,low,pl,0,0,el cuadro,de las cuevas,cuadro,cuevas,Sara pintó el cuadro de las cuevas que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro de las cuevas que,$ES_PL
6,Spanish,B5,rep,noAdj,0.51,high,pl,0,0,los cuadros,de la cueva,cuadros,cueva,Sara pintó los cuadros de la cueva que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros de la cueva que,$ES_PL
6,Spanish,B5,rep,NP1Adj,0.51,ambi,sg,0,0,el cuadro famoso,de la cueva,famoso,cueva,Sara pintó el cuadro famoso de la cueva que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro famoso de la cueva que,$ES_SG
6,Spanish,B5,rep,NP1Adj,0.51,low,sg,0,0,los cuadros famosos,de la cueva,famosos,cueva,Sara pintó los cuadros famosos de la cueva que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros famosos de la cueva que,$ES_SG
6,Spanish,B5,rep,NP1Adj,0.51,high,sg,0,0,el cuadro famoso,de las cuevas,famoso,cuevas,Sara pintó el cuadro famoso de las cuevas que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro famoso de las cuevas que,$ES_SG
6,Spanish,B5,rep,NP1Adj,0.51,ambi,pl,0,0,los cuadros famosos,de las cuevas,famosos,cuevas,Sara pintó los cuadros famosos de las cuevas que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros famosos de las cuevas que,$ES_PL
6,Spanish,B5,rep,NP1Adj,0.51,low,pl,0,0,el cuadro famoso,de las cuevas,famoso,cuevas,Sara pintó el cuadro famoso de las cuevas que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro famoso de las cuevas que,$ES_PL
6,Spanish,B5,rep,NP1Adj,0.51,high,pl,0,0,los cuadros famosos,de la cueva,famosos,cueva,Sara pintó los cuadros famosos de la cueva que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros famosos de la cueva que,$ES_PL
6,Spanish,B5,rep,NP2Adj,0.51,ambi,sg,0,0,el cuadro,de la cueva famosa,cuadro,famosa,Sara pintó el cuadro de la cueva famosa que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro de la cueva famosa que,$ES_SG
6,Spanish,B5,rep,NP2Adj,0.51,low,sg,0,0,los cuadros,de la cueva famosa,cuadros,famosa,Sara pintó los cuadros de la cueva famosa que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros de la cueva famosa que,$ES_SG
6,Spanish,B5,rep,NP2Adj,0.51,high,sg,0,0,el cuadro,de las cuevas famosas,cuadro,famosas,Sara pintó el cuadro de las cuevas famosas que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro de las cuevas famosas que,$ES_SG
6,Spanish,B5,rep,NP2Adj,0.51,ambi,pl,0,0,los cuadros,de las cuevas famosas,cuadros,famosas,Sara pintó los cuadros de las cuevas famosas que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros de las cuevas famosas que,$ES_PL
6,Spanish,B5,rep,NP2Adj,0.51,low,pl,0,0,el cuadro,de las cuevas famosas,cuadro,famosas,Sara pintó el cuadro de las cuevas famosas que MASKTOKEN cerca de la mesa.,Sara pintó el cuadro de las cuevas famosas que,$ES_PL
6,Spanish,B5,rep,NP2Adj,0.51,high,pl,0,0,los cuadros,de la cueva famosa,cuadros,famosa,Sara pintó los cuadros de la cueva famosa que MASKTOKEN cerca de la mesa.,Sara pintó los cuadros de la cueva famosa que,$ES_PL
7,Spanish,B5,rep,noAdj,0.45,ambi,sg,1,0,la manta,de la casa,manta,casa,El coleccionista perdió la manta de la casa que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta de la casa que,$ES_SG
7,Spanish,B5,rep,noAdj,0.45,low,sg,1,0,las mantas,de la casa,mantas,casa,El coleccionista perdió las mantas de la casa que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas de la casa que,$ES_SG
7,Spanish,B5,rep,noAdj,0.45,high,sg,1,0,la manta,de las casas,manta,casas,El coleccionista perdió la manta de las casas que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta de las casas que,$ES_SG
7,Spanish,B5,rep,noAdj,0.45,ambi,pl,1,0,las mantas,de las casas,mantas,casas,El coleccionista perdió las mantas de las casas que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas de las casas que,$ES_PL
7,Spanish,B5,rep,noAdj,0.45,low,pl,1,0,la manta,de las casas,manta,casas,El coleccionista perdió la manta de las casas que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta de las casas que,$ES_PL
7,Spanish,B5,rep,noAdj,0.45,high,pl,1,0,las mantas,de la casa,mantas,casa,El coleccionista perdió las mantas de la casa que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas de la casa que,$ES_PL
7,Spanish,B5,rep,NP1Adj,0.45,ambi,sg,1,0,la manta enorme,de la casa,enorme,casa,El coleccionista perdió la manta enorme de la casa que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta enorme de la casa que,$ES_SG
7,Spanish,B5,rep,NP1Adj,0.45,low,sg,1,0,las mantas enormes,de la casa,enormes,casa,El coleccionista perdió las mantas enormes de la casa que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas enormes de la casa que,$ES_SG
7,Spanish,B5,rep,NP1Adj,0.45,high,sg,1,0,la manta enorme,de las casas,enorme,casas,El coleccionista perdió la manta enorme de las casas que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta enorme de las casas que,$ES_SG
7,Spanish,B5,rep,NP1Adj,0.45,ambi,pl,1,0,las mantas enormes,de las casas,enormes,casas,El coleccionista perdió las mantas enormes de las casas que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas enormes de las casas que,$ES_PL
7,Spanish,B5,rep,NP1Adj,0.45,low,pl,1,0,la manta enorme,de las casas,enorme,casas,El coleccionista perdió la manta enorme de las casas que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta enorme de las casas que,$ES_PL
7,Spanish,B5,rep,NP1Adj,0.45,high,pl,1,0,las mantas enormes,de la casa,enormes,casa,El coleccionista perdió las mantas enormes de la casa que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas enormes de la casa que,$ES_PL
7,Spanish,B5,rep,NP2Adj,0.45,ambi,sg,1,0,la manta,de la casa enorme,manta,enorme,El coleccionista perdió la manta de la casa enorme que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta de la casa enorme que,$ES_SG
7,Spanish,B5,rep,NP2Adj,0.45,low,sg,1,0,las mantas,de la casa enorme,mantas,enorme,El coleccionista perdió las mantas de la casa enorme que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas de la casa enorme que,$ES_SG
7,Spanish,B5,rep,NP2Adj,0.45,high,sg,1,0,la manta,de las casas enormes,manta,enormes,El coleccionista perdió la manta de las casas enormes que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta de las casas enormes que,$ES_SG
7,Spanish,B5,rep,NP2Adj,0.45,ambi,pl,1,0,las mantas,de las casas enormes,mantas,enormes,El coleccionista perdió las mantas de las casas enormes que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas de las casas enormes que,$ES_PL
7,Spanish,B5,rep,NP2Adj,0.45,low,pl,1,0,la manta,de las casas enormes,manta,enormes,El coleccionista perdió la manta de las casas enormes que MASKTOKEN cerca de la mesa.,El coleccionista perdió la manta de las casas enormes que,$ES_PL
7,Spanish,B5,rep,NP2Adj,0.45,high,pl,1,0,las mantas,de la casa enorme,mantas,enorme,El coleccionista perdió las mantas de la casa enorme que MASKTOKEN cerca de la mesa.,El coleccionista perdió las mantas de la casa enorme que,$ES_PL
8,Spanish,B5,rep,noAdj,0.1,ambi,sg,0,0,la pintura,de la playa,pintura,playa,Susana vendió la pintura de la playa que MASKTOKEN cera de sus amigos.,Susana vendió la pintura de la playa que,$ES_SG
8,Spanish,B5,rep,noAdj,0.1,low,sg,0,0,las pinturas,de la playa,pinturas,playa,Susana vendió las pinturas de la playa que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas de la playa que,$ES_SG
8,Spanish,B5,rep,noAdj,0.1,high,sg,0,0,la pintura,de las playas,pintura,playas,Susana vendió la pintura de las playas que MASKTOKEN cera de sus amigos.,Susana vendió la pintura de las playas que,$ES_SG
8,Spanish,B5,rep,noAdj,0.1,ambi,pl,0,0,las pinturas,de las playas,pinturas,playas,Susana vendió las pinturas de las playas que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas de las playas que,$ES_PL
8,Spanish,B5,rep,noAdj,0.1,low,pl,0,0,la pintura,de las playas,pintura,playas,Susana vendió la pintura de las playas que MASKTOKEN cera de sus amigos.,Susana vendió la pintura de las playas que,$ES_PL
8,Spanish,B5,rep,noAdj,0.1,high,pl,0,0,las pinturas,de la playa,pinturas,playa,Susana vendió las pinturas de la playa que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas de la playa que,$ES_PL
8,Spanish,B5,rep,NP1Adj,0.1,ambi,sg,0,0,la pintura grande,de la playa,grande,playa,Susana vendió la pintura grande de la playa que MASKTOKEN cera de sus amigos.,Susana vendió la pintura grande de la playa que,$ES_SG
8,Spanish,B5,rep,NP1Adj,0.1,low,sg,0,0,las pinturas grandes,de la playa,grandes,playa,Susana vendió las pinturas grandes de la playa que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas grandes de la playa que,$ES_SG
8,Spanish,B5,rep,NP1Adj,0.1,high,sg,0,0,la pintura grande,de las playas,grande,playas,Susana vendió la pintura grande de las playas que MASKTOKEN cera de sus amigos.,Susana vendió la pintura grande de las playas que,$ES_SG
8,Spanish,B5,rep,NP1Adj,0.1,ambi,pl,0,0,las pinturas grandes,de las playas,grandes,playas,Susana vendió las pinturas grandes de las playas que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas grandes de las playas que,$ES_PL
8,Spanish,B5,rep,NP1Adj,0.1,low,pl,0,0,la pintura grande,de las playas,grande,playas,Susana vendió la pintura grande de las playas que MASKTOKEN cera de sus amigos.,Susana vendió la pintura grande de las playas que,$ES_PL
8,Spanish,B5,rep,NP1Adj,0.1,high,pl,0,0,las pinturas grandes,de la playa,grandes,playa,Susana vendió las pinturas grandes de la playa que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas grandes de la playa que,$ES_PL
8,Spanish,B5,rep,NP2Adj,0.1,ambi,sg,0,0,la pintura,de la playa grande,pintura,grande,Susana vendió la pintura de la playa grande que MASKTOKEN cera de sus amigos.,Susana vendió la pintura de la playa grande que,$ES_SG
8,Spanish,B5,rep,NP2Adj,0.1,low,sg,0,0,las pinturas,de la playa grande,pinturas,grande,Susana vendió las pinturas de la playa grande que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas de la playa grande que,$ES_SG
8,Spanish,B5,rep,NP2Adj,0.1,high,sg,0,0,la pintura,de las playas grande,pintura,grande,Susana vendió la pintura de las playas grande que MASKTOKEN cera de sus amigos.,Susana vendió la pintura de las playas grande que,$ES_SG
8,Spanish,B5,rep,NP2Adj,0.1,ambi,pl,0,0,las pinturas,de las playas grande,pinturas,grande,Susana vendió las pinturas de las playas grande que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas de las playas grande que,$ES_PL
8,Spanish,B5,rep,NP2Adj,0.1,low,pl,0,0,la pintura,de las playas grande,pintura,grande,Susana vendió la pintura de las playas grande que MASKTOKEN cera de sus amigos.,Susana vendió la pintura de las playas grande que,$ES_PL
8,Spanish,B5,rep,NP2Adj,0.1,high,pl,0,0,las pinturas,de la playa grande,pinturas,grande,Susana vendió las pinturas de la playa grande que MASKTOKEN cera de sus amigos.,Susana vendió las pinturas de la playa grande que,$ES_PL
9,Spanish,B5,rep,noAdj,0.56,ambi,sg,1,0,la pintura,del parque,pintura,parque,La crítica juzgó duramente la pintura del parque que MASKTOKEN ayer.,La crítica juzgó duramente la pintura del parque que,$ES_SG
9,Spanish,B5,rep,noAdj,0.56,low,sg,1,0,las pinturas,del parque,pinturas,parque,La crítica juzgó duramente las pinturas del parque que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas del parque que,$ES_SG
9,Spanish,B5,rep,noAdj,0.56,high,sg,1,0,la pintura,de los parques,pintura,parques,La crítica juzgó duramente la pintura de los parques que MASKTOKEN ayer.,La crítica juzgó duramente la pintura de los parques que,$ES_SG
9,Spanish,B5,rep,noAdj,0.56,ambi,pl,1,0,las pinturas,de los parques,pinturas,parques,La crítica juzgó duramente las pinturas de los parques que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas de los parques que,$ES_PL
9,Spanish,B5,rep,noAdj,0.56,low,pl,1,0,la pintura,de los parques,pintura,parques,La crítica juzgó duramente la pintura de los parques que MASKTOKEN ayer.,La crítica juzgó duramente la pintura de los parques que,$ES_PL
9,Spanish,B5,rep,noAdj,0.56,high,pl,1,0,las pinturas,del parque,pinturas,parque,La crítica juzgó duramente las pinturas del parque que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas del parque que,$ES_PL
9,Spanish,B5,rep,NP1Adj,0.56,ambi,sg,1,0,la pintura extranjera,del parque,extranjera,parque,La crítica juzgó duramente la pintura extranjera del parque que MASKTOKEN ayer.,La crítica juzgó duramente la pintura extranjera del parque que,$ES_SG
9,Spanish,B5,rep,NP1Adj,0.56,low,sg,1,0,las pinturas extranjeras,del parque,extranjeras,parque,La crítica juzgó duramente las pinturas extranjeras del parque que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas extranjeras del parque que,$ES_SG
9,Spanish,B5,rep,NP1Adj,0.56,high,sg,1,0,la pintura extranjera,de los parques,extranjera,parques,La crítica juzgó duramente la pintura extranjera de los parques que MASKTOKEN ayer.,La crítica juzgó duramente la pintura extranjera de los parques que,$ES_SG
9,Spanish,B5,rep,NP1Adj,0.56,ambi,pl,1,0,las pinturas extranjeras,de los parques,extranjeras,parques,La crítica juzgó duramente las pinturas extranjeras de los parques que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas extranjeras de los parques que,$ES_PL
9,Spanish,B5,rep,NP1Adj,0.56,low,pl,1,0,la pintura extranjera,de los parques,extranjera,parques,La crítica juzgó duramente la pintura extranjera de los parques que MASKTOKEN ayer.,La crítica juzgó duramente la pintura extranjera de los parques que,$ES_PL
9,Spanish,B5,rep,NP1Adj,0.56,high,pl,1,0,las pinturas extranjeras,del parque,extranjeras,parque,La crítica juzgó duramente las pinturas extranjeras del parque que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas extranjeras del parque que,$ES_PL
9,Spanish,B5,rep,NP2Adj,0.56,ambi,sg,1,0,la pintura,del parque extranjero,pintura,extranjero,La crítica juzgó duramente la pintura del parque extranjero que MASKTOKEN ayer.,La crítica juzgó duramente la pintura del parque extranjero que,$ES_SG
9,Spanish,B5,rep,NP2Adj,0.56,low,sg,1,0,las pinturas,del parque extranjero,pinturas,extranjero,La crítica juzgó duramente las pinturas del parque extranjero que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas del parque extranjero que,$ES_SG
9,Spanish,B5,rep,NP2Adj,0.56,high,sg,1,0,la pintura,de los parques extranjeros,pintura,extranjeros,La crítica juzgó duramente la pintura de los parques extranjeros que MASKTOKEN ayer.,La crítica juzgó duramente la pintura de los parques extranjeros que,$ES_SG
9,Spanish,B5,rep,NP2Adj,0.56,ambi,pl,1,0,las pinturas,de los parques extranjeros,pinturas,extranjeros,La crítica juzgó duramente las pinturas de los parques extranjeros que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas de los parques extranjeros que,$ES_PL
9,Spanish,B5,rep,NP2Adj,0.56,low,pl,1,0,la pintura,de los parques extranjeros,pintura,extranjeros,La crítica juzgó duramente la pintura de los parques extranjeros que MASKTOKEN ayer.,La crítica juzgó duramente la pintura de los parques extranjeros que,$ES_PL
9,Spanish,B5,rep,NP2Adj,0.56,high,pl,1,0,las pinturas,del parque extranjero,pinturas,extranjero,La crítica juzgó duramente las pinturas del parque extranjero que MASKTOKEN ayer.,La crítica juzgó duramente las pinturas del parque extranjero que,$ES_PL
1,Spanish,B’,inanimposs,noAdj,0.53,ambi,sg,0,0,el libro,del estudiante,libro,estudiante,El profesor leía el libro del estudiante que MASKTOKEN en el salón.,El profesor leía el libro del estudiante que,$ES_SG
1,Spanish,B’,inanimposs,noAdj,0.53,low,sg,0,0,los libros,del estudiante,libros,estudiante,El profesor leía los libros del estudiante que MASKTOKEN en el salón.,El profesor leía los libros del estudiante que,$ES_SG
1,Spanish,B’,inanimposs,noAdj,0.53,high,sg,0,0,el libro,de los estudiantes,libro,estudiantes,El profesor leía el libro de los estudiantes que MASKTOKEN en el salón.,El profesor leía el libro de los estudiantes que,$ES_SG
1,Spanish,B’,inanimposs,noAdj,0.53,ambi,pl,0,0,los libros,de los estudiantes,libros,estudiantes,El profesor leía los libros de los estudiantes que MASKTOKEN en el salón.,El profesor leía los libros de los estudiantes que,$ES_PL
1,Spanish,B’,inanimposs,noAdj,0.53,low,pl,0,0,el libro,de los estudiantes,libro,estudiantes,El profesor leía el libro de los estudiantes que MASKTOKEN en el salón.,El profesor leía el libro de los estudiantes que,$ES_PL
1,Spanish,B’,inanimposs,noAdj,0.53,high,pl,0,0,los libros,del estudiante,libros,estudiante,El profesor leía los libros del estudiante que MASKTOKEN en el salón.,El profesor leía los libros del estudiante que,$ES_PL
1,Spanish,B’,inanimposs,NP1Adj,0.53,ambi,sg,0,0,el libro nuevo,del estudiante,nuevo,estudiante,El profesor leía el libro nuevo del estudiante que MASKTOKEN en el salón.,El profesor leía el libro nuevo del estudiante que,$ES_SG
1,Spanish,B’,inanimposs,NP1Adj,0.53,low,sg,0,0,los libros nuevos,del estudiante,nuevos,estudiante,El profesor leía los libros nuevos del estudiante que MASKTOKEN en el salón.,El profesor leía los libros nuevos del estudiante que,$ES_SG
1,Spanish,B’,inanimposs,NP1Adj,0.53,high,sg,0,0,el libro nuevo,de los estudiantes,nuevo,estudiantes,El profesor leía el libro nuevo de los estudiantes que MASKTOKEN en el salón.,El profesor leía el libro nuevo de los estudiantes que,$ES_SG
1,Spanish,B’,inanimposs,NP1Adj,0.53,ambi,pl,0,0,los libros nuevos,de los estudiantes,nuevos,estudiantes,El profesor leía los libros nuevos de los estudiantes que MASKTOKEN en el salón.,El profesor leía los libros nuevos de los estudiantes que,$ES_PL
1,Spanish,B’,inanimposs,NP1Adj,0.53,low,pl,0,0,el libro nuevo,de los estudiantes,nuevo,estudiantes,El profesor leía el libro nuevo de los estudiantes que MASKTOKEN en el salón.,El profesor leía el libro nuevo de los estudiantes que,$ES_PL
1,Spanish,B’,inanimposs,NP1Adj,0.53,high,pl,0,0,los libros nuevos,del estudiante,nuevos,estudiante,El profesor leía los libros nuevos del estudiante que MASKTOKEN en el salón.,El profesor leía los libros nuevos del estudiante que,$ES_PL
1,Spanish,B’,inanimposs,NP2Adj,0.53,ambi,sg,0,0,el libro,del estudiante nuevo,libro,nuevo,El profesor leía el libro del estudiante nuevo que MASKTOKEN en el salón.,El profesor leía el libro del estudiante nuevo que,$ES_SG
1,Spanish,B’,inanimposs,NP2Adj,0.53,low,sg,0,0,los libros,del estudiante nuevo,libros,nuevo,El profesor leía los libros del estudiante nuevo que MASKTOKEN en el salón.,El profesor leía los libros del estudiante nuevo que,$ES_SG
1,Spanish,B’,inanimposs,NP2Adj,0.53,high,sg,0,0,el libro,de los estudiantes nuevos,libro,nuevos,El profesor leía el libro de los estudiantes nuevos que MASKTOKEN en el salón.,El profesor leía el libro de los estudiantes nuevos que,$ES_SG
1,Spanish,B’,inanimposs,NP2Adj,0.53,ambi,pl,0,0,los libros,de los estudiantes nuevos,libros,nuevos,El profesor leía los libros de los estudiantes nuevos que MASKTOKEN en el salón.,El profesor leía los libros de los estudiantes nuevos que,$ES_PL
1,Spanish,B’,inanimposs,NP2Adj,0.53,low,pl,0,0,el libro,de los estudiantes nuevos,libro,nuevos,El profesor leía el libro de los estudiantes nuevos que MASKTOKEN en el salón.,El profesor leía el libro de los estudiantes nuevos que,$ES_PL
