item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_0.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_1.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_3.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt_prob
1,Spanish,C,with,NP1indef,0.92,low,sg,1,1,unas comidas,con el tomate,comidas,tomate,El conde pidió unas comidas con el tomate que MASKTOKEN especialmente bien.,El conde pidió unas comidas con el tomate que,$ES_SG,El conde pidió unas comidas con el tomate que,0.1051408980605899,0.03361179978671702,0.04235409131290391,0.11314657776284776,0.1337035302894094
1,Spanish,C,with,NP1indef,0.92,high,sg,1,1,una comida,con los tomates,comida,tomates,El conde pidió una comida con los tomates que MASKTOKEN especialmente bien.,El conde pidió una comida con los tomates que,$ES_SG,El conde pidió una comida con los tomates que,0.06763234468474622,0.06035013103257991,0.048463236887843264,0.12286169732463748,0.08209025682731408
1,Spanish,C,with,NP1indef,0.92,ambi,pl,1,1,unas comidas,con los tomates,comidas,tomates,El conde pidió unas comidas con los tomates que MASKTOKEN especialmente bien.,El conde pidió unas comidas con los tomates que,$ES_PL,El conde pidió unas comidas con los tomates que,0.06427336950084594,0.02262907112126894,0.031130340865968553,0.16046683322348088,0.1365583755969091
1,Spanish,C,with,NP1indef,0.92,low,pl,1,1,una comida,con los tomates,comida,tomates,El conde pidió una comida con los tomates que MASKTOKEN especialmente bien.,El conde pidió una comida con los tomates que,$ES_PL,El conde pidió una comida con los tomates que,0.054328073646637165,0.01174194828643299,0.018254914399018607,0.09285732098895494,0.11013860930353658
1,Spanish,C,with,NP1indef,0.92,high,pl,1,1,unas comidas,con el tomate,comidas,tomate,El conde pidió unas comidas con el tomate que MASKTOKEN especialmente bien.,El conde pidió unas comidas con el tomate que,$ES_PL,El conde pidió unas comidas con el tomate que,0.04796791107943932,0.03169371980892527,0.03113368391740523,0.0648265573410427,0.059875624006021866
1,Spanish,C,with,NP2indef,0.92,ambi,sg,1,1,la comida,con un tomate,comida,tomate,El conde pidió la comida con un tomate que MASKTOKEN especialmente bien.,El conde pidió la comida con un tomate que,$ES_SG,El conde pidió la comida con un tomate que,0.18093131567306386,0.04920042204241559,0.0555604514715724,0.20328001409222907,0.20830856201254733
1,Spanish,C,with,NP2indef,0.92,low,sg,1,1,las comidas,con un tomate,comidas,tomate,El conde pidió las comidas con un tomate que MASKTOKEN especialmente bien.,El conde pidió las comidas con un tomate que,$ES_SG,El conde pidió las comidas con un tomate que,0.1666380024261258,0.034476489481081174,0.03025551742174737,0.1738985496779435,0.21554457688714024
1,Spanish,C,with,NP2indef,0.92,high,sg,1,1,la comida,con unos tomates,comida,tomates,El conde pidió la comida con unos tomates que MASKTOKEN especialmente bien.,El conde pidió la comida con unos tomates que,$ES_SG,El conde pidió la comida con unos tomates que,0.03845015501510218,0.06144718416756956,0.056731119627217996,0.05693951226155036,0.041984424306434676
1,Spanish,C,with,NP2indef,0.92,ambi,pl,1,1,las comidas,con unos tomates,comidas,tomates,El conde pidió las comidas con unos tomates que MASKTOKEN especialmente bien.,El conde pidió las comidas con unos tomates que,$ES_PL,El conde pidió las comidas con unos tomates que,0.107454343103349,0.01951953595286826,0.03000893917327624,0.22810915303076484,0.24809983082155895
1,Spanish,C,with,NP2indef,0.92,low,pl,1,1,la comida,con unos tomates,comida,tomates,El conde pidió la comida con unos tomates que MASKTOKEN especialmente bien.,El conde pidió la comida con unos tomates que,$ES_PL,El conde pidió la comida con unos tomates que,0.09416048991030124,0.019793454966921087,0.016352786678261788,0.16341946718533507,0.22507821271364037
1,Spanish,C,with,NP2indef,0.92,high,pl,1,1,las comidas,con un tomate,comidas,tomate,El conde pidió las comidas con un tomate que MASKTOKEN especialmente bien.,El conde pidió las comidas con un tomate que,$ES_PL,El conde pidió las comidas con un tomate que,0.003297222644510711,0.03878429148506668,0.01849323604271097,0.01810629581198242,0.010926653404816022
2,Spanish,C,with,def,0.91,ambi,sg,1,1,el libro,con la cinta,libro,cinta,Laura perdió el libro con la cinta que MASKTOKEN en el salón.,Laura perdió el libro con la cinta que,$ES_SG,Laura perdió el libro con la cinta que,0.2809903914498477,0.0822052213760448,0.11534427417826848,0.26446539942118363,0.273970130448955
2,Spanish,C,with,def,0.91,low,sg,1,1,los libros,con la cinta,libros,cinta,Laura perdió los libros con la cinta que MASKTOKEN en el salón.,Laura perdió los libros con la cinta que,$ES_SG,Laura perdió los libros con la cinta que,0.2292684490942385,0.12375687227972454,0.11992635633989035,0.2299711811851175,0.24068920924125692
2,Spanish,C,with,def,0.91,high,sg,1,1,el libro,con las cintas,libro,cintas,Laura perdió el libro con las cintas que MASKTOKEN en el salón.,Laura perdió el libro con las cintas que,$ES_SG,Laura perdió el libro con las cintas que,0.08046554577212817,0.07313637009554852,0.020270217983249017,0.11706593422555045,0.10843528402902791
2,Spanish,C,with,def,0.91,ambi,pl,1,1,los libros,con las cintas,libros,cintas,Laura perdió los libros con las cintas que MASKTOKEN en el salón.,Laura perdió los libros con las cintas que,$ES_PL,Laura perdió los libros con las cintas que,0.13574486957579524,0.018563168968121047,0.031415786416231106,0.1071199950321926,0.11396000475508572
2,Spanish,C,with,def,0.91,low,pl,1,1,el libro,con las cintas,libro,cintas,Laura perdió el libro con las cintas que MASKTOKEN en el salón.,Laura perdió el libro con las cintas que,$ES_PL,Laura perdió el libro con las cintas que,0.12770136607989713,0.014703935777929944,0.023057382942448523,0.10775246936905347,0.11344629333166267
2,Spanish,C,with,def,0.91,high,pl,1,1,los libros,con la cinta,libros,cinta,Laura perdió los libros con la cinta que MASKTOKEN en el salón.,Laura perdió los libros con la cinta que,$ES_PL,Laura perdió los libros con la cinta que,0.04158427856354763,0.005198260312379743,0.006231270912907483,0.020033799111388362,0.026812737849709833
2,Spanish,C,with,NP1indef,0.91,ambi,sg,1,1,un libro,con la cinta,libro,cinta,Laura perdió un libro con la cinta que MASKTOKEN en el salón.,Laura perdió un libro con la cinta que,$ES_SG,Laura perdió un libro con la cinta que,0.286891821775324,0.05491543661399756,0.10149694954979233,0.3451103024526425,0.3019480416980258
2,Spanish,C,with,NP1indef,0.91,low,sg,1,1,unos libros,con la cinta,libros,cinta,Laura perdió unos libros con la cinta que MASKTOKEN en el salón.,Laura perdió unos libros con la cinta que,$ES_SG,Laura perdió unos libros con la cinta que,0.21624310953572845,0.08353668662539748,0.07072750604901523,0.2928746295322213,0.23387013762895492
2,Spanish,C,with,NP1indef,0.91,high,sg,1,1,un libro,con las cintas,libro,cintas,Laura perdió un libro con las cintas que MASKTOKEN en el salón.,Laura perdió un libro con las cintas que,$ES_SG,Laura perdió un libro con las cintas que,0.09538496843179445,0.062425745654779874,0.01768655234170119,0.14869841228772174,0.12358092569706969
2,Spanish,C,with,NP1indef,0.91,ambi,pl,1,1,unos libros,con las cintas,libros,cintas,Laura perdió unos libros con las cintas que MASKTOKEN en el salón.,Laura perdió unos libros con las cintas que,$ES_PL,Laura perdió unos libros con las cintas que,0.13802413897761312,0.0242714750022493,0.029964300344925088,0.150165307439309,0.11933885066184757
2,Spanish,C,with,NP1indef,0.91,low,pl,1,1,un libro,con las cintas,libro,cintas,Laura perdió un libro con las cintas que MASKTOKEN en el salón.,Laura perdió un libro con las cintas que,$ES_PL,Laura perdió un libro con las cintas que,0.12494375933786728,0.01687031679140033,0.025812362973097414,0.12984863532172142,0.10878076693433059
2,Spanish,C,with,NP1indef,0.91,high,pl,1,1,unos libros,con la cinta,libros,cinta,Laura perdió unos libros con la cinta que MASKTOKEN en el salón.,Laura perdió unos libros con la cinta que,$ES_PL,Laura perdió unos libros con la cinta que,0.06994144765172905,0.00729019118765159,0.004592402601349604,0.024650521707016537,0.05170312103426511
2,Spanish,C,with,NP2indef,0.91,ambi,sg,1,1,el libro,con una cinta,libro,cinta,Laura perdió el libro con una cinta que MASKTOKEN en el salón.,Laura perdió el libro con una cinta que,$ES_SG,Laura perdió el libro con una cinta que,0.3061090845317409,0.06101916860953027,0.05333270370506926,0.23008152058271492,0.286011843862898
2,Spanish,C,with,NP2indef,0.91,low,sg,1,1,los libros,con una cinta,libros,cinta,Laura perdió los libros con una cinta que MASKTOKEN en el salón.,Laura perdió los libros con una cinta que,$ES_SG,Laura perdió los libros con una cinta que,0.2579155026536739,0.1280880552242003,0.07003317063475556,0.21340319604767544,0.2616278902995717
2,Spanish,C,with,NP2indef,0.91,high,sg,1,1,el libro,con unas cintas,libro,cintas,Laura perdió el libro con unas cintas que MASKTOKEN en el salón.,Laura perdió el libro con unas cintas que,$ES_SG,Laura perdió el libro con unas cintas que,0.040917206367343084,0.07660009996244943,0.06894850381475548,0.055031673720804974,0.03305719923947592
2,Spanish,C,with,NP2indef,0.91,ambi,pl,1,1,los libros,con unas cintas,libros,cintas,Laura perdió los libros con unas cintas que MASKTOKEN en el salón.,Laura perdió los libros con unas cintas que,$ES_PL,Laura perdió los libros con unas cintas que,0.22197610618717079,0.01637724674010188,0.023136744479832938,0.15699794357757924,0.2204577580790783
2,Spanish,C,with,NP2indef,0.91,low,pl,1,1,el libro,con unas cintas,libro,cintas,Laura perdió el libro con unas cintas que MASKTOKEN en el salón.,Laura perdió el libro con unas cintas que,$ES_PL,Laura perdió el libro con unas cintas que,0.22317147588714192,0.016617565984145988,0.018390749571602694,0.17982147496088885,0.2186328820295671
2,Spanish,C,with,NP2indef,0.91,high,pl,1,1,los libros,con una cinta,libros,cinta,Laura perdió los libros con una cinta que MASKTOKEN en el salón.,Laura perdió los libros con una cinta que,$ES_PL,Laura perdió los libros con una cinta que,0.012875000547857951,0.00855046656362643,0.009993400257401142,0.0074718175772758855,0.007629716127819819
3,Spanish,C,with,def,0.77,ambi,sg,1,1,el sombrero,con la cuerda,sombrero,cuerda,Marta se puso el sombrero con la cuerda que MASKTOKEN en verano.,Marta se puso el sombrero con la cuerda que,$ES_SG,Marta se puso el sombrero con la cuerda que,0.2574055140055975,0.07694030393937845,0.06589801093106784,0.2534752377681997,0.25755838853374513
3,Spanish,C,with,def,0.77,low,sg,1,1,los sombreros,con la cuerda,sombreros,cuerda,Marta se puso los sombreros con la cuerda que MASKTOKEN en verano.,Marta se puso los sombreros con la cuerda que,$ES_SG,Marta se puso los sombreros con la cuerda que,0.2226454052513276,0.08521978569361288,0.05825276307074079,0.2398550007465019,0.22455452206980198
3,Spanish,C,with,def,0.77,high,sg,1,1,el sombrero,con las cuerdas,sombrero,cuerdas,Marta se puso el sombrero con las cuerdas que MASKTOKEN en verano.,Marta se puso el sombrero con las cuerdas que,$ES_SG,Marta se puso el sombrero con las cuerdas que,0.0783711147570223,0.04720615121407867,0.05780526565621058,0.10169388635921095,0.09239763209292917
3,Spanish,C,with,def,0.77,ambi,pl,1,1,los sombreros,con las cuerdas,sombreros,cuerdas,Marta se puso los sombreros con las cuerdas que MASKTOKEN en verano.,Marta se puso los sombreros con las cuerdas que,$ES_PL,Marta se puso los sombreros con las cuerdas que,0.15742622015406482,0.015258804129362535,0.010766287598222735,0.1468771410805374,0.17202891293963773
3,Spanish,C,with,def,0.77,low,pl,1,1,el sombrero,con las cuerdas,sombrero,cuerdas,Marta se puso el sombrero con las cuerdas que MASKTOKEN en verano.,Marta se puso el sombrero con las cuerdas que,$ES_PL,Marta se puso el sombrero con las cuerdas que,0.13820222540294935,0.023369312517253576,0.013784852583332452,0.13378629188643743,0.14624276526775049
3,Spanish,C,with,def,0.77,high,pl,1,1,los sombreros,con la cuerda,sombreros,cuerda,Marta se puso los sombreros con la cuerda que MASKTOKEN en verano.,Marta se puso los sombreros con la cuerda que,$ES_PL,Marta se puso los sombreros con la cuerda que,0.03020199990045569,0.017405849708008014,0.01773821838976164,0.03427096406396757,0.022650169667029374
3,Spanish,C,with,NP1indef,0.77,ambi,sg,1,1,un sombrero,con la cuerda,sombrero,cuerda,Marta se puso un sombrero con la cuerda que MASKTOKEN en verano.,Marta se puso un sombrero con la cuerda que,$ES_SG,Marta se puso un sombrero con la cuerda que,0.2645237336890318,0.07931398040715398,0.07250419341564518,0.26933752163790814,0.24745376268630537
3,Spanish,C,with,NP1indef,0.77,low,sg,1,1,unos sombreros,con la cuerda,sombreros,cuerda,Marta se puso unos sombreros con la cuerda que MASKTOKEN en verano.,Marta se puso unos sombreros con la cuerda que,$ES_SG,Marta se puso unos sombreros con la cuerda que,0.19644478133394472,0.07909113389346756,0.06973872235407597,0.22774669408556747,0.16379267977769985
3,Spanish,C,with,NP1indef,0.77,high,sg,1,1,un sombrero,con las cuerdas,sombrero,cuerdas,Marta se puso un sombrero con las cuerdas que MASKTOKEN en verano.,Marta se puso un sombrero con las cuerdas que,$ES_SG,Marta se puso un sombrero con las cuerdas que,0.08961757699752582,0.04952725820633952,0.061190997209957076,0.10602074230346403,0.09039470681667794
3,Spanish,C,with,NP1indef,0.77,ambi,pl,1,1,unos sombreros,con las cuerdas,sombreros,cuerdas,Marta se puso unos sombreros con las cuerdas que MASKTOKEN en verano.,Marta se puso unos sombreros con las cuerdas que,$ES_PL,Marta se puso unos sombreros con las cuerdas que,0.14097753886991882,0.01573508764963169,0.010795381848526298,0.1499274632308527,0.1891510451878844
3,Spanish,C,with,NP1indef,0.77,low,pl,1,1,un sombrero,con las cuerdas,sombrero,cuerdas,Marta se puso un sombrero con las cuerdas que MASKTOKEN en verano.,Marta se puso un sombrero con las cuerdas que,$ES_PL,Marta se puso un sombrero con las cuerdas que,0.11669088401104943,0.020049772800710075,0.014557819318744003,0.13467227658127,0.13366357543552
3,Spanish,C,with,NP1indef,0.77,high,pl,1,1,unos sombreros,con la cuerda,sombreros,cuerda,Marta se puso unos sombreros con la cuerda que MASKTOKEN en verano.,Marta se puso unos sombreros con la cuerda que,$ES_PL,Marta se puso unos sombreros con la cuerda que,0.05227186237819481,0.019824526004167814,0.01963538036511503,0.03915106809201063,0.0433929785985363
3,Spanish,C,with,NP2indef,0.77,ambi,sg,1,1,el sombrero,con una cuerda,sombrero,cuerda,Marta se puso el sombrero con una cuerda que MASKTOKEN en verano.,Marta se puso el sombrero con una cuerda que,$ES_SG,Marta se puso el sombrero con una cuerda que,0.26419332320020317,0.05633560735409038,0.04942522125050752,0.24782419187218352,0.30025415308784886
3,Spanish,C,with,NP2indef,0.77,low,sg,1,1,los sombreros,con una cuerda,sombreros,cuerda,Marta se puso los sombreros con una cuerda que MASKTOKEN en verano.,Marta se puso los sombreros con una cuerda que,$ES_SG,Marta se puso los sombreros con una cuerda que,0.23981766023396744,0.049520294598486725,0.024665674693255868,0.2575193404824745,0.29522079859307837
3,Spanish,C,with,NP2indef,0.77,high,sg,1,1,el sombrero,con unas cuerdas,sombrero,cuerdas,Marta se puso el sombrero con unas cuerdas que MASKTOKEN en verano.,Marta se puso el sombrero con unas cuerdas que,$ES_SG,Marta se puso el sombrero con unas cuerdas que,0.0434704698671311,0.06130389699761973,0.05622054583313596,0.03640625733356728,0.04214526544522812
3,Spanish,C,with,NP2indef,0.77,ambi,pl,1,1,los sombreros,con unas cuerdas,sombreros,cuerdas,Marta se puso los sombreros con unas cuerdas que MASKTOKEN en verano.,Marta se puso los sombreros con unas cuerdas que,$ES_PL,Marta se puso los sombreros con unas cuerdas que,0.21182529925290794,0.02753967854477446,0.010022412596958796,0.24680056566717212,0.2363378325319161
3,Spanish,C,with,NP2indef,0.77,low,pl,1,1,el sombrero,con unas cuerdas,sombrero,cuerdas,Marta se puso el sombrero con unas cuerdas que MASKTOKEN en verano.,Marta se puso el sombrero con unas cuerdas que,$ES_PL,Marta se puso el sombrero con unas cuerdas que,0.20810959675466734,0.033735738284526695,0.013324746126164827,0.21427220195590735,0.20994418148359273
3,Spanish,C,with,NP2indef,0.77,high,pl,1,1,los sombreros,con una cuerda,sombreros,cuerda,Marta se puso los sombreros con una cuerda que MASKTOKEN en verano.,Marta se puso los sombreros con una cuerda que,$ES_PL,Marta se puso los sombreros con una cuerda que,0.00835166095017037,0.01230052768027512,0.004634349973884844,0.01532164283121773,0.011227723091594477
4,Spanish,C,with,def,0.78,ambi,sg,0,0,el ordenador,con la pantalla,ordenador,pantalla,Se decidió trasladar el ordenador con la pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar el ordenador con la pantalla que,$ES_SG,Se decidió trasladar el ordenador con la pantalla que,0.29067311009723795,0.04257317931864424,0.03557138934104054,0.24502796642304503,0.2962009429486905
4,Spanish,C,with,def,0.78,low,sg,0,0,los ordenadores,con la pantalla,ordenadores,pantalla,Se decidió trasladar los ordenadores con la pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar los ordenadores con la pantalla que,$ES_SG,Se decidió trasladar los ordenadores con la pantalla que,0.2498550759259004,0.034497989115322175,0.03341831248737126,0.20693450479312503,0.2561458032994839
4,Spanish,C,with,def,0.78,high,sg,0,0,el ordenador,con las pantallas,ordenador,pantallas,Se decidió trasladar el ordenador con las pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar el ordenador con las pantallas que,$ES_SG,Se decidió trasladar el ordenador con las pantallas que,0.039175689259323576,0.04364270857996555,0.04170577699502642,0.04776836539889828,0.038057435659939465
4,Spanish,C,with,def,0.78,ambi,pl,0,0,los ordenadores,con las pantallas,ordenadores,pantallas,Se decidió trasladar los ordenadores con las pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar los ordenadores con las pantallas que,$ES_PL,Se decidió trasladar los ordenadores con las pantallas que,0.20806456305435894,0.021580245246213103,0.01855415036871233,0.19293920614171256,0.2169384550732012
4,Spanish,C,with,def,0.78,low,pl,0,0,el ordenador,con las pantallas,ordenador,pantallas,Se decidió trasladar el ordenador con las pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar el ordenador con las pantallas que,$ES_PL,Se decidió trasladar el ordenador con las pantallas que,0.18007071178760548,0.032338970329572725,0.01916230999350621,0.19534194359424717,0.19816841062934643
4,Spanish,C,with,def,0.78,high,pl,0,0,los ordenadores,con la pantalla,ordenadores,pantalla,Se decidió trasladar los ordenadores con la pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar los ordenadores con la pantalla que,$ES_PL,Se decidió trasladar los ordenadores con la pantalla que,0.026610612633906072,0.004552601831611602,0.006045655641004566,0.02326684176868099,0.03386610461447859
4,Spanish,C,with,NP1indef,0.78,ambi,sg,0,0,un ordenador,con la pantalla,ordenador,pantalla,Se decidió trasladar un ordenador con la pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar un ordenador con la pantalla que,$ES_SG,Se decidió trasladar un ordenador con la pantalla que,0.25527341306052165,0.03850415737648963,0.035988707829965216,0.20563188546766753,0.26375157613059486
4,Spanish,C,with,NP1indef,0.78,low,sg,0,0,unos ordenadores,con la pantalla,ordenadores,pantalla,Se decidió trasladar unos ordenadores con la pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar unos ordenadores con la pantalla que,$ES_SG,Se decidió trasladar unos ordenadores con la pantalla que,0.20616968139072256,0.029914072464810426,0.032432096959710166,0.16572495385706532,0.19748359376649915
4,Spanish,C,with,NP1indef,0.78,high,sg,0,0,un ordenador,con las pantallas,ordenador,pantallas,Se decidió trasladar un ordenador con las pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar un ordenador con las pantallas que,$ES_SG,Se decidió trasladar un ordenador con las pantallas que,0.05208857729456007,0.030696384667892262,0.037450012167922875,0.05604501680629426,0.04719023614089579
4,Spanish,C,with,NP1indef,0.78,ambi,pl,0,0,unos ordenadores,con las pantallas,ordenadores,pantallas,Se decidió trasladar unos ordenadores con las pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar unos ordenadores con las pantallas que,$ES_PL,Se decidió trasladar unos ordenadores con las pantallas que,0.16409274033855858,0.03402761579936242,0.013966468331210513,0.18080893391436348,0.22386532980226903
4,Spanish,C,with,NP1indef,0.78,low,pl,0,0,un ordenador,con las pantallas,ordenador,pantallas,Se decidió trasladar un ordenador con las pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar un ordenador con las pantallas que,$ES_PL,Se decidió trasladar un ordenador con las pantallas que,0.13772097543031947,0.02213043558895955,0.021354100949616206,0.16712662305724635,0.17764460685098982
4,Spanish,C,with,NP1indef,0.78,high,pl,0,0,unos ordenadores,con la pantalla,ordenadores,pantalla,Se decidió trasladar unos ordenadores con la pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar unos ordenadores con la pantalla que,$ES_PL,Se decidió trasladar unos ordenadores con la pantalla que,0.04126924066481763,0.006442267577009303,0.0047563150803829335,0.02943338631760639,0.07940965025738222
4,Spanish,C,with,NP2indef,0.78,ambi,sg,0,0,el ordenador,con una pantalla,ordenador,pantalla,Se decidió trasladar el ordenador con una pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar el ordenador con una pantalla que,$ES_SG,Se decidió trasladar el ordenador con una pantalla que,0.22747879894772893,0.053935462887630126,0.031978759370141385,0.19180131293270364,0.19346794263505984
4,Spanish,C,with,NP2indef,0.78,low,sg,0,0,los ordenadores,con una pantalla,ordenadores,pantalla,Se decidió trasladar los ordenadores con una pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar los ordenadores con una pantalla que,$ES_SG,Se decidió trasladar los ordenadores con una pantalla que,0.19777296639480113,0.052993730411376616,0.03167508404061237,0.1702471883007135,0.18245354248723444
4,Spanish,C,with,NP2indef,0.78,high,sg,0,0,el ordenador,con unas pantallas,ordenador,pantallas,Se decidió trasladar el ordenador con unas pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar el ordenador con unas pantallas que,$ES_SG,Se decidió trasladar el ordenador con unas pantallas que,0.020917585496461832,0.03523670999362649,0.0470366083694449,0.02067361424157177,0.015790830689747182
4,Spanish,C,with,NP2indef,0.78,ambi,pl,0,0,los ordenadores,con unas pantallas,ordenadores,pantallas,Se decidió trasladar los ordenadores con unas pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar los ordenadores con unas pantallas que,$ES_PL,Se decidió trasladar los ordenadores con unas pantallas que,0.22378507823190041,0.03135921518206865,0.016780396616320026,0.17613890009736366,0.19780790571089568
4,Spanish,C,with,NP2indef,0.78,low,pl,0,0,el ordenador,con unas pantallas,ordenador,pantallas,Se decidió trasladar el ordenador con unas pantallas que MASKTOKEN a otro edificio.,Se decidió trasladar el ordenador con unas pantallas que,$ES_PL,Se decidió trasladar el ordenador con unas pantallas que,0.23869642671815594,0.03137105130961501,0.021668241164614077,0.19310302848028016,0.20581010738618488
4,Spanish,C,with,NP2indef,0.78,high,pl,0,0,los ordenadores,con una pantalla,ordenadores,pantalla,Se decidió trasladar los ordenadores con una pantalla que MASKTOKEN a otro edificio.,Se decidió trasladar los ordenadores con una pantalla que,$ES_PL,Se decidió trasladar los ordenadores con una pantalla que,0.005506503622434877,0.01075477525420132,0.006735059345394173,0.004318639578565708,0.012089239215818282
5,Spanish,C,with,def,0.73,ambi,sg,0,1,la radio,con el cable,radio,cable,Quise llevarme la radio con el cable que MASKTOKEN por muy poco precio.,Quise llevarme la radio con el cable que,$ES_SG,Quise llevarme la radio con el cable que,0.2364955088081615,0.038563464271903936,0.037856935213811616,0.25895181503202025,0.1823430446991665
5,Spanish,C,with,def,0.73,low,sg,0,1,las radios,con el cable,radios,cable,Quise llevarme las radios con el cable que MASKTOKEN por muy poco precio.,Quise llevarme las radios con el cable que,$ES_SG,Quise llevarme las radios con el cable que,0.23409680621460893,0.02431555329145796,0.026937824082378103,0.24353175337807897,0.1777046380180991
5,Spanish,C,with,def,0.73,high,sg,0,1,la radio,con los cables,radio,cables,Quise llevarme la radio con los cables que MASKTOKEN por muy poco precio.,Quise llevarme la radio con los cables que,$ES_SG,Quise llevarme la radio con los cables que,0.05213286011031215,0.0778268023313421,0.08470526783115195,0.0704457354021315,0.04799295205803844
5,Spanish,C,with,def,0.73,ambi,pl,0,1,las radios,con los cables,radios,cables,Quise llevarme las radios con los cables que MASKTOKEN por muy poco precio.,Quise llevarme las radios con los cables que,$ES_PL,Quise llevarme las radios con los cables que,0.12397750344329239,0.009141006936846607,0.008705025057258176,0.1695461873249542,0.1368651120478006
5,Spanish,C,with,def,0.73,low,pl,0,1,la radio,con los cables,radio,cables,Quise llevarme la radio con los cables que MASKTOKEN por muy poco precio.,Quise llevarme la radio con los cables que,$ES_PL,Quise llevarme la radio con los cables que,0.11660867879206904,0.02251009702221124,0.010612406865257717,0.16888756041754505,0.12152895889477122
5,Spanish,C,with,def,0.73,high,pl,0,1,las radios,con el cable,radios,cable,Quise llevarme las radios con el cable que MASKTOKEN por muy poco precio.,Quise llevarme las radios con el cable que,$ES_PL,Quise llevarme las radios con el cable que,0.012362348762511743,0.031242446092879295,0.02700946646341429,0.023485062726443573,0.015148604280085465
5,Spanish,C,with,NP1indef,0.73,ambi,sg,0,1,una radio,con el cable,radio,cable,Quise llevarme una radio con el cable que MASKTOKEN por muy poco precio.,Quise llevarme una radio con el cable que,$ES_SG,Quise llevarme una radio con el cable que,0.21438639126478165,0.03650567147449868,0.041749613783213624,0.26044049068610775,0.1586612654220403
5,Spanish,C,with,NP1indef,0.73,low,sg,0,1,unas radios,con el cable,radios,cable,Quise llevarme unas radios con el cable que MASKTOKEN por muy poco precio.,Quise llevarme unas radios con el cable que,$ES_SG,Quise llevarme unas radios con el cable que,0.20769541408319014,0.0234527867014509,0.04327061887717276,0.23509872132109422,0.14027117204238948
5,Spanish,C,with,NP1indef,0.73,high,sg,0,1,una radio,con los cables,radio,cables,Quise llevarme una radio con los cables que MASKTOKEN por muy poco precio.,Quise llevarme una radio con los cables que,$ES_SG,Quise llevarme una radio con los cables que,0.04991752128625393,0.077470807379792,0.07196474256070196,0.0670633991725964,0.03421862751636695
5,Spanish,C,with,NP1indef,0.73,ambi,pl,0,1,unas radios,con los cables,radios,cables,Quise llevarme unas radios con los cables que MASKTOKEN por muy poco precio.,Quise llevarme unas radios con los cables que,$ES_PL,Quise llevarme unas radios con los cables que,0.11160051489701672,0.0072303487050713044,0.007530792606488146,0.1717270994926423,0.14780137304057916
5,Spanish,C,with,NP1indef,0.73,low,pl,0,1,una radio,con los cables,radio,cables,Quise llevarme una radio con los cables que MASKTOKEN por muy poco precio.,Quise llevarme una radio con los cables que,$ES_PL,Quise llevarme una radio con los cables que,0.09814618992966473,0.018022183703461266,0.012894809268600746,0.16143079001474803,0.11011348768778362
5,Spanish,C,with,NP1indef,0.73,high,pl,0,1,unas radios,con el cable,radios,cable,Quise llevarme unas radios con el cable que MASKTOKEN por muy poco precio.,Quise llevarme unas radios con el cable que,$ES_PL,Quise llevarme unas radios con el cable que,0.017620908517177014,0.02017152337167516,0.022556586848348825,0.024347335214848442,0.027762109853600947
5,Spanish,C,with,NP2indef,0.73,ambi,sg,0,1,la radio,con un cable,radio,cable,Quise llevarme la radio con un cable que MASKTOKEN por muy poco precio.,Quise llevarme la radio con un cable que,$ES_SG,Quise llevarme la radio con un cable que,0.19923615280526974,0.032381790141541744,0.012713068871298416,0.23759162219383256,0.1532532817262222
5,Spanish,C,with,NP2indef,0.73,low,sg,0,1,las radios,con un cable,radios,cable,Quise llevarme las radios con un cable que MASKTOKEN por muy poco precio.,Quise llevarme las radios con un cable que,$ES_SG,Quise llevarme las radios con un cable que,0.1911754858389827,0.011559411083889248,0.02841680850112649,0.2284538035517869,0.14750499402981632
