item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_prob,/data/roberta-base_prob
8,English,B5,rep,NP1Adj,0.15,high,pl,0,0,the small paintings,of the beach,paintings,beach,Suzanne sold the small paintings of the beach that MASKTOKEN liked by her friends,Suzanne sold the small paintings of the beach that,$PL,Suzanne sold the small paintings of the beach that MASKTOKEN liked by her friends,0.7982464143734085,0.9760888473366491
8,English,B5,rep,NP2Adj,0.15,ambi,sg,0,0,the painting,of the small beach,painting,beach,Suzanne sold the painting of the small beach that MASKTOKEN liked by her friends,Suzanne sold the painting of the small beach that,$SG,Suzanne sold the painting of the small beach that MASKTOKEN liked by her friends,0.8322872504562926,0.9678921352098172
8,English,B5,rep,NP2Adj,0.15,low,sg,0,0,the paintings,of the small beach,paintings,beach,Suzanne sold the paintings of the small beach that MASKTOKEN liked by her friends,Suzanne sold the paintings of the small beach that,$SG,Suzanne sold the paintings of the small beach that MASKTOKEN liked by her friends,0.09429344715257773,0.03156945717239788
8,English,B5,rep,NP2Adj,0.15,high,sg,0,0,the painting,of the small beaches,painting,beaches,Suzanne sold the painting of the small beaches that MASKTOKEN liked by her friends,Suzanne sold the painting of the small beaches that,$SG,Suzanne sold the painting of the small beaches that MASKTOKEN liked by her friends,0.5137044785383224,0.8955453217924492
8,English,B5,rep,NP2Adj,0.15,ambi,pl,0,0,the paintings,of the small beaches,paintings,beaches,Suzanne sold the paintings of the small beaches that MASKTOKEN liked by her friends,Suzanne sold the paintings of the small beaches that,$PL,Suzanne sold the paintings of the small beaches that MASKTOKEN liked by her friends,0.8240901064821754,0.9630418205003196
8,English,B5,rep,NP2Adj,0.15,low,pl,0,0,the painting,of the small beaches,painting,beaches,Suzanne sold the painting of the small beaches that MASKTOKEN liked by her friends,Suzanne sold the painting of the small beaches that,$PL,Suzanne sold the painting of the small beaches that MASKTOKEN liked by her friends,0.2668797232920532,0.0641353054357484
8,English,B5,rep,NP2Adj,0.15,high,pl,0,0,the paintings,of the small beach,paintings,beach,Suzanne sold the paintings of the small beach that MASKTOKEN liked by her friends,Suzanne sold the paintings of the small beach that,$PL,Suzanne sold the paintings of the small beach that MASKTOKEN liked by her friends,0.6543139254055406,0.9436668111685542
9,English,B5,rep,noAdj,0.45,ambi,sg,1,0,the print,of the park,print,park,The critics judged very harshly the print of the park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the print of the park that,$SG,The critics judged very harshly the print of the park that MASKTOKEN attracting the most visitors.,0.9518923015244231,0.8893008278876742
9,English,B5,rep,noAdj,0.45,low,sg,1,0,the prints,of the park,prints,park,The critics judged very harshly the prints of the park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the prints of the park that,$SG,The critics judged very harshly the prints of the park that MASKTOKEN attracting the most visitors.,0.17417820011464186,0.29561097763234045
9,English,B5,rep,noAdj,0.45,high,sg,1,0,the print,of the parks,print,parks,The critics judged very harshly the print of the parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the print of the parks that,$SG,The critics judged very harshly the print of the parks that MASKTOKEN attracting the most visitors.,0.03248282399994107,0.05811030251468556
9,English,B5,rep,noAdj,0.45,ambi,pl,1,0,the prints,of the parks,prints,parks,The critics judged very harshly the prints of the parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the prints of the parks that,$PL,The critics judged very harshly the prints of the parks that MASKTOKEN attracting the most visitors.,0.9712711284408204,0.9412077394486391
9,English,B5,rep,noAdj,0.45,low,pl,1,0,the print,of the parks,print,parks,The critics judged very harshly the print of the parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the print of the parks that,$PL,The critics judged very harshly the print of the parks that MASKTOKEN attracting the most visitors.,0.9518902481124529,0.9354193141401497
9,English,B5,rep,noAdj,0.45,high,pl,1,0,the prints,of the park,prints,park,The critics judged very harshly the prints of the park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the prints of the park that,$PL,The critics judged very harshly the prints of the park that MASKTOKEN attracting the most visitors.,0.8015889631596979,0.698855519534843
9,English,B5,rep,NP1Adj,0.45,ambi,sg,1,0,the foreign print,of the park,print,park,The critics judged very harshly the foreign print of the park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the foreign print of the park that,$SG,The critics judged very harshly the foreign print of the park that MASKTOKEN attracting the most visitors.,0.9679217861535859,0.8874964549992088
9,English,B5,rep,NP1Adj,0.45,low,sg,1,0,the foreign prints,of the park,prints,park,The critics judged very harshly the foreign prints of the park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the foreign prints of the park that,$SG,The critics judged very harshly the foreign prints of the park that MASKTOKEN attracting the most visitors.,0.03445977011443771,0.2974941365986484
9,English,B5,rep,NP1Adj,0.45,high,sg,1,0,the foreign print,of the parks,print,parks,The critics judged very harshly the foreign print of the parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the foreign print of the parks that,$SG,The critics judged very harshly the foreign print of the parks that MASKTOKEN attracting the most visitors.,0.22226172721981108,0.30423476002909366
9,English,B5,rep,NP1Adj,0.45,ambi,pl,1,0,the foreign prints,of the parks,prints,parks,The critics judged very harshly the foreign prints of the parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the foreign prints of the parks that,$PL,The critics judged very harshly the foreign prints of the parks that MASKTOKEN attracting the most visitors.,0.9719738120672268,0.8781111225941856
9,English,B5,rep,NP1Adj,0.45,low,pl,1,0,the foreign print,of the parks,print,parks,The critics judged very harshly the foreign print of the parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the foreign print of the parks that,$PL,The critics judged very harshly the foreign print of the parks that MASKTOKEN attracting the most visitors.,0.7594003916397285,0.6878879967710764
9,English,B5,rep,NP1Adj,0.45,high,pl,1,0,the foreign prints,of the park,prints,park,The critics judged very harshly the foreign prints of the park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the foreign prints of the park that,$PL,The critics judged very harshly the foreign prints of the park that MASKTOKEN attracting the most visitors.,0.9470193606126746,0.6953640922155605
9,English,B5,rep,NP2Adj,0.45,ambi,sg,1,0,the print,of the foreign park,print,park,The critics judged very harshly the print of the foreign park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the print of the foreign park that,$SG,The critics judged very harshly the print of the foreign park that MASKTOKEN attracting the most visitors.,0.967309228313681,0.9675539996504199
9,English,B5,rep,NP2Adj,0.45,low,sg,1,0,the prints,of the foreign park,prints,park,The critics judged very harshly the prints of the foreign park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the prints of the foreign park that,$SG,The critics judged very harshly the prints of the foreign park that MASKTOKEN attracting the most visitors.,0.37367955975113665,0.885382512711983
9,English,B5,rep,NP2Adj,0.45,high,sg,1,0,the print,of the foreign parks,print,parks,The critics judged very harshly the print of the foreign parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the print of the foreign parks that,$SG,The critics judged very harshly the print of the foreign parks that MASKTOKEN attracting the most visitors.,0.04758781427303524,0.05540731518368351
9,English,B5,rep,NP2Adj,0.45,ambi,pl,1,0,the prints,of the foreign parks,prints,parks,The critics judged very harshly the prints of the foreign parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the prints of the foreign parks that,$PL,The critics judged very harshly the prints of the foreign parks that MASKTOKEN attracting the most visitors.,0.9739970715389722,0.9392962441266064
9,English,B5,rep,NP2Adj,0.45,low,pl,1,0,the print,of the foreign parks,print,parks,The critics judged very harshly the print of the foreign parks that MASKTOKEN attracting the most visitors.,The critics judged very harshly the print of the foreign parks that,$PL,The critics judged very harshly the print of the foreign parks that MASKTOKEN attracting the most visitors.,0.9363122857822739,0.93675914173228
9,English,B5,rep,NP2Adj,0.45,high,pl,1,0,the prints,of the foreign park,prints,park,The critics judged very harshly the prints of the foreign park that MASKTOKEN attracting the most visitors.,The critics judged very harshly the prints of the foreign park that,$PL,The critics judged very harshly the prints of the foreign park that MASKTOKEN attracting the most visitors.,0.6090762187265755,0.10494479235443091
1,English,B’,inanimposs,noAdj,0.43,ambi,sg,0,0,the book,of the student,book,student,The professor read the book of the student that MASKTOKEN in the dining-room.,The professor read the book of the student that,$SG,The professor read the book of the student that MASKTOKEN in the dining-room.,0.1815950526227348,0.5295705614076591
1,English,B’,inanimposs,noAdj,0.43,low,sg,0,0,the books,of the student,books,student,The professor read the books of the student that MASKTOKEN in the dining-room.,The professor read the books of the student that,$SG,The professor read the books of the student that MASKTOKEN in the dining-room.,0.08727314807321929,0.55784011797931
1,English,B’,inanimposs,noAdj,0.43,high,sg,0,0,the book,of the students,book,students,The professor read the book of the students that MASKTOKEN in the dining-room.,The professor read the book of the students that,$SG,The professor read the book of the students that MASKTOKEN in the dining-room.,0.0059361344645981196,0.13547741452663245
1,English,B’,inanimposs,noAdj,0.43,ambi,pl,0,0,the books,of the students,books,students,The professor read the books of the students that MASKTOKEN in the dining-room.,The professor read the books of the students that,$PL,The professor read the books of the students that MASKTOKEN in the dining-room.,0.15619917884538867,0.7711768001183298
1,English,B’,inanimposs,noAdj,0.43,low,pl,0,0,the book,of the students,book,students,The professor read the book of the students that MASKTOKEN in the dining-room.,The professor read the book of the students that,$PL,The professor read the book of the students that MASKTOKEN in the dining-room.,0.1603255035520358,0.48505334936892186
1,English,B’,inanimposs,noAdj,0.43,high,pl,0,0,the books,of the student,books,student,The professor read the books of the student that MASKTOKEN in the dining-room.,The professor read the books of the student that,$PL,The professor read the books of the student that MASKTOKEN in the dining-room.,0.08574123879293061,0.1508695554747047
1,English,B’,inanimposs,NP1Adj,0.43,ambi,sg,0,0,the new book,of the student,book,student,The professor read the new book of the student that MASKTOKEN in the dining-room.,The professor read the new book of the student that,$SG,The professor read the new book of the student that MASKTOKEN in the dining-room.,0.1993147409998175,0.5110260062583474
1,English,B’,inanimposs,NP1Adj,0.43,low,sg,0,0,the new books,of the student,books,student,The professor read the new books of the student that MASKTOKEN in the dining-room.,The professor read the new books of the student that,$SG,The professor read the new books of the student that MASKTOKEN in the dining-room.,0.060984941873976906,0.261447238907843
1,English,B’,inanimposs,NP1Adj,0.43,high,sg,0,0,the new book,of the students,book,students,The professor read the new book of the students that MASKTOKEN in the dining-room.,The professor read the new book of the students that,$SG,The professor read the new book of the students that MASKTOKEN in the dining-room.,0.012208730794274869,0.2397012642521607
1,English,B’,inanimposs,NP1Adj,0.43,ambi,pl,0,0,the new books,of the students,books,students,The professor read the new books of the students that MASKTOKEN in the dining-room.,The professor read the new books of the students that,$PL,The professor read the new books of the students that MASKTOKEN in the dining-room.,0.3172677507188104,0.7399288772733342
1,English,B’,inanimposs,NP1Adj,0.43,low,pl,0,0,the new book,of the students,book,students,The professor read the new book of the students that MASKTOKEN in the dining-room.,The professor read the new book of the students that,$PL,The professor read the new book of the students that MASKTOKEN in the dining-room.,0.22720366312648999,0.21409744361810334
1,English,B’,inanimposs,NP1Adj,0.43,high,pl,0,0,the new books,of the student,books,student,The professor read the new books of the student that MASKTOKEN in the dining-room.,The professor read the new books of the student that,$PL,The professor read the new books of the student that MASKTOKEN in the dining-room.,0.2291122174670559,0.4549650077649536
1,English,B’,inanimposs,NP2Adj,0.43,ambi,sg,0,0,the book,of the new student,book,student,The professor read the book of the new student that MASKTOKEN in the dining-room.,The professor read the book of the new student that,$SG,The professor read the book of the new student that MASKTOKEN in the dining-room.,0.2089851836625829,0.5920832522022828
1,English,B’,inanimposs,NP2Adj,0.43,low,sg,0,0,the books,of the new student,books,student,The professor read the books of the new student that MASKTOKEN in the dining-room.,The professor read the books of the new student that,$SG,The professor read the books of the new student that MASKTOKEN in the dining-room.,0.19588959753606594,0.47487231495993476
1,English,B’,inanimposs,NP2Adj,0.43,high,sg,0,0,the book,of the new students,book,students,The professor read the book of the new students that MASKTOKEN in the dining-room.,The professor read the book of the new students that,$SG,The professor read the book of the new students that MASKTOKEN in the dining-room.,0.009004962249733794,0.0875856566125792
1,English,B’,inanimposs,NP2Adj,0.43,ambi,pl,0,0,the books,of the new students,books,students,The professor read the books of the new students that MASKTOKEN in the dining-room.,The professor read the books of the new students that,$PL,The professor read the books of the new students that MASKTOKEN in the dining-room.,0.26376324550752145,0.5813897511095658
1,English,B’,inanimposs,NP2Adj,0.43,low,pl,0,0,the book,of the new students,book,students,The professor read the book of the new students that MASKTOKEN in the dining-room.,The professor read the book of the new students that,$PL,The professor read the book of the new students that MASKTOKEN in the dining-room.,0.2332803388917533,0.46006756704742097
1,English,B’,inanimposs,NP2Adj,0.43,high,pl,0,0,the books,of the new student,books,student,The professor read the books of the new student that MASKTOKEN in the dining-room.,The professor read the books of the new student that,$PL,The professor read the books of the new student that MASKTOKEN in the dining-room.,0.04109691559182804,0.08296512116473694
2,English,B’,inanimposs,noAdj,0.55,ambi,sg,1,0,the case,of the traveler,case,traveler,The inspector observed the case of the traveler that MASKTOKEN in the station.,The inspector observed the case of the traveler that,$SG,The inspector observed the case of the traveler that MASKTOKEN in the station.,0.4036964247388022,0.2944428936322466
2,English,B’,inanimposs,noAdj,0.55,low,sg,1,0,the cases,of the traveler,cases,traveler,The inspector observed the cases of the traveler that MASKTOKEN in the station.,The inspector observed the cases of the traveler that,$SG,The inspector observed the cases of the traveler that MASKTOKEN in the station.,0.20028408361893657,0.12840746858854485
2,English,B’,inanimposs,noAdj,0.55,high,sg,1,0,the case,of the travelers,case,travelers,The inspector observed the case of the travelers that MASKTOKEN in the station.,The inspector observed the case of the travelers that,$SG,The inspector observed the case of the travelers that MASKTOKEN in the station.,0.010986763858096382,0.017120256186825812
2,English,B’,inanimposs,noAdj,0.55,ambi,pl,1,0,the cases,of the travelers,cases,travelers,The inspector observed the cases of the travelers that MASKTOKEN in the station.,The inspector observed the cases of the travelers that,$PL,The inspector observed the cases of the travelers that MASKTOKEN in the station.,0.2082281671372117,0.22494425000901108
2,English,B’,inanimposs,noAdj,0.55,low,pl,1,0,the case,of the travelers,case,travelers,The inspector observed the case of the travelers that MASKTOKEN in the station.,The inspector observed the case of the travelers that,$PL,The inspector observed the case of the travelers that MASKTOKEN in the station.,0.30924420603828723,0.27238377313620254
2,English,B’,inanimposs,noAdj,0.55,high,pl,1,0,the cases,of the traveler,cases,traveler,The inspector observed the cases of the traveler that MASKTOKEN in the station.,The inspector observed the cases of the traveler that,$PL,The inspector observed the cases of the traveler that MASKTOKEN in the station.,0.11735874238901745,0.13022537112701732
2,English,B’,inanimposs,NP1Adj,0.55,ambi,sg,1,0,the suspicious case,of the traveler,case,traveler,The inspector observed the suspicious case of the traveler that MASKTOKEN in the station.,The inspector observed the suspicious case of the traveler that,$SG,The inspector observed the suspicious case of the traveler that MASKTOKEN in the station.,0.49697659957892093,0.386472842778063
2,English,B’,inanimposs,NP1Adj,0.55,low,sg,1,0,the suspicious cases,of the traveler,cases,traveler,The inspector observed the suspicious cases of the traveler that MASKTOKEN in the station.,The inspector observed the suspicious cases of the traveler that,$SG,The inspector observed the suspicious cases of the traveler that MASKTOKEN in the station.,0.19090766663925418,0.1288158806331246
2,English,B’,inanimposs,NP1Adj,0.55,high,sg,1,0,the suspicious case,of the travelers,case,travelers,The inspector observed the suspicious case of the travelers that MASKTOKEN in the station.,The inspector observed the suspicious case of the travelers that,$SG,The inspector observed the suspicious case of the travelers that MASKTOKEN in the station.,0.014649959297224402,0.05037980086193301
2,English,B’,inanimposs,NP1Adj,0.55,ambi,pl,1,0,the suspicious cases,of the travelers,cases,travelers,The inspector observed the suspicious cases of the travelers that MASKTOKEN in the station.,The inspector observed the suspicious cases of the travelers that,$PL,The inspector observed the suspicious cases of the travelers that MASKTOKEN in the station.,0.29844298365830224,0.30577050566585257
2,English,B’,inanimposs,NP1Adj,0.55,low,pl,1,0,the suspicious case,of the travelers,case,travelers,The inspector observed the suspicious case of the travelers that MASKTOKEN in the station.,The inspector observed the suspicious case of the travelers that,$PL,The inspector observed the suspicious case of the travelers that MASKTOKEN in the station.,0.42298383429713765,0.34235986443036
2,English,B’,inanimposs,NP1Adj,0.55,high,pl,1,0,the suspicious cases,of the traveler,cases,traveler,The inspector observed the suspicious cases of the traveler that MASKTOKEN in the station.,The inspector observed the suspicious cases of the traveler that,$PL,The inspector observed the suspicious cases of the traveler that MASKTOKEN in the station.,0.21810880605860739,0.23861100304270066
2,English,B’,inanimposs,NP2Adj,0.55,ambi,sg,1,0,the case,of the suspicious traveler,case,traveler,The inspector observed the case of the suspicious traveler that MASKTOKEN in the station.,The inspector observed the case of the suspicious traveler that,$SG,The inspector observed the case of the suspicious traveler that MASKTOKEN in the station.,0.48550898046585345,0.27379661130505106
2,English,B’,inanimposs,NP2Adj,0.55,low,sg,1,0,the cases,of the suspicious traveler,cases,traveler,The inspector observed the cases of the suspicious traveler that MASKTOKEN in the station.,The inspector observed the cases of the suspicious traveler that,$SG,The inspector observed the cases of the suspicious traveler that MASKTOKEN in the station.,0.3203378298149091,0.12513883548271124
2,English,B’,inanimposs,NP2Adj,0.55,high,sg,1,0,the case,of the suspicious travelers,case,travelers,The inspector observed the case of the suspicious travelers that MASKTOKEN in the station.,The inspector observed the case of the suspicious travelers that,$SG,The inspector observed the case of the suspicious travelers that MASKTOKEN in the station.,0.011295246961075062,0.02474699240771052
2,English,B’,inanimposs,NP2Adj,0.55,ambi,pl,1,0,the cases,of the suspicious travelers,cases,travelers,The inspector observed the cases of the suspicious travelers that MASKTOKEN in the station.,The inspector observed the cases of the suspicious travelers that,$PL,The inspector observed the cases of the suspicious travelers that MASKTOKEN in the station.,0.28456877385889434,0.24248816744196372
2,English,B’,inanimposs,NP2Adj,0.55,low,pl,1,0,the case,of the suspicious travelers,case,travelers,The inspector observed the case of the suspicious travelers that MASKTOKEN in the station.,The inspector observed the case of the suspicious travelers that,$PL,The inspector observed the case of the suspicious travelers that MASKTOKEN in the station.,0.38798469871128727,0.2925486462226912
2,English,B’,inanimposs,NP2Adj,0.55,high,pl,1,0,the cases,of the suspicious traveler,cases,traveler,The inspector observed the cases of the suspicious traveler that MASKTOKEN in the station.,The inspector observed the cases of the suspicious traveler that,$PL,The inspector observed the cases of the suspicious traveler that MASKTOKEN in the station.,0.061721503978307,0.11418332422024713
3,English,B’,inanimposs,noAdj,0.48,ambi,sg,0,0,the car,of the driver,car,driver,The mechanics were modifying the car of the driver that MASKTOKEN in the race.,The mechanics were modifying the car of the driver that,$SG,The mechanics were modifying the car of the driver that MASKTOKEN in the race.,0.10465398172751783,0.5043163468960983
3,English,B’,inanimposs,noAdj,0.48,low,sg,0,0,the cars,of the driver,cars,driver,The mechanics were modifying the cars of the driver that MASKTOKEN in the race.,The mechanics were modifying the cars of the driver that,$SG,The mechanics were modifying the cars of the driver that MASKTOKEN in the race.,0.07234412721336475,0.5327524944155226
3,English,B’,inanimposs,noAdj,0.48,high,sg,0,0,the car,of the drivers,car,drivers,The mechanics were modifying the car of the drivers that MASKTOKEN in the race.,The mechanics were modifying the car of the drivers that,$SG,The mechanics were modifying the car of the drivers that MASKTOKEN in the race.,0.0038431202629378852,0.01279883267262398
3,English,B’,inanimposs,noAdj,0.48,ambi,pl,0,0,the cars,of the drivers,cars,drivers,The mechanics were modifying the cars of the drivers that MASKTOKEN in the race.,The mechanics were modifying the cars of the drivers that,$PL,The mechanics were modifying the cars of the drivers that MASKTOKEN in the race.,0.036074987749365364,0.5359073800823436
3,English,B’,inanimposs,noAdj,0.48,low,pl,0,0,the car,of the drivers,car,drivers,The mechanics were modifying the car of the drivers that MASKTOKEN in the race.,The mechanics were modifying the car of the drivers that,$PL,The mechanics were modifying the car of the drivers that MASKTOKEN in the race.,0.04895852893666319,0.4904413666600888
3,English,B’,inanimposs,noAdj,0.48,high,pl,0,0,the cars,of the driver,cars,driver,The mechanics were modifying the cars of the driver that MASKTOKEN in the race.,The mechanics were modifying the cars of the driver that,$PL,The mechanics were modifying the cars of the driver that MASKTOKEN in the race.,0.012642405769111575,0.03620338292567485
3,English,B’,inanimposs,NP1Adj,0.48,ambi,sg,0,0,the dangerous car,of the driver,car,driver,The mechanics were modifying the dangerous car of the driver that MASKTOKEN in the race.,The mechanics were modifying the dangerous car of the driver that,$SG,The mechanics were modifying the dangerous car of the driver that MASKTOKEN in the race.,0.15822965831444336,0.4037815230758335
3,English,B’,inanimposs,NP1Adj,0.48,low,sg,0,0,the dangerous cars,of the driver,cars,driver,The mechanics were modifying the dangerous cars of the driver that MASKTOKEN in the race.,The mechanics were modifying the dangerous cars of the driver that,$SG,The mechanics were modifying the dangerous cars of the driver that MASKTOKEN in the race.,0.056317127679059276,0.5303385433086831
3,English,B’,inanimposs,NP1Adj,0.48,high,sg,0,0,the dangerous car,of the drivers,car,drivers,The mechanics were modifying the dangerous car of the drivers that MASKTOKEN in the race.,The mechanics were modifying the dangerous car of the drivers that,$SG,The mechanics were modifying the dangerous car of the drivers that MASKTOKEN in the race.,0.017316986569590798,0.028544385428296556
3,English,B’,inanimposs,NP1Adj,0.48,ambi,pl,0,0,the dangerous cars,of the drivers,cars,drivers,The mechanics were modifying the dangerous cars of the drivers that MASKTOKEN in the race.,The mechanics were modifying the dangerous cars of the drivers that,$PL,The mechanics were modifying the dangerous cars of the drivers that MASKTOKEN in the race.,0.09798207981389828,0.5717830258676702
3,English,B’,inanimposs,NP1Adj,0.48,low,pl,0,0,the dangerous car,of the drivers,car,drivers,The mechanics were modifying the dangerous car of the drivers that MASKTOKEN in the race.,The mechanics were modifying the dangerous car of the drivers that,$PL,The mechanics were modifying the dangerous car of the drivers that MASKTOKEN in the race.,0.11081369373262695,0.5255330873404453
3,English,B’,inanimposs,NP1Adj,0.48,high,pl,0,0,the dangerous cars,of the driver,cars,driver,The mechanics were modifying the dangerous cars of the driver that MASKTOKEN in the race.,The mechanics were modifying the dangerous cars of the driver that,$PL,The mechanics were modifying the dangerous cars of the driver that MASKTOKEN in the race.,0.09083992384334838,0.03359055416829719
3,English,B’,inanimposs,NP2Adj,0.48,ambi,sg,0,0,the car,of the dangerous driver,car,driver,The mechanics were modifying the car of the dangerous driver that MASKTOKEN in the race.,The mechanics were modifying the car of the dangerous driver that,$SG,The mechanics were modifying the car of the dangerous driver that MASKTOKEN in the race.,0.18433768934378053,0.29999229006793343
3,English,B’,inanimposs,NP2Adj,0.48,low,sg,0,0,the cars,of the dangerous driver,cars,driver,The mechanics were modifying the cars of the dangerous driver that MASKTOKEN in the race.,The mechanics were modifying the cars of the dangerous driver that,$SG,The mechanics were modifying the cars of the dangerous driver that MASKTOKEN in the race.,0.24066840160656444,0.49582915767187985
3,English,B’,inanimposs,NP2Adj,0.48,high,sg,0,0,the car,of the dangerous drivers,car,drivers,The mechanics were modifying the car of the dangerous drivers that MASKTOKEN in the race.,The mechanics were modifying the car of the dangerous drivers that,$SG,The mechanics were modifying the car of the dangerous drivers that MASKTOKEN in the race.,0.014559386188140178,0.016749457174439628
3,English,B’,inanimposs,NP2Adj,0.48,ambi,pl,0,0,the cars,of the dangerous drivers,cars,drivers,The mechanics were modifying the cars of the dangerous drivers that MASKTOKEN in the race.,The mechanics were modifying the cars of the dangerous drivers that,$PL,The mechanics were modifying the cars of the dangerous drivers that MASKTOKEN in the race.,0.15539081528869425,0.5689219639117876
3,English,B’,inanimposs,NP2Adj,0.48,low,pl,0,0,the car,of the dangerous drivers,car,drivers,The mechanics were modifying the car of the dangerous drivers that MASKTOKEN in the race.,The mechanics were modifying the car of the dangerous drivers that,$PL,The mechanics were modifying the car of the dangerous drivers that MASKTOKEN in the race.,0.1931270559955115,0.4806828357060782
3,English,B’,inanimposs,NP2Adj,0.48,high,pl,0,0,the cars,of the dangerous driver,cars,driver,The mechanics were modifying the cars of the dangerous driver that MASKTOKEN in the race.,The mechanics were modifying the cars of the dangerous driver that,$PL,The mechanics were modifying the cars of the dangerous driver that MASKTOKEN in the race.,0.007414022898479866,0.008755188397203528
4,English,B’,inanimposs,noAdj,0.5,ambi,sg,0,0,the dress,of the girl,dress,girl,The dressmaker was sewing the dress of the girl that MASKTOKEN on the floor.,The dressmaker was sewing the dress of the girl that,$SG,The dressmaker was sewing the dress of the girl that MASKTOKEN on the floor.,0.10786262792374385,0.3322878177347486
4,English,B’,inanimposs,noAdj,0.5,low,sg,0,0,the dresses,of the girl,dresses,girl,The dressmaker was sewing the dresses of the girl that MASKTOKEN on the floor.,The dressmaker was sewing the dresses of the girl that,$SG,The dressmaker was sewing the dresses of the girl that MASKTOKEN on the floor.,0.10801228460051851,0.37430959852297313
4,English,B’,inanimposs,noAdj,0.5,high,sg,0,0,the dress,of the girls,dress,girls,The dressmaker was sewing the dress of the girls that MASKTOKEN on the floor.,The dressmaker was sewing the dress of the girls that,$SG,The dressmaker was sewing the dress of the girls that MASKTOKEN on the floor.,0.011202366234673924,0.030289933045347796
4,English,B’,inanimposs,noAdj,0.5,ambi,pl,0,0,the dresses,of the girls,dresses,girls,The dressmaker was sewing the dresses of the girls that MASKTOKEN on the floor.,The dressmaker was sewing the dresses of the girls that,$PL,The dressmaker was sewing the dresses of the girls that MASKTOKEN on the floor.,0.6880659780567335,0.7456002640124513
4,English,B’,inanimposs,noAdj,0.5,low,pl,0,0,the dress,of the girls,dress,girls,The dressmaker was sewing the dress of the girls that MASKTOKEN on the floor.,The dressmaker was sewing the dress of the girls that,$PL,The dressmaker was sewing the dress of the girls that MASKTOKEN on the floor.,0.7250488488950031,0.6800744402294101
4,English,B’,inanimposs,noAdj,0.5,high,pl,0,0,the dresses,of the girl,dresses,girl,The dressmaker was sewing the dresses of the girl that MASKTOKEN on the floor.,The dressmaker was sewing the dresses of the girl that,$PL,The dressmaker was sewing the dresses of the girl that MASKTOKEN on the floor.,0.7278463372507107,0.0908999706700979
4,English,B’,inanimposs,NP1Adj,0.5,ambi,sg,0,0,the dirty dress,of the girl,dress,girl,The dressmaker was sewing the dirty dress of the girl that MASKTOKEN on the floor.,The dressmaker was sewing the dirty dress of the girl that,$SG,The dressmaker was sewing the dirty dress of the girl that MASKTOKEN on the floor.,0.07508621503380652,0.31300978597218093
4,English,B’,inanimposs,NP1Adj,0.5,low,sg,0,0,the dirty dresses,of the girl,dresses,girl,The dressmaker was sewing the dirty dresses of the girl that MASKTOKEN on the floor.,The dressmaker was sewing the dirty dresses of the girl that,$SG,The dressmaker was sewing the dirty dresses of the girl that MASKTOKEN on the floor.,0.06838868552464705,0.28589873947265915
4,English,B’,inanimposs,NP1Adj,0.5,high,sg,0,0,the dirty dress,of the girls,dress,girls,The dressmaker was sewing the dirty dress of the girls that MASKTOKEN on the floor.,The dressmaker was sewing the dirty dress of the girls that,$SG,The dressmaker was sewing the dirty dress of the girls that MASKTOKEN on the floor.,0.024639802936380115,0.061696328856316054
4,English,B’,inanimposs,NP1Adj,0.5,ambi,pl,0,0,the dirty dresses,of the girls,dresses,girls,The dressmaker was sewing the dirty dresses of the girls that MASKTOKEN on the floor.,The dressmaker was sewing the dirty dresses of the girls that,$PL,The dressmaker was sewing the dirty dresses of the girls that MASKTOKEN on the floor.,0.756405153825382,0.659791655393515
4,English,B’,inanimposs,NP1Adj,0.5,low,pl,0,0,the dirty dress,of the girls,dress,girls,The dressmaker was sewing the dirty dress of the girls that MASKTOKEN on the floor.,The dressmaker was sewing the dirty dress of the girls that,$PL,The dressmaker was sewing the dirty dress of the girls that MASKTOKEN on the floor.,0.7839291638639704,0.5738788446361179
4,English,B’,inanimposs,NP1Adj,0.5,high,pl,0,0,the dirty dresses,of the girl,dresses,girl,The dressmaker was sewing the dirty dresses of the girl that MASKTOKEN on the floor.,The dressmaker was sewing the dirty dresses of the girl that,$PL,The dressmaker was sewing the dirty dresses of the girl that MASKTOKEN on the floor.,0.7825767210421039,0.11024086022846748
