item,lang,exp,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
12,English,Cuetos_Mitchell,high,pl,0,0,the toys,of the baby,toys,baby,The old lady was observing the toys of the baby that MASKTOKEN on the bed.,The old lady was observing the toys of the baby that,$PL,The old lady was observing the toys of the baby that,0.10060796842543596,0.06544527158293434,0.08487421213941815,0.06950493996451534,0.04062029579664461,0.10147088851718689,0.08875502391117607,0.09763087847973395,0.08080833061012882,0.04546718543811856,0.07769992105508816,0.09006829828604168,0.05333103591833144,0.08957398856080445,0.10839695672131455,0.12113054722249039,0.07465471433752047,0.08114261327952121,0.11057234892702095,0.08318621998862596,0.14871760969649017,0.0900898901960403,0.046176785822009236,0.10239657451467465,0.13011228754340465
13,English,Cuetos_Mitchell,ambi,sg,0,1,the daughter,of the captain,daughter,captain,The journalist interviewed the daughter of the captain who MASKTOKEN near the accident.,The journalist interviewed the daughter of the captain who,$SG,The journalist interviewed the daughter of the captain who,0.2578004408924963,0.24715626396065,0.24055439155717667,0.2750180201391803,0.2778474065584067,0.22223525619536555,0.2108755983829711,0.2582640324898554,0.2726518640744391,0.21380472493983627,0.22091289654160917,0.20262268194998523,0.22224860570279958,0.21673026737434486,0.2120212347381587,0.2762860346759857,0.2470483713808862,0.25606236042349817,0.21976074131138468,0.23043265978062566,0.22490599494162322,0.1927034178996916,0.20361231037456629,0.21574675754608236,0.2053763374296379
13,English,Cuetos_Mitchell,low,sg,0,1,the daughters,of the captain,daughters,captain,The journalist interviewed the daughters of the captain who MASKTOKEN near the accident.,The journalist interviewed the daughters of the captain who,$SG,The journalist interviewed the daughters of the captain who,0.23562129785517438,0.17272613698442563,0.15384019495412293,0.12096991498394827,0.19511157381089506,0.13167329281530593,0.17850662485036795,0.1564045419533998,0.11040015496787436,0.14491074497196266,0.17890861362246557,0.07123873934784974,0.16370173889920414,0.14288119137145494,0.09603358462221445,0.16143401959300085,0.18404684482514644,0.21094986595876408,0.0658975893608913,0.15527293150218702,0.12276446042355516,0.13773132685747758,0.1147658154152289,0.10721586377334613,0.12735608754158745
13,English,Cuetos_Mitchell,high,sg,0,1,the daughter,of the captains,daughter,captains,The journalist interviewed the daughter of the captains who MASKTOKEN near the accident.,The journalist interviewed the daughter of the captains who,$SG,The journalist interviewed the daughter of the captains who,0.019361880893687622,0.016804648690061957,0.041558043032082215,0.03931665677457219,0.02424777294258551,0.017546559336079293,0.061001504713350085,0.01989160578455207,0.012886419207232658,0.014868880732379242,0.017530824676454504,0.005704365477071427,0.00843526439060005,0.011206351463717346,0.019141181931578766,0.03337636252318088,0.013602151038504484,0.009796325471639611,0.020437154310357197,0.013375745884629309,0.017486818590433106,0.019493246766713712,0.016517703294579578,0.00949696553499424,0.029436681388775865
13,English,Cuetos_Mitchell,ambi,pl,0,1,the daughters,of the captains,daughters,captains,The journalist interviewed the daughters of the captains who MASKTOKEN near the accident.,The journalist interviewed the daughters of the captains who,$PL,The journalist interviewed the daughters of the captains who,0.22695612217724004,0.1998762355638144,0.18091752917592618,0.18024104019048348,0.25622197258540425,0.24553732148174023,0.14268157235272183,0.23100338530036724,0.16276646107477877,0.21756157064844817,0.23217501313590638,0.2583080341159669,0.2041990503450224,0.2033195946515381,0.2198142672040031,0.23293663264360087,0.24460578516737086,0.25321628617469016,0.22019523836375354,0.2073769657665281,0.20300495051818723,0.16769906835769488,0.1916025467493636,0.20609555149475955,0.22318643396447957
13,English,Cuetos_Mitchell,low,pl,0,1,the daughter,of the captains,daughter,captains,The journalist interviewed the daughter of the captains who MASKTOKEN near the accident.,The journalist interviewed the daughter of the captains who,$PL,The journalist interviewed the daughter of the captains who,0.2060249062101014,0.15184547106454782,0.158055645090049,0.14615957836012727,0.21298477660689175,0.2079831819191842,0.103491535107328,0.18644964714506718,0.1379485789885604,0.16741540690946177,0.19421191476965216,0.23259800098169592,0.16784625475267578,0.1533422729968324,0.16740261976787907,0.19640314118015034,0.197415037676687,0.21122973863522954,0.145420827979871,0.1612308824796269,0.15590356356166568,0.1283519432291298,0.16089615488142073,0.16728126965594847,0.15368292553769702
13,English,Cuetos_Mitchell,high,pl,0,1,the daughters,of the captain,daughters,captain,The journalist interviewed the daughters of the captain who MASKTOKEN near the accident.,The journalist interviewed the daughters of the captain who,$PL,The journalist interviewed the daughters of the captain who,0.019708521444572913,0.027496410969431118,0.06131522004230394,0.1270119767026605,0.036126630851691655,0.055190666299410385,0.039939180671790586,0.029268033573770502,0.04378493685838336,0.06833874895554093,0.03171684753470938,0.054415385238982594,0.018996082167773487,0.05068572132498961,0.06075227543652417,0.06336782681520337,0.045169145381686815,0.026452744656809912,0.06040353927109976,0.04295059739065543,0.06780011284997212,0.045481240450341076,0.0859144668689229,0.02336895470707523,0.04745138312015973
14,English,Cuetos_Mitchell,ambi,sg,0,1,the bag,of the visitor,bag,visitor,The peasant was gazing at the bag of the visitor that MASKTOKEN under a tree.,The peasant was gazing at the bag of the visitor that,$SG,The peasant was gazing at the bag of the visitor that,0.21922068152171303,0.18000410281176404,0.21984092792152943,0.18857578907724637,0.15380853070067868,0.19356644705920178,0.20064968826479923,0.20867708859625722,0.18859738183967245,0.19343769742144445,0.14086392543876602,0.1166517927236086,0.21926820197919517,0.2595241963518049,0.20814734256147283,0.17735100994583863,0.1426430484518919,0.16889941192358648,0.26445575147478095,0.2323003077958843,0.16896502518298462,0.18947214470223628,0.23344439664291716,0.22913129780340036,0.1604319443856932
14,English,Cuetos_Mitchell,low,sg,0,1,the bags,of the visitor,bags,visitor,The peasant was gazing at the bags of the visitor that MASKTOKEN under a tree.,The peasant was gazing at the bags of the visitor that,$SG,The peasant was gazing at the bags of the visitor that,0.19224068062471922,0.17577942399627355,0.2107758215597384,0.1490553295953525,0.12191432750571796,0.13594698662294347,0.12059667157236387,0.18906871658165514,0.16231440597589142,0.17692774473404072,0.13005797052906676,0.07377385248168977,0.178193514839319,0.1758690962091265,0.12621334634676273,0.14544120119292625,0.10542259592249614,0.13492418305181708,0.12932802799812038,0.1801287167725203,0.15435602907213664,0.16935575647987733,0.21127870102146495,0.19014755554021612,0.1527308437785173
14,English,Cuetos_Mitchell,high,sg,0,1,the bag,of the visitors,bag,visitors,The peasant was gazing at the bag of the visitors that MASKTOKEN under a tree.,The peasant was gazing at the bag of the visitors that,$SG,The peasant was gazing at the bag of the visitors that,0.06626302960801311,0.0348964035434729,0.06182252307585134,0.06471588761851876,0.08609567004482876,0.060929972698244406,0.07532877237862401,0.05825802292970472,0.054944062815058814,0.0886826240735239,0.05786704531435127,0.03254371835560477,0.09493752391727472,0.14188957931493995,0.10021506774046429,0.0534494543738413,0.07286979481041556,0.08927379706054772,0.08834187315378461,0.07445997276107708,0.06658276245916817,0.04836436306704073,0.08541977098314835,0.10025200699222658,0.028176039800014152
14,English,Cuetos_Mitchell,ambi,pl,0,1,the bags,of the visitors,bags,visitors,The peasant was gazing at the bags of the visitors that MASKTOKEN under a tree.,The peasant was gazing at the bags of the visitors that,$PL,The peasant was gazing at the bags of the visitors that,0.19794724819835308,0.20616611022275144,0.1757678407551353,0.2042093469913322,0.1293499087740475,0.23291871531449804,0.2025025960186273,0.1412784923931234,0.10615761466639029,0.09785123676040897,0.08185991142652327,0.19382891154798898,0.1429680063060026,0.12926327160385043,0.10491528825001595,0.20895830941677307,0.1669192184706887,0.1506824974001333,0.1741334839783919,0.18805611814674705,0.16599833430226596,0.12687453199884935,0.10065727035732586,0.18043985116122485,0.1817834476027933
14,English,Cuetos_Mitchell,low,pl,0,1,the bag,of the visitors,bag,visitors,The peasant was gazing at the bag of the visitors that MASKTOKEN under a tree.,The peasant was gazing at the bag of the visitors that,$PL,The peasant was gazing at the bag of the visitors that,0.13529409981175444,0.17446989639434562,0.11406241814240659,0.16566929808557873,0.10112661541811718,0.15883787899058532,0.1307917351175547,0.12201955409774712,0.10263244354600332,0.08447151408799947,0.062447123250658265,0.17597571218026076,0.10028672492311586,0.0744051989104797,0.07205176687481796,0.14893539686042168,0.11604252421802386,0.10124034240360302,0.1258018226914901,0.1308106662793307,0.14096448145630092,0.09061659892385698,0.09153948579254134,0.09535677317219182,0.11626614238621258
14,English,Cuetos_Mitchell,high,pl,0,1,the bags,of the visitor,bags,visitor,The peasant was gazing at the bags of the visitor that MASKTOKEN under a tree.,The peasant was gazing at the bags of the visitor that,$PL,The peasant was gazing at the bags of the visitor that,0.054741148172118725,0.056670957849055625,0.037182711577101735,0.10050480143022611,0.06202094677241199,0.1639688110308093,0.1337725124349678,0.05870727502865769,0.029123830303069198,0.05098223125243173,0.05815828786675725,0.09946200586009724,0.03442222434511777,0.0547709819689679,0.06900828719962959,0.03899085548644887,0.07261820103482108,0.05508936078351567,0.06120561271801028,0.06487764879330626,0.05813995420390583,0.05716160441207174,0.0486007857321713,0.05598606090758018,0.05100047488257964
15,English,Cuetos_Mitchell,ambi,sg,0,0,the box,of the soldier,box,soldier,The people watched the box of the soldier that MASKTOKEN on the platform.,The people watched the box of the soldier that,$SG,The people watched the box of the soldier that,0.156156655387246,0.087995707445641,0.1531010376092854,0.16880593583917047,0.09772220756403094,0.12167039043856853,0.14329487232182458,0.1456864109378806,0.11277248527507844,0.13430395242717807,0.13418512462749277,0.1321272962842457,0.1587019751257408,0.17954474276387522,0.11183489493162213,0.14430044643889772,0.14433946836531497,0.06939337834704418,0.13142982672895087,0.16442241277881386,0.12441732574442455,0.19774736977961282,0.10035898264824183,0.12258758993733565,0.11817749534136013
15,English,Cuetos_Mitchell,low,sg,0,0,the boxes,of the soldier,boxes,soldier,The people watched the boxes of the soldier that MASKTOKEN on the platform.,The people watched the boxes of the soldier that,$SG,The people watched the boxes of the soldier that,0.1021626028074607,0.08074136655943676,0.109102694201614,0.09672521447843252,0.06028819356997417,0.0646184124144753,0.08439062993206115,0.10361484194682546,0.09979695252484433,0.11414277165981446,0.12166668618703902,0.10548231551962317,0.11111058626180892,0.11260677523342189,0.05797782395033124,0.08848455963197122,0.09877419456521608,0.07181325674048367,0.055901764734827,0.12980566254276127,0.09912659328764661,0.16209887081626562,0.09316918052487466,0.07490514357329303,0.09907190004847877
15,English,Cuetos_Mitchell,high,sg,0,0,the box,of the soldiers,box,soldiers,The people watched the box of the soldiers that MASKTOKEN on the platform.,The people watched the box of the soldiers that,$SG,The people watched the box of the soldiers that,0.03496409187506444,0.015936095517853133,0.03822434003524133,0.03335416206669706,0.02696183205720004,0.015512200012247845,0.02464533747504838,0.03012198860056614,0.03412565045725913,0.038327606373996126,0.013008826997008782,0.03758503750415798,0.019714474156003803,0.025319224374218408,0.04443927618760668,0.036905276448893076,0.026603894703379538,0.04544249007253853,0.03579065245179347,0.025246694489027277,0.03327236041279669,0.021543314539841596,0.03394395810877171,0.03857196750342595,0.029802887845027826
15,English,Cuetos_Mitchell,ambi,pl,0,0,the boxes,of the soldiers,boxes,soldiers,The people watched the boxes of the soldiers that MASKTOKEN on the platform.,The people watched the boxes of the soldiers that,$PL,The people watched the boxes of the soldiers that,0.30739448413627324,0.30752009534023017,0.25470739208092397,0.25779599330707015,0.25572220359815745,0.28708090500790817,0.31431982643640666,0.2998445979668105,0.24689673955045066,0.2209854329428893,0.2717090407809595,0.25963426873683915,0.3798349722087515,0.39108575220754815,0.23219763549237982,0.2696467867340413,0.3033804143471919,0.31636055461586565,0.281799653551003,0.3330328070609454,0.2232462280719716,0.272986658212794,0.19016804307451451,0.39171774920201585,0.2633424670781501
15,English,Cuetos_Mitchell,low,pl,0,0,the box,of the soldiers,box,soldiers,The people watched the box of the soldiers that MASKTOKEN on the platform.,The people watched the box of the soldiers that,$PL,The people watched the box of the soldiers that,0.25290096520756755,0.25488246014043625,0.22292303639518352,0.21525515145173557,0.2387185599625603,0.22303207102999245,0.3202151758303593,0.2640539836665887,0.1821451312206328,0.1736822734973149,0.2246777942933651,0.17981802855324247,0.32625125057355575,0.30461384261169755,0.14824599094868418,0.2080326355712856,0.2449088106651125,0.22175596272010978,0.21877733075724848,0.2814114908832721,0.19822689499063983,0.23574640118888368,0.1679670476661812,0.29199574957583607,0.16622418862635513
15,English,Cuetos_Mitchell,high,pl,0,0,the boxes,of the soldier,boxes,soldier,The people watched the boxes of the soldier that MASKTOKEN on the platform.,The people watched the boxes of the soldier that,$PL,The people watched the boxes of the soldier that,0.11914014909452231,0.11625400834097377,0.11628431670850858,0.1520236159051933,0.12005694873496608,0.15778010810632281,0.15215403017214513,0.11729090736039183,0.05714372351037156,0.1220653075979996,0.09580468198102299,0.09530319528100506,0.12804159085919053,0.22430009149190155,0.10309628362120549,0.08892452118222138,0.13348364289870673,0.13869968392936727,0.1378498784167128,0.0968165756950512,0.11475332638277536,0.11139958613270373,0.10846837538876741,0.15626677224307883,0.15635250538988288
16,English,Cuetos_Mitchell,ambi,sg,0,1,the dog,of the fruit dealer,dog,dealer,Lewis ran over the dog of the fruit dealer that MASKTOKEN to this district.,Lewis ran over the dog of the fruit dealer that,$SG,Lewis ran over the dog of the fruit dealer that,0.18377099298277333,0.12687677539551423,0.14268903386826626,0.1643473959501378,0.13126487626797756,0.1390025001000783,0.1770155708026806,0.17131809327154812,0.19021443034826824,0.15734576203856143,0.12972079072722842,0.1388315560129172,0.18047962585060517,0.252727376423703,0.164658058073746,0.14588158483390679,0.15889208499231877,0.11373737624288971,0.23264886220738612,0.18737801170727675,0.14892862608069635,0.2410795018663059,0.15747444294481738,0.21247328058199422,0.11188984013147518
16,English,Cuetos_Mitchell,low,sg,0,1,the dogs,of the fruit dealer,dogs,dealer,Lewis ran over the dogs of the fruit dealer that MASKTOKEN to this district.,Lewis ran over the dogs of the fruit dealer that,$SG,Lewis ran over the dogs of the fruit dealer that,0.17275444174174126,0.09954089312688374,0.12834001330529254,0.12375053267660796,0.10465034340390833,0.08510795384915681,0.1397092133762019,0.13309649621033515,0.15539884807035875,0.12299681831092535,0.1112488482657632,0.10426311148517442,0.14402521556391612,0.20386593866084368,0.15392687904444458,0.10978086802546017,0.11184046414095938,0.09921977406946958,0.05537627237123033,0.13864126462494397,0.12457733125343395,0.2107292079915375,0.1339103940989972,0.17462788684624897,0.12843241463457034
16,English,Cuetos_Mitchell,high,sg,0,1,the dog,of the fruit dealers,dog,dealers,Lewis ran over the dog of the fruit dealers that MASKTOKEN to this district.,Lewis ran over the dog of the fruit dealers that,$SG,Lewis ran over the dog of the fruit dealers that,0.08548392504809676,0.02423093419448108,0.0418606642111472,0.05847133417158901,0.06651412285407154,0.06864633448041602,0.05702726613561815,0.040682770610041885,0.07709516924493087,0.05946733702756113,0.03098114437733379,0.047736652587360595,0.019095579195701262,0.04574995148528238,0.058831321766721345,0.03682164815827349,0.028271501237367325,0.07064846888435117,0.059506524974191954,0.04691501642837537,0.0866800352397199,0.05424380193217626,0.03500047404350859,0.07015858488568583,0.031068804550374196
16,English,Cuetos_Mitchell,ambi,pl,0,1,the dogs,of the fruit dealers,dogs,dealers,Lewis ran over the dogs of the fruit dealers that MASKTOKEN to this district.,Lewis ran over the dogs of the fruit dealers that,$PL,Lewis ran over the dogs of the fruit dealers that,0.15455913841477908,0.1881809057097925,0.17792066723339417,0.13040834962039227,0.11700936287940067,0.16454721220948443,0.16557639937466817,0.18155353486763026,0.11159710889653951,0.09088151230574759,0.11964908579419742,0.19574718801499102,0.242863253674777,0.15620053713321447,0.11184714828018372,0.15307702522808597,0.20292128550233102,0.14914563459065988,0.21504864816159142,0.16994915877206473,0.13075637929081196,0.11027567908702451,0.13971801969421982,0.20753330241025125,0.1914541888589092
16,English,Cuetos_Mitchell,low,pl,0,1,the dog,of the fruit dealers,dog,dealers,Lewis ran over the dog of the fruit dealers that MASKTOKEN to this district.,Lewis ran over the dog of the fruit dealers that,$PL,Lewis ran over the dog of the fruit dealers that,0.09591629027455628,0.13407248913281578,0.15561134452483216,0.12302900280586826,0.09521146474005082,0.11274662866155616,0.12430097016175523,0.14558952653277046,0.07304233025647733,0.0728165941617469,0.1044270107814107,0.13129646826222086,0.17322393597684282,0.10804348457126878,0.08969899363297529,0.12540358097088244,0.14093863956949093,0.1112726884768982,0.14779798245757192,0.12559948379491281,0.07773119111138982,0.08337340924850523,0.11524706286481035,0.1623144837157895,0.14042275040826802
16,English,Cuetos_Mitchell,high,pl,0,1,the dogs,of the fruit dealer,dogs,dealer,Lewis ran over the dogs of the fruit dealer that MASKTOKEN to this district.,Lewis ran over the dogs of the fruit dealer that,$PL,Lewis ran over the dogs of the fruit dealer that,0.034884919735512554,0.05158397739878495,0.05059499972618653,0.07054506481991396,0.05922543465068486,0.08070675839879371,0.07601563563973457,0.07094683866927909,0.02634139111793843,0.04763723216776761,0.0459345465373584,0.10006028388426103,0.031200431192448974,0.048059037298827434,0.042942187798143294,0.0521487094402211,0.058111583616600626,0.05690526049040656,0.07008400488764366,0.0409554721047769,0.05195950651157233,0.06427672865856238,0.0448480592609144,0.05186062246011858,0.03784683754582474
17,English,Cuetos_Mitchell,ambi,sg,1,1,the relative,of the worker,relative,worker,Andrew had dinner with the relative of the worker who MASKTOKEN a member of the communist party.,Andrew had dinner with the relative of the worker who,$SG,Andrew had dinner with the relative of the worker who,0.2714121338543902,0.21078178811393145,0.1951743468482683,0.18855281943147828,0.2085949428655962,0.2067507732686088,0.1742327936003225,0.2501206350227143,0.2623111233149089,0.24090717482187762,0.21167692857536435,0.14457548914320384,0.19491275075087477,0.26120121878711594,0.26780358704905227,0.2905787589705606,0.15540483387405502,0.23117126269804222,0.1869071295999456,0.22331470349479554,0.21605163250208292,0.20354786183091456,0.20813043222716154,0.22337083554173554,0.17743937350195282
17,English,Cuetos_Mitchell,low,sg,1,1,the relatives,of the worker,relatives,worker,Andrew had dinner with the relatives of the worker who MASKTOKEN a member of the communist party.,Andrew had dinner with the relatives of the worker who,$SG,Andrew had dinner with the relatives of the worker who,0.2353114783932604,0.12548770240576745,0.14688888099030428,0.13393817752635395,0.16477353479106904,0.09773359274202176,0.15375518660166,0.18092533413197387,0.12181402322936918,0.24300344258647621,0.20044952844638075,0.027824775032819105,0.15691416341085174,0.21431444293350743,0.11433677628900574,0.2308010620326965,0.09951729019461109,0.18110386580926496,0.073542858810562,0.19240276330496253,0.15796743084251097,0.17121787690280144,0.1355539520814144,0.18358884691252053,0.12082546590476184
17,English,Cuetos_Mitchell,high,sg,1,1,the relative,of the workers,relative,workers,Andrew had dinner with the relative of the workers who MASKTOKEN a member of the communist party.,Andrew had dinner with the relative of the workers who,$SG,Andrew had dinner with the relative of the workers who,0.036390066686143974,0.016820441086367988,0.028002571273942345,0.035140519382694135,0.02111785562389623,0.01614551991930524,0.005717151105547991,0.018953649036764775,0.024195090497057148,0.01802846936493685,0.016699331626176317,0.003821273949155213,0.00708804910057681,0.01316196384153176,0.09159723567586564,0.02667809563586987,0.020894382996688277,0.020790330975713922,0.028285084375133884,0.01478001587518385,0.019155516205296985,0.014156151359395963,0.012380711718746662,0.005817948356037106,0.011998720329749135
17,English,Cuetos_Mitchell,ambi,pl,1,1,the relatives,of the workers,relatives,workers,Andrew had dinner with the relatives of the workers who MASKTOKEN a member of the communist party.,Andrew had dinner with the relatives of the workers who,$PL,Andrew had dinner with the relatives of the workers who,0.20370884264977285,0.21385865868563814,0.19238797458523882,0.16280274918034676,0.2266435806562641,0.20515141567898487,0.18178595740030734,0.2004749378076922,0.19475192165114685,0.17708764869407367,0.19460042441576597,0.3014017067251511,0.22258132762951277,0.21384860233400949,0.18076108430236082,0.20776676890996315,0.2199491042909032,0.19650489730752874,0.21786874815505763,0.23872535442680798,0.17668191239092135,0.2215647359294528,0.19916223303903458,0.24153138022152565,0.2002445724186135
17,English,Cuetos_Mitchell,low,pl,1,1,the relative,of the workers,relative,workers,Andrew had dinner with the relative of the workers who MASKTOKEN a member of the communist party.,Andrew had dinner with the relative of the workers who,$PL,Andrew had dinner with the relative of the workers who,0.21314597632278343,0.18362657717901443,0.17555920658862156,0.13856265995720163,0.20346386649818982,0.1693702383468847,0.1655966937902781,0.2009147858317335,0.1691559964784597,0.14798758023776426,0.20089124220011767,0.2727860258026116,0.2081422008748346,0.2271991975355514,0.14683192058197125,0.19924840509027986,0.20266623365022918,0.189211915361573,0.18118188985315475,0.18671520265037866,0.1470298407090107,0.2160201628693379,0.20015254876877808,0.23250295895663697,0.19391241054455488
17,English,Cuetos_Mitchell,high,pl,1,1,the relatives,of the worker,relatives,worker,Andrew had dinner with the relatives of the worker who MASKTOKEN a member of the communist party.,Andrew had dinner with the relatives of the worker who,$PL,Andrew had dinner with the relatives of the worker who,0.040083873130442704,0.051332540583653774,0.06657836133350914,0.09442251521479461,0.05032229764877849,0.08482818184458862,0.057679852545829635,0.02594062819134546,0.04162811747066897,0.045121560309342,0.03626002682464202,0.10117499851619982,0.03553057669319859,0.033795361031858984,0.0655313738073765,0.024782352312785694,0.1013860330179569,0.06474986181277531,0.07597293288831963,0.0335998303744649,0.041934105878061345,0.05794953567881578,0.06494813629985074,0.0333170108299643,0.07975532861233381
18,English,Cuetos_Mitchell,ambi,sg,0,0,the cat,of the french girl,cat,girl,George was stroking the cat of the french girl that MASKTOKEN at the fountain.,George was stroking the cat of the french girl that,$SG,George was stroking the cat of the french girl that,0.2551583105603574,0.1725529089156943,0.22825559339637458,0.15590894395609034,0.16159688643405,0.23710241368514406,0.22116225174473847,0.13807098154727093,0.23350600389329035,0.22912452839702535,0.15014057696780192,0.13444015703110068,0.22477284489196903,0.2607130788934402,0.2208018496273958,0.2089990365915737,0.23643418577314668,0.19966171368184504,0.23813074821967994,0.2470939046625822,0.18049186525202288,0.19585813176350175,0.18810404005049364,0.1955512792385452,0.19287261872088823
18,English,Cuetos_Mitchell,low,sg,0,0,the cats,of the french girl,cats,girl,George was stroking the cats of the french girl that MASKTOKEN at the fountain.,George was stroking the cats of the french girl that,$SG,George was stroking the cats of the french girl that,0.20923650569004604,0.09148348442438259,0.18167721943771653,0.1158538384153669,0.1806905004662025,0.1769861639204322,0.13514040737188537,0.09934849863377337,0.17005187839435365,0.17297544462631897,0.1230492979259914,0.07147059720566773,0.14816648645315666,0.19457234869330708,0.1394335767527508,0.15083688881109225,0.12563421163664001,0.13131695111318287,0.04740180724108889,0.15523135633862228,0.10123645104240886,0.14719568002572458,0.13161926465404328,0.14546427705308318,0.12067346837782189
18,English,Cuetos_Mitchell,high,sg,0,0,the cat,of the french girls,cat,girls,George was stroking the cat of the french girls that MASKTOKEN at the fountain.,George was stroking the cat of the french girls that,$SG,George was stroking the cat of the french girls that,0.07625953520802353,0.033849454518798616,0.0787087355849252,0.051271833195441374,0.05511275363057777,0.07207321569622138,0.10522972130847918,0.028277699509390075,0.1068220452814046,0.09653252760366549,0.03715056133206396,0.04705174627732589,0.051119433134296344,0.08123968175128438,0.05185640550010717,0.05240034753675982,0.05568718421529839,0.08852430190405869,0.09797255412599881,0.07385159646103467,0.11150789445091824,0.0354241138651763,0.044998714032702836,0.07739781867541762,0.06050342355776195
18,English,Cuetos_Mitchell,ambi,pl,0,0,the cats,of the french girls,cats,girls,George was stroking the cats of the french girls that MASKTOKEN at the fountain.,George was stroking the cats of the french girls that,$PL,George was stroking the cats of the french girls that,0.1754745060835443,0.2587457259019299,0.17679797909811512,0.15488571332768686,0.1305014105381126,0.19982840857239204,0.22034688264261248,0.17104223865929136,0.14393333351334547,0.11647258226812074,0.17788499031769334,0.19152214954044666,0.23496044334220478,0.14307674296837547,0.20268140613318764,0.17182600302623285,0.19414623850679646,0.18022882741959734,0.16979421394463046,0.25772993438127045,0.19247307301323957,0.1658161530700042,0.11676645689091458,0.22374565993310824,0.2340424689850913
18,English,Cuetos_Mitchell,low,pl,0,0,the cat,of the french girls,cat,girls,George was stroking the cat of the french girls that MASKTOKEN at the fountain.,George was stroking the cat of the french girls that,$PL,George was stroking the cat of the french girls that,0.08726569547577956,0.14802505948702738,0.12412687536348699,0.08776622650697163,0.08159216241124412,0.12373056602879728,0.12498479269918406,0.1259764761991562,0.06645645089803054,0.06384336562614923,0.10685577881080643,0.1515424829963976,0.16153113775130024,0.09047324077768604,0.12794775293118477,0.13069030098996848,0.10207064385101638,0.09684595126175033,0.11354814475268427,0.1401790102584357,0.08820542436235357,0.1029489052628767,0.10106067013418141,0.15094511273800393,0.15681314218372933
18,English,Cuetos_Mitchell,high,pl,0,0,the cats,of the french girl,cats,girl,George was stroking the cats of the french girl that MASKTOKEN at the fountain.,George was stroking the cats of the french girl that,$PL,George was stroking the cats of the french girl that,0.033180866071017334,0.07782303138615987,0.09475959049811422,0.06799969781815562,0.03287584812571609,0.049278428241271044,0.08849115030739085,0.060457457764542255,0.02691384169373734,0.04472019871107635,0.06884953406941996,0.08715521262211468,0.033461749151745934,0.05705531476841408,0.07118041034448552,0.06147531237623127,0.07931089410832737,0.07431095423299539,0.0826882387358534,0.0670295972185837,0.12661238936869168,0.07670988048531058,0.0380568327801214,0.05222313369268683,0.11318792900877739
19,English,Cuetos_Mitchell,ambi,sg,0,0,the brother,of the priest,brother,priest,Martha cheered the brother of the priest who MASKTOKEN in the school.,Martha cheered the brother of the priest who,$SG,Martha cheered the brother of the priest who,0.3216580241586843,0.29846780865405315,0.23982335549506517,0.2401828046837804,0.27858992930813586,0.22767802763328437,0.22521727451690465,0.28479747363042396,0.25527647934263975,0.29863083709617655,0.21115519716954534,0.24897105413044152,0.24905215741399156,0.3330202770014654,0.28873481172943194,0.276428820161781,0.221466160011333,0.2460991812671085,0.21388458570622326,0.25159829236868236,0.22684148132847304,0.21225287098796297,0.2778976261860875,0.2912984525337561,0.2415666161538511
