item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
5,English,B’,inanimposs,noAdj,0.55,high,pl,0,0,the cars,of the neighbor,cars,neighbor,We borrowed the cars of the neighbor that MASKTOKEN nearby.,We borrowed the cars of the neighbor that,$PL,We borrowed the cars of the neighbor that,0.06488702510861977,0.08451565825784968,0.1884026779004131,0.1321922734590828,0.07606277030226494,0.13973621051250262,0.1725429983808784,0.11715173582554428,0.0852647104711437,0.11077010655783948,0.11433686812189592,0.09576261034317213,0.13790937611043574,0.12748741496638694,0.14416614455719667,0.11987696385801172,0.18337670140853568,0.12304303563511354,0.16499474920072466,0.07494998303591416,0.10331084764320764,0.0722978332353037,0.09552385327687318,0.11346507891781954,0.07713877377245737
5,English,B’,inanimposs,NP1Adj,0.55,ambi,sg,0,0,the old car,of the neighbor,car,neighbor,We borrowed the old car of the neighbor that MASKTOKEN nearby.,We borrowed the old car of the neighbor that,$SG,We borrowed the old car of the neighbor that,0.19444026963835803,0.13400115002514568,0.19357815791916977,0.19706573432919328,0.1530216400530371,0.1344286580303944,0.24334378675330548,0.21750958725132108,0.20808071185432198,0.1587316415662574,0.20869433285393768,0.12851332852689978,0.2654090892968419,0.2523961879778369,0.18719567996262043,0.15836570198965916,0.15680229704226534,0.1457939940367936,0.15789357423589934,0.18577896159995078,0.19600098792310305,0.14989853417418164,0.15385965325477002,0.14359297830311135,0.10414186949911208
5,English,B’,inanimposs,NP1Adj,0.55,low,sg,0,0,the old cars,of the neighbor,cars,neighbor,We borrowed the old cars of the neighbor that MASKTOKEN nearby.,We borrowed the old cars of the neighbor that,$SG,We borrowed the old cars of the neighbor that,0.15714512889675092,0.11043001679583142,0.12712686920953864,0.12290375476714388,0.0999763648577563,0.04351907532156929,0.1364987844755987,0.17568841237765298,0.10165805544885131,0.10590573705691142,0.13920762670332465,0.08865374947246352,0.11524744489501515,0.1514081536450682,0.042510958572041346,0.08722008302991924,0.08950377775311757,0.08526732176225948,0.03314452555795455,0.1291573838854232,0.06917606767861528,0.13187719499277684,0.09824298092456729,0.09753705689942649,0.05575110042926923
5,English,B’,inanimposs,NP1Adj,0.55,high,sg,0,0,the old car,of the neighbors,car,neighbors,We borrowed the old car of the neighbors that MASKTOKEN nearby.,We borrowed the old car of the neighbors that,$SG,We borrowed the old car of the neighbors that,0.049303085633365384,0.0469408148747803,0.058361325211702564,0.06748804456067603,0.062181373329949,0.04364608359611921,0.0858232215842758,0.05034994080439503,0.06732746509178611,0.05003678839549508,0.031367355351889614,0.05353909921998934,0.06314274609799853,0.10675113999315045,0.060513701015249666,0.03948873997766533,0.03451596930986067,0.09735033156570339,0.0412158777271987,0.05383895294333829,0.06612087696035474,0.032965912231523564,0.03873280846281446,0.06780443431638439,0.04821260922179604
5,English,B’,inanimposs,NP1Adj,0.55,ambi,pl,0,0,the old cars,of the neighbors,cars,neighbors,We borrowed the old cars of the neighbors that MASKTOKEN nearby.,We borrowed the old cars of the neighbors that,$PL,We borrowed the old cars of the neighbors that,0.27624506112364333,0.23442948998901514,0.2326663454438922,0.25496645887066194,0.22429556445070276,0.2699491506019598,0.3655219528946727,0.24120071639026008,0.23937684039064067,0.1986488007993259,0.22214521820195543,0.24253297348649738,0.3550521395017725,0.295368585348883,0.19090448377830427,0.2678652270405948,0.3377420242814235,0.3020467560132012,0.29500004281271774,0.2973495305990923,0.24359172141884144,0.20422667468064404,0.1785284744003448,0.2818481319307544,0.21399820051703422
5,English,B’,inanimposs,NP1Adj,0.55,low,pl,0,0,the old car,of the neighbors,car,neighbors,We borrowed the old car of the neighbors that MASKTOKEN nearby.,We borrowed the old car of the neighbors that,$PL,We borrowed the old car of the neighbors that,0.17651311296339856,0.16571634358991716,0.16929056483190408,0.18473765907593176,0.17987830785087056,0.1374306851666347,0.2258020202895441,0.18866613260279763,0.14405094073144653,0.14718824086340287,0.15340449937430378,0.16160025906219744,0.1984711734756175,0.1559495073923678,0.11899739994259662,0.21236268913428802,0.20805361177247939,0.15053295676063172,0.19530908744836317,0.2321700098766435,0.17104812396659952,0.13044998299160682,0.1625694393609649,0.20823033857116258,0.1705688092494615
5,English,B’,inanimposs,NP1Adj,0.55,high,pl,0,0,the old cars,of the neighbor,cars,neighbor,We borrowed the old cars of the neighbor that MASKTOKEN nearby.,We borrowed the old cars of the neighbor that,$PL,We borrowed the old cars of the neighbor that,0.07154354438824306,0.08301474504111894,0.18555439562440768,0.16180945870966923,0.08370296059322868,0.16805921348506914,0.15395317355599047,0.13433598602058083,0.08618009160583995,0.11154188081434224,0.11727154875529067,0.09931540079318779,0.1402054884653836,0.16200982141990217,0.15185859846626215,0.11010407149295887,0.18523411902540943,0.1343021782882161,0.18078213397162557,0.0771152770705612,0.14939928394971602,0.07192248572015103,0.09384994072336639,0.12691509718278837,0.09168212462573955
5,English,B’,inanimposs,NP2Adj,0.55,ambi,sg,0,0,the car,of the old neighbor,car,neighbor,We borrowed the car of the old neighbor that MASKTOKEN nearby.,We borrowed the car of the old neighbor that,$SG,We borrowed the car of the old neighbor that,0.20454572324725362,0.15105606532294402,0.1574807799795277,0.21462035879149255,0.19016737362943026,0.12304418066561595,0.1592731914203327,0.2382476884625362,0.19685372824977065,0.19962068316373838,0.20239452287991355,0.14293862051215456,0.24618071118100282,0.24532897506965412,0.18380666972182524,0.1309045150135173,0.17432528599061747,0.16584214854720258,0.16589004972254529,0.162915232369369,0.20894256907309128,0.17655324315916676,0.17590841822924652,0.14616626840606628,0.10524715857734446
5,English,B’,inanimposs,NP2Adj,0.55,low,sg,0,0,the cars,of the old neighbor,cars,neighbor,We borrowed the cars of the old neighbor that MASKTOKEN nearby.,We borrowed the cars of the old neighbor that,$SG,We borrowed the cars of the old neighbor that,0.19094675390980953,0.12003277416265412,0.11115619972032142,0.1654341836111506,0.1311520156250623,0.06252074836267951,0.09568366426813668,0.22032284297522153,0.11018666664121213,0.1258212753979766,0.17848454372906986,0.12040112999029873,0.1122065242992818,0.16922256639393396,0.0485591810060626,0.07846169526510494,0.10338299553334185,0.11240407113221451,0.03962649135990404,0.12458005933150673,0.09504781576173471,0.14969696745449212,0.1065118013241495,0.10941461290975951,0.06515761780133644
5,English,B’,inanimposs,NP2Adj,0.55,high,sg,0,0,the car,of the old neighbors,car,neighbors,We borrowed the car of the old neighbors that MASKTOKEN nearby.,We borrowed the car of the old neighbors that,$SG,We borrowed the car of the old neighbors that,0.043305470350230024,0.03811584317555017,0.04831798254544495,0.054442505440672306,0.05402605971594099,0.029840851076404107,0.07702829974156167,0.05822700547144066,0.06460582854562702,0.041974744225803384,0.03587167812499814,0.02995278348364394,0.02901927725889486,0.10388277062739348,0.04968639600962277,0.03144180872987956,0.03052091661744072,0.08658159143446653,0.029909876411355896,0.03537453699073456,0.057499419497460735,0.027145496561830296,0.030639689224123856,0.05072773204392611,0.03306475998849123
5,English,B’,inanimposs,NP2Adj,0.55,ambi,pl,0,0,the cars,of the old neighbors,cars,neighbors,We borrowed the cars of the old neighbors that MASKTOKEN nearby.,We borrowed the cars of the old neighbors that,$PL,We borrowed the cars of the old neighbors that,0.25446703186078645,0.24078367309599003,0.25079731277958217,0.23294463995052794,0.23846696706308634,0.2506716777707503,0.3488028781715897,0.26846561162382443,0.2447607459857295,0.24143083825903933,0.20844186621523875,0.2778634828336095,0.37138688418417054,0.2681455507470645,0.20738460357069854,0.24918643098229154,0.32496120431815,0.31787374762738807,0.30220577217834954,0.2952773539345799,0.23162499478701903,0.22798138922559374,0.18109202927322343,0.2909282717991104,0.22307018845492088
5,English,B’,inanimposs,NP2Adj,0.55,low,pl,0,0,the car,of the old neighbors,car,neighbors,We borrowed the car of the old neighbors that MASKTOKEN nearby.,We borrowed the car of the old neighbors that,$PL,We borrowed the car of the old neighbors that,0.20550705102055833,0.17256260662905376,0.18382288653908319,0.198904519841836,0.21196223560455962,0.201236545164992,0.20165377609670188,0.20605694143130648,0.15986858998147113,0.17319027862929737,0.1506151808642855,0.2250183199631408,0.29663669504335743,0.1833092047183662,0.13452260297806617,0.20774185778026322,0.23087981453397788,0.1839681733516585,0.2277657445262573,0.26875714132471984,0.1842983207989306,0.13728751423829166,0.16696620473761925,0.24012978298981835,0.2063223610945748
5,English,B’,inanimposs,NP2Adj,0.55,high,pl,0,0,the cars,of the old neighbor,cars,neighbor,We borrowed the cars of the old neighbor that MASKTOKEN nearby.,We borrowed the cars of the old neighbor that,$PL,We borrowed the cars of the old neighbor that,0.0591603044822655,0.08353692948873359,0.1767384715788154,0.11626718865134933,0.07200994886107637,0.12913234940866403,0.15380221608480227,0.11283609055502808,0.08396668973328758,0.10678565884327451,0.09654427595585702,0.08382898716590148,0.11575630336839282,0.13571134170205212,0.12387205577856975,0.10045145536375344,0.20036339190721364,0.11295967370663362,0.14423072264821002,0.06383598269557211,0.10678245404929498,0.07850933840799357,0.09082868469661776,0.08367448219674145,0.07528200734611801
6,English,B’,inanimposs,noAdj,0.55,ambi,sg,0,0,the computer,of the secretary,computer,secretary,I had to borrow the computer of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the computer of the secretary that,$SG,I had to borrow the computer of the secretary that,0.2010819571416711,0.028383673132310605,0.13409013816694682,0.12059750430055338,0.14268897441899142,0.12336021773575112,0.12614728106454365,0.16904207679701955,0.1585502084908157,0.0936228519614648,0.08061581606791535,0.06397093175359458,0.11468543639679041,0.17370805699489011,0.07500642876511421,0.06220931900631044,0.15310768466084745,0.10255859895335462,0.12950136001647294,0.09254391377334059,0.10154550296882547,0.04658923145093752,0.07827714218583992,0.10222188014102329,0.0975687187459151
6,English,B’,inanimposs,noAdj,0.55,low,sg,0,0,the computers,of the secretary,computers,secretary,I had to borrow the computers of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the computers of the secretary that,$SG,I had to borrow the computers of the secretary that,0.17022785493671755,0.02602889235383543,0.08781207843475869,0.07742266792907593,0.11424267084617767,0.05966454470508786,0.06931162918397327,0.15179450001690853,0.0936763737992905,0.07870094120831439,0.08150768862419966,0.06029936834399052,0.053935077651502183,0.12059696382100071,0.02110794272790173,0.03064642349785629,0.10225121081013455,0.057193512627744525,0.038783868137366895,0.07334588181384305,0.05895176756330045,0.03818643530381394,0.05944923721301976,0.07141042999429459,0.05149596979687132
6,English,B’,inanimposs,noAdj,0.55,high,sg,0,0,the computer,of the secretaries,computer,secretaries,I had to borrow the computer of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computer of the secretaries that,$SG,I had to borrow the computer of the secretaries that,0.042128420889318896,0.03322973981494037,0.05213765019646921,0.055491752743199285,0.08904644570659315,0.0262495585621636,0.06527321153698873,0.03498931192813082,0.04510268559692321,0.08441634052762481,0.04287660883458955,0.032407038480361194,0.07521621451930649,0.10390648769256217,0.04120610199813157,0.03184822719947977,0.04198817863645665,0.07234584686862533,0.053011824086604875,0.05653244796070034,0.054628092158043984,0.030434414628718542,0.04354643773411482,0.05278974907670175,0.033105653587554684
6,English,B’,inanimposs,noAdj,0.55,ambi,pl,0,0,the computers,of the secretaries,computers,secretaries,I had to borrow the computers of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computers of the secretaries that,$PL,I had to borrow the computers of the secretaries that,0.2383606896818784,0.2119474585228911,0.19216624105523472,0.18545624570726105,0.13452679101894915,0.2234413320954376,0.2567833391315961,0.24418615300032087,0.20268919765051407,0.1370468568800005,0.21827003542238543,0.24440362079251443,0.21838997364096002,0.19753249470319645,0.17182417983508458,0.17180463658816336,0.23290533610344077,0.19218417739234184,0.1688668998839864,0.19377111026731342,0.18046252041143163,0.14613313129995298,0.1440594078056776,0.11375816012241557,0.15397496716933645
6,English,B’,inanimposs,noAdj,0.55,low,pl,0,0,the computer,of the secretaries,computer,secretaries,I had to borrow the computer of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computer of the secretaries that,$PL,I had to borrow the computer of the secretaries that,0.19218928082528874,0.1580044065732018,0.1558558838424382,0.17062418251885703,0.11128004345968989,0.1927517261398357,0.18620000283256566,0.19070111384979072,0.16468902415481423,0.10341073770806375,0.14267317068540564,0.20785037223733838,0.10732183070520307,0.121842400968589,0.11760260344379247,0.1481044997377623,0.1647236265218499,0.12574575617896855,0.11503796330918092,0.16234585773468524,0.13826003845104395,0.11256485900193347,0.13283707143828138,0.08309619555415537,0.1609410714223074
6,English,B’,inanimposs,noAdj,0.55,high,pl,0,0,the computers,of the secretary,computers,secretary,I had to borrow the computers of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the computers of the secretary that,$PL,I had to borrow the computers of the secretary that,0.05541080591178815,0.03212127984357949,0.1055218653710206,0.11924035837785141,0.09093763632143492,0.09798530128036198,0.1076289103424326,0.07337533513766203,0.06020235774643723,0.09169724247533395,0.07485952697324905,0.06275769900150863,0.12730785313937076,0.11528380883582301,0.07738344764442928,0.04189646460781837,0.11909765935446437,0.080325801024415,0.09594188854008756,0.06253538588881469,0.08445172289056302,0.036664778773619844,0.07216468244988761,0.05448322806210193,0.06988393619162991
6,English,B’,inanimposs,NP1Adj,0.55,ambi,sg,0,0,the new computer,of the secretary,computer,secretary,I had to borrow the new computer of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the new computer of the secretary that,$SG,I had to borrow the new computer of the secretary that,0.21477657396467542,0.03477313243476843,0.13294548945655915,0.1284036206413628,0.15314132132926161,0.14950793024754638,0.14625525557400287,0.1832536418643791,0.1632314305949869,0.10256984460670004,0.08383200644190225,0.07228757333272995,0.11109527675517938,0.1777941206348288,0.08105381505684761,0.05656240112757871,0.15028225712526933,0.11130967539971337,0.15120481684924414,0.11817670685538317,0.10904707503342692,0.05987583466886548,0.07121083687984253,0.12702107541056407,0.09082871700245931
6,English,B’,inanimposs,NP1Adj,0.55,low,sg,0,0,the new computers,of the secretary,computers,secretary,I had to borrow the new computers of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the new computers of the secretary that,$SG,I had to borrow the new computers of the secretary that,0.1730019209026299,0.03067146894316508,0.09578960331091224,0.08708145790748567,0.11515391129491093,0.05592640738195698,0.08484590585444884,0.14207161823400583,0.09600426874603585,0.06830448557359148,0.08801940581335188,0.08201081957528089,0.05578182892609718,0.1296575339940773,0.020485533554307267,0.036896330174458924,0.09985756395289158,0.05324977126462116,0.03829855160257267,0.08188904572477895,0.05907800536270358,0.039414663789013815,0.060346407377679157,0.08168365917124731,0.0627037728944515
6,English,B’,inanimposs,NP1Adj,0.55,high,sg,0,0,the new computer,of the secretaries,computer,secretaries,I had to borrow the new computer of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the new computer of the secretaries that,$SG,I had to borrow the new computer of the secretaries that,0.04550187745802958,0.03830476421328921,0.0515430706794211,0.061680182341570244,0.09558710026930939,0.030269239020702443,0.07023906459536056,0.03698272763322663,0.05000667468211262,0.10307328300132301,0.041244299885516256,0.043146496986459226,0.08437169737760897,0.13375004272707258,0.045322886124832706,0.0315951196161004,0.05006280828331011,0.07780963534054308,0.0644102358334866,0.06822645494746382,0.054304061509071744,0.032633855875370266,0.04540749029777302,0.07397412223868827,0.03753995064783666
6,English,B’,inanimposs,NP1Adj,0.55,ambi,pl,0,0,the new computers,of the secretaries,computers,secretaries,I had to borrow the new computers of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the new computers of the secretaries that,$PL,I had to borrow the new computers of the secretaries that,0.235520123510649,0.22332707257900353,0.20373478192462713,0.19146924414882172,0.14860435920105353,0.25290502823574457,0.2834386583738766,0.25837902948446256,0.20235079130991096,0.13310747494705666,0.21418386166014258,0.2700318834369,0.21905949145947545,0.18696286394976447,0.18560065349286958,0.18703273398490872,0.24853214159190173,0.21697279920835122,0.19643614232721074,0.1927027889145947,0.1931202986557139,0.15489363031045666,0.14142525760111369,0.11898043204298858,0.17350563234147742
6,English,B’,inanimposs,NP1Adj,0.55,low,pl,0,0,the new computer,of the secretaries,computer,secretaries,I had to borrow the new computer of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the new computer of the secretaries that,$PL,I had to borrow the new computer of the secretaries that,0.18916831674072032,0.16434010916524144,0.15724076968166045,0.16110061590919145,0.11476873047597991,0.19350052369572524,0.18455356647281107,0.19060551569055306,0.15706856280857195,0.09168121703287291,0.14469707158881917,0.19554373178563367,0.09435473561644159,0.10904021738264547,0.12064611678347248,0.1375674745789226,0.15809646717481485,0.13028747123286522,0.1263912580702602,0.15679810556049034,0.12963629243009933,0.11690649026444788,0.1296376360023075,0.10454982675333824,0.14981131302138095
6,English,B’,inanimposs,NP1Adj,0.55,high,pl,0,0,the new computers,of the secretary,computers,secretary,I had to borrow the new computers of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the new computers of the secretary that,$PL,I had to borrow the new computers of the secretary that,0.05752561074343543,0.038532017727657575,0.11165819883516548,0.12563882756000666,0.10352317778864517,0.12788474021984442,0.11488001519084001,0.08719417148503439,0.05809365504974551,0.1006501346905857,0.06873832718878958,0.08866457435237862,0.1338551619577686,0.1165958697179903,0.09347496342917339,0.04757909179440034,0.1324054103461041,0.0958859358929125,0.10835448344826482,0.06265141779865502,0.09693296779159866,0.039340284509719936,0.07275209705950658,0.05706844207926132,0.0856132082638652
6,English,B’,inanimposs,NP2Adj,0.55,ambi,sg,0,0,the computer,of the new secretary,computer,secretary,I had to borrow the computer of the new secretary that MASKTOKEN in the office close to mine.,I had to borrow the computer of the new secretary that,$SG,I had to borrow the computer of the new secretary that,0.21102247280348152,0.06279025783492642,0.13262728337169882,0.14815932967198897,0.12926012671449705,0.14270337384912146,0.11952041764397592,0.15829872046625937,0.16860002045661915,0.1443071761760759,0.09046480588936845,0.05725482360892187,0.14297377103440212,0.16884411118385145,0.07844580617245,0.06551643586290368,0.1883944070184853,0.08977726762120142,0.1582075260511715,0.14949193390711635,0.11248999828552897,0.07725441637932917,0.07477134337909419,0.11674255236076547,0.08842578302447279
6,English,B’,inanimposs,NP2Adj,0.55,low,sg,0,0,the computers,of the new secretary,computers,secretary,I had to borrow the computers of the new secretary that MASKTOKEN in the office close to mine.,I had to borrow the computers of the new secretary that,$SG,I had to borrow the computers of the new secretary that,0.17785489501334872,0.05415607989864668,0.08855692425499662,0.09182138146899987,0.10051183022627619,0.07189589310585376,0.06489271679121167,0.1298844049332537,0.11035131417024857,0.09326995519795211,0.06747340306654692,0.05363186150073673,0.07067775872479487,0.12312773294071278,0.02718630874098693,0.03228840752008111,0.12647204436678194,0.04564817706751256,0.047593513216138916,0.11085828952348642,0.07118341004185424,0.05644599018597418,0.05338432094415957,0.08833424708179294,0.042323182690925165
6,English,B’,inanimposs,NP2Adj,0.55,high,sg,0,0,the computer,of the new secretaries,computer,secretaries,I had to borrow the computer of the new secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computer of the new secretaries that,$SG,I had to borrow the computer of the new secretaries that,0.04322272419807849,0.030044334379322635,0.059245894419151846,0.06115006120646882,0.08554555511488005,0.024465818828506514,0.05518016527215419,0.046266143702856866,0.05260178701226437,0.0848010592141808,0.03602771649312331,0.023609384311310322,0.05219405746874273,0.10585000381064447,0.04049703738396815,0.029399597813057454,0.04444191997934421,0.06366115133235617,0.03850122120918442,0.06586812012568988,0.04720522108402747,0.027348676338541544,0.04199667913410465,0.06669404047597993,0.03538228893615347
6,English,B’,inanimposs,NP2Adj,0.55,ambi,pl,0,0,the computers,of the new secretaries,computers,secretaries,I had to borrow the computers of the new secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computers of the new secretaries that,$PL,I had to borrow the computers of the new secretaries that,0.23426549277766417,0.21967553950630503,0.17938571449793805,0.2105159027005925,0.1527601864789787,0.2506326053609129,0.28269530331910886,0.2511359877830479,0.18588812240104247,0.14896644684733573,0.2118478362508185,0.28182685512231487,0.2630890377235886,0.17994860329957874,0.18127645099407275,0.14886911410748382,0.2305441138994464,0.19390097873872847,0.23992740611555208,0.191738709900811,0.18217461786924716,0.15967049043759296,0.13661788316224488,0.14281125966900277,0.17240542687591898
6,English,B’,inanimposs,NP2Adj,0.55,low,pl,0,0,the computer,of the new secretaries,computer,secretaries,I had to borrow the computer of the new secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computer of the new secretaries that,$PL,I had to borrow the computer of the new secretaries that,0.19389507810595674,0.18827859147810067,0.14700437941750621,0.18269466512792576,0.11889481515679456,0.21758369626948415,0.19798053496403956,0.19789260933458763,0.15350503193429077,0.10920678214909252,0.15191974134902608,0.2592388338151288,0.14094057168635032,0.12637700606610025,0.13302433318652618,0.13478799378669137,0.172631365122621,0.15232181220110874,0.17685933142025423,0.16276868271466682,0.1490567166784622,0.13069196581293152,0.13262140981336046,0.08775189203073097,0.18037093840921514
6,English,B’,inanimposs,NP2Adj,0.55,high,pl,0,0,the computers,of the new secretary,computers,secretary,I had to borrow the computers of the new secretary that MASKTOKEN in the office close to mine.,I had to borrow the computers of the new secretary that,$PL,I had to borrow the computers of the new secretary that,0.053630246674040594,0.04275626605610938,0.10364369052867772,0.11822854957908646,0.08039932431546148,0.10698241600079506,0.10403871888596328,0.07913127367244854,0.05730616297994473,0.0999392286453542,0.07438789392914913,0.05146327768649428,0.13751695519073337,0.10044854028428674,0.07760312526936985,0.044598520244925055,0.10192812528331885,0.06094717760399959,0.11344246182333606,0.07422882413078469,0.08964990313695864,0.04732825164091636,0.05747070915361263,0.05788092205123796,0.057679828138184064
1,English,C,with,def,0.74,ambi,sg,1,1,the sandwich,with the side,sandwich,side,The count ordered the sandwich with the side that MASKTOKEN prepared especially well.,The count ordered the sandwich with the side that,$SG,The count ordered the sandwich with the side that,0.1892104697514716,0.18081141832404057,0.2793561536860274,0.25534978468499503,0.11710199892485207,0.17566867598237934,0.21083212919800687,0.1360103403890065,0.24078774175421458,0.13836116304194324,0.18407824549371732,0.11555814982624213,0.2403254378701476,0.20822520871008265,0.11037192419601638,0.11377052808170873,0.16153420971619514,0.14102212209894205,0.19896174962775426,0.13946533761279056,0.2014556242961021,0.23371064471992042,0.08019529512155721,0.24714747248167868,0.14575107885954353
1,English,C,with,def,0.74,low,sg,1,1,the sandwiches,with the side,sandwiches,side,The count ordered the sandwiches with the side that MASKTOKEN prepared especially well.,The count ordered the sandwiches with the side that,$SG,The count ordered the sandwiches with the side that,0.12188998126531914,0.15229255157363397,0.19145363004887628,0.150713076149259,0.10058597274335046,0.15054253979068122,0.143784960682801,0.08633691007289102,0.2553086083741114,0.05542461461928294,0.15274278029412258,0.10222463284495831,0.17252638844303902,0.15333012971390048,0.07006464896926445,0.07524467384276612,0.10967295966968749,0.09026501096862916,0.13364457620768988,0.09262117741617715,0.11398247077004697,0.18805045724006675,0.10578323840756543,0.1327808684392977,0.10847231212885333
1,English,C,with,def,0.74,high,sg,1,1,the sandwich,with the sides,sandwich,sides,The count ordered the sandwich with the sides that MASKTOKEN prepared especially well.,The count ordered the sandwich with the sides that,$SG,The count ordered the sandwich with the sides that,0.04339663109121572,0.03384875279587618,0.04529412014105905,0.06690893335443793,0.049082187420003365,0.05772866222137196,0.050013339729080286,0.019609586520047628,0.0224993086341847,0.0323763056106543,0.03884232255255782,0.03447606777080381,0.04734953343336379,0.03833338813849707,0.039839517826866455,0.01908488456892332,0.036008303598821456,0.04065665835139409,0.06677638691221688,0.03335378417079671,0.04996119417621259,0.052044031049303996,0.029546196595823027,0.0358902237123182,0.05003100816147921
1,English,C,with,def,0.74,ambi,pl,1,1,the sandwiches,with the sides,sandwiches,sides,The count ordered the sandwiches with the sides that MASKTOKEN prepared especially well.,The count ordered the sandwiches with the sides that,$PL,The count ordered the sandwiches with the sides that,0.24093358139753818,0.3046942792941465,0.24910602074364263,0.2816684311975344,0.2089028230512433,0.23555744368466947,0.3186820055795838,0.20853906510215126,0.34000858053030214,0.15807152941412284,0.25505598635202986,0.2324302256352695,0.3207181884557784,0.34168411706531465,0.16797304854230077,0.26839383800266603,0.17656415674138692,0.1601850814152641,0.19290310665567034,0.2144635626079321,0.29831498937577905,0.2199490328618321,0.18240029503240862,0.31514755055013666,0.30946683671205477
1,English,C,with,def,0.74,low,pl,1,1,the sandwich,with the sides,sandwich,sides,The count ordered the sandwich with the sides that MASKTOKEN prepared especially well.,The count ordered the sandwich with the sides that,$PL,The count ordered the sandwich with the sides that,0.14174468684843866,0.22114111214199994,0.17034505836049618,0.22165904717373053,0.09717228355489382,0.15703675097416792,0.2672491910610759,0.13227586963487425,0.21947537707342235,0.11685077570053437,0.16118757481353896,0.1180425562649674,0.22648993671803197,0.23214900514272863,0.10234314280605616,0.18269969831886712,0.10004589501163252,0.11343846092416499,0.09873135147722678,0.1769522748433836,0.19561845580350834,0.15224680373786725,0.1200480927790224,0.21686802981552944,0.1981621970703742
1,English,C,with,def,0.74,high,pl,1,1,the sandwiches,with the side,sandwiches,side,The count ordered the sandwiches with the side that MASKTOKEN prepared especially well.,The count ordered the sandwiches with the side that,$PL,The count ordered the sandwiches with the side that,0.1602875563231123,0.08048030654270377,0.1011071959695542,0.12873368070338032,0.0726387242812141,0.11537078861796246,0.13104269907007904,0.06742508559788973,0.09010491012379873,0.1357921502922146,0.10588446153871445,0.11592362197460204,0.10847491842970669,0.10868699549824434,0.08192741649163793,0.17141876716769744,0.1130704372543363,0.09719990282626156,0.11315837087478187,0.10486636459568643,0.17820854161591626,0.11972186081055369,0.08892402650071318,0.15485403853934088,0.16692598961261496
