item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_surp,/data/roberta-base_surp
46,1,Common Nouns,Match_Match,Match,Match,him,man,worker,m,m,the man predicted that the worker would blame MASKTOKEN alone for the sloppy bookkeeping that led to the investigation.,the man predicted that the worker would blame,him,the man predicted that the worker would blame MASKTOKEN alone for the sloppy bookkeeping that led to the investigation.,0.8793551325798035,1.6711419820785522
46,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,designer,m,f,the man predicted that the designer would blame MASKTOKEN alone for the sloppy bookkeeping that led to the investigation.,the man predicted that the designer would blame,him,the man predicted that the designer would blame MASKTOKEN alone for the sloppy bookkeeping that led to the investigation.,1.2786122560501099,2.7945914268493652
46,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,worker,f,m,the woman predicted that the worker would blame MASKTOKEN alone for the sloppy bookkeeping that led to the investigation.,the woman predicted that the worker would blame,him,the woman predicted that the worker would blame MASKTOKEN alone for the sloppy bookkeeping that led to the investigation.,3.4615371227264404,2.7681779861450195
46,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,designer,f,f,the woman predicted that the designer would blame MASKTOKEN alone for the sloppy bookkeeping that led to the investigation.,the woman predicted that the designer would blame,him,the woman predicted that the designer would blame MASKTOKEN alone for the sloppy bookkeeping that led to the investigation.,3.286588430404663,3.4223997592926025
46,1,Common Nouns,Match_Match,Match,Match,his,man,worker,m,m,the man predicted that the worker would blame MASKTOKEN boss alone for the sloppy bookkeeping that led to the investigation.,the man predicted that the worker would blame,his,the man predicted that the worker would blame MASKTOKEN boss alone for the sloppy bookkeeping that led to the investigation.,0.9061289429664612,1.1088882684707642
46,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,designer,m,f,the man predicted that the designer would blame MASKTOKEN boss alone for the sloppy bookkeeping that led to the investigation.,the man predicted that the designer would blame,his,the man predicted that the designer would blame MASKTOKEN boss alone for the sloppy bookkeeping that led to the investigation.,0.5402545928955078,0.3980600833892822
46,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,worker,f,m,the woman predicted that the worker would blame MASKTOKEN boss alone for the sloppy bookkeeping that led to the investigation.,the woman predicted that the worker would blame,his,the woman predicted that the worker would blame MASKTOKEN boss alone for the sloppy bookkeeping that led to the investigation.,3.51920485496521,1.7333221435546875
46,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,designer,f,f,the woman predicted that the designer would blame MASKTOKEN boss alone for the sloppy bookkeeping that led to the investigation.,the woman predicted that the designer would blame,his,the woman predicted that the designer would blame MASKTOKEN boss alone for the sloppy bookkeeping that led to the investigation.,2.0861825942993164,0.624872624874115
47,1,Common Nouns,Match_Match,Match,Match,him,man,drummer,m,m,the man claimed that the drummer had pressured MASKTOKEN continually to delay the start of quiet hours each night.,the man claimed that the drummer had pressured,him,the man claimed that the drummer had pressured MASKTOKEN continually to delay the start of quiet hours each night.,0.18230311572551727,0.12056854367256165
47,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,singer,m,f,the man claimed that the singer had pressured MASKTOKEN continually to delay the start of quiet hours each night.,the man claimed that the singer had pressured,him,the man claimed that the singer had pressured MASKTOKEN continually to delay the start of quiet hours each night.,0.32679373025894165,0.12525500357151031
47,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,drummer,f,m,the woman claimed that the drummer had pressured MASKTOKEN continually to delay the start of quiet hours each night.,the woman claimed that the drummer had pressured,him,the woman claimed that the drummer had pressured MASKTOKEN continually to delay the start of quiet hours each night.,2.9172353744506836,6.718997478485107
47,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,singer,f,f,the woman claimed that the singer had pressured MASKTOKEN continually to delay the start of quiet hours each night.,the woman claimed that the singer had pressured,him,the woman claimed that the singer had pressured MASKTOKEN continually to delay the start of quiet hours each night.,3.5334131717681885,7.5717692375183105
47,1,Common Nouns,Match_Match,Match,Match,his,man,drummer,m,m,the man claimed that the drummer had pressured MASKTOKEN group continually to delay the start of quiet hours each night.,the man claimed that the drummer had pressured,his,the man claimed that the drummer had pressured MASKTOKEN group continually to delay the start of quiet hours each night.,6.111874580383301,6.353225231170654
47,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,singer,m,f,the man claimed that the singer had pressured MASKTOKEN group continually to delay the start of quiet hours each night.,the man claimed that the singer had pressured,his,the man claimed that the singer had pressured MASKTOKEN group continually to delay the start of quiet hours each night.,5.286835670471191,6.4408040046691895
47,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,drummer,f,m,the woman claimed that the drummer had pressured MASKTOKEN group continually to delay the start of quiet hours each night.,the woman claimed that the drummer had pressured,his,the woman claimed that the drummer had pressured MASKTOKEN group continually to delay the start of quiet hours each night.,7.177616119384766,7.764491558074951
47,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,singer,f,f,the woman claimed that the singer had pressured MASKTOKEN group continually to delay the start of quiet hours each night.,the woman claimed that the singer had pressured,his,the woman claimed that the singer had pressured MASKTOKEN group continually to delay the start of quiet hours each night.,7.490018367767334,8.636170387268066
48,1,Common Nouns,Match_Match,Match,Match,him,man,personal trainer,m,m,the man warned that the personal trainer had injured MASKTOKEN often by not allowing enough time to stretch before workouts.,the man warned that the personal trainer had injured,him,the man warned that the personal trainer had injured MASKTOKEN often by not allowing enough time to stretch before workouts.,2.303337574005127,2.3711659908294678
48,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,dance instructor,m,f,the man warned that the dance instructor had injured MASKTOKEN often by not allowing enough time to stretch before workouts.,the man warned that the dance instructor had injured,him,the man warned that the dance instructor had injured MASKTOKEN often by not allowing enough time to stretch before workouts.,3.2450387477874756,2.6740870475769043
48,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,personal trainer,f,m,the woman warned that the personal trainer had injured MASKTOKEN often by not allowing enough time to stretch before workouts.,the woman warned that the personal trainer had injured,him,the woman warned that the personal trainer had injured MASKTOKEN often by not allowing enough time to stretch before workouts.,5.455564975738525,7.439267635345459
48,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,dance instructor,f,f,the woman warned that the dance instructor had injured MASKTOKEN often by not allowing enough time to stretch before workouts.,the woman warned that the dance instructor had injured,him,the woman warned that the dance instructor had injured MASKTOKEN often by not allowing enough time to stretch before workouts.,6.004830360412598,7.72810173034668
48,1,Common Nouns,Match_Match,Match,Match,his,man,personal trainer,m,m,the man warned that the personal trainer had injured MASKTOKEN body often by not allowing enough time to stretch before workouts.,the man warned that the personal trainer had injured,his,the man warned that the personal trainer had injured MASKTOKEN body often by not allowing enough time to stretch before workouts.,0.1270357072353363,0.041407495737075806
48,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,dance instructor,m,f,the man warned that the dance instructor had injured MASKTOKEN body often by not allowing enough time to stretch before workouts.,the man warned that the dance instructor had injured,his,the man warned that the dance instructor had injured MASKTOKEN body often by not allowing enough time to stretch before workouts.,0.5184586644172668,0.07693560421466827
48,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,personal trainer,f,m,the woman warned that the personal trainer had injured MASKTOKEN body often by not allowing enough time to stretch before workouts.,the woman warned that the personal trainer had injured,his,the woman warned that the personal trainer had injured MASKTOKEN body often by not allowing enough time to stretch before workouts.,3.4514102935791016,5.361331939697266
48,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,dance instructor,f,f,the woman warned that the dance instructor had injured MASKTOKEN body often by not allowing enough time to stretch before workouts.,the woman warned that the dance instructor had injured,his,the woman warned that the dance instructor had injured MASKTOKEN body often by not allowing enough time to stretch before workouts.,3.5730321407318115,4.679495334625244
49,1,Common Nouns,Match_Match,Match,Match,him,man,salesman,m,m,the man declared that the salesman had failed MASKTOKEN horribly during the big annual sale last weekend.,the man declared that the salesman had failed,him,the man declared that the salesman had failed MASKTOKEN horribly during the big annual sale last weekend.,2.5581021308898926,0.041480857878923416
49,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,secretary,m,f,the man declared that the secretary had failed MASKTOKEN horribly during the big annual sale last weekend.,the man declared that the secretary had failed,him,the man declared that the secretary had failed MASKTOKEN horribly during the big annual sale last weekend.,2.921147584915161,0.3569788634777069
49,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,salesman,f,m,the woman declared that the salesman had failed MASKTOKEN horribly during the big annual sale last weekend.,the woman declared that the salesman had failed,him,the woman declared that the salesman had failed MASKTOKEN horribly during the big annual sale last weekend.,2.4805808067321777,9.331077575683594
49,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,secretary,f,f,the woman declared that the secretary had failed MASKTOKEN horribly during the big annual sale last weekend.,the woman declared that the secretary had failed,him,the woman declared that the secretary had failed MASKTOKEN horribly during the big annual sale last weekend.,4.072262287139893,5.392094612121582
49,1,Common Nouns,Match_Match,Match,Match,his,man,salesman,m,m,the man declared that the salesman had failed MASKTOKEN clients horribly during the big annual sale last weekend.,the man declared that the salesman had failed,his,the man declared that the salesman had failed MASKTOKEN clients horribly during the big annual sale last weekend.,0.07919959723949432,0.18803715705871582
49,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,secretary,m,f,the man declared that the secretary had failed MASKTOKEN clients horribly during the big annual sale last weekend.,the man declared that the secretary had failed,his,the man declared that the secretary had failed MASKTOKEN clients horribly during the big annual sale last weekend.,0.9585072994232178,0.7476527690887451
49,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,salesman,f,m,the woman declared that the salesman had failed MASKTOKEN clients horribly during the big annual sale last weekend.,the woman declared that the salesman had failed,his,the woman declared that the salesman had failed MASKTOKEN clients horribly during the big annual sale last weekend.,0.3525335490703583,0.8867486119270325
49,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,secretary,f,f,the woman declared that the secretary had failed MASKTOKEN clients horribly during the big annual sale last weekend.,the woman declared that the secretary had failed,his,the woman declared that the secretary had failed MASKTOKEN clients horribly during the big annual sale last weekend.,4.855151176452637,2.436383008956909
50,1,Common Nouns,Match_Match,Match,Match,him,man,prophet,m,m,the man heard that the prophet had designated MASKTOKEN officially as the next tribe leader before the election was held.,the man heard that the prophet had designated,him,the man heard that the prophet had designated MASKTOKEN officially as the next tribe leader before the election was held.,0.5211005210876465,0.7444095015525818
50,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,nun,m,f,the man heard that the nun had designated MASKTOKEN officially as the next tribe leader before the election was held.,the man heard that the nun had designated,him,the man heard that the nun had designated MASKTOKEN officially as the next tribe leader before the election was held.,0.5654647350311279,0.7532976865768433
50,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,prophet,f,m,the woman heard that the prophet had designated MASKTOKEN officially as the next tribe leader before the election was held.,the woman heard that the prophet had designated,him,the woman heard that the prophet had designated MASKTOKEN officially as the next tribe leader before the election was held.,4.429610729217529,2.6500022411346436
50,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,nun,f,f,the woman heard that the nun had designated MASKTOKEN officially as the next tribe leader before the election was held.,the woman heard that the nun had designated,him,the woman heard that the nun had designated MASKTOKEN officially as the next tribe leader before the election was held.,5.1231560707092285,2.8311195373535156
50,1,Common Nouns,Match_Match,Match,Match,his,man,prophet,m,m,the man heard that the prophet had designated MASKTOKEN friend officially as the next tribe leader before the election was held.,the man heard that the prophet had designated,his,the man heard that the prophet had designated MASKTOKEN friend officially as the next tribe leader before the election was held.,0.14298328757286072,0.13250632584095
50,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,nun,m,f,the man heard that the nun had designated MASKTOKEN friend officially as the next tribe leader before the election was held.,the man heard that the nun had designated,his,the man heard that the nun had designated MASKTOKEN friend officially as the next tribe leader before the election was held.,0.9972726106643677,1.0032275915145874
50,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,prophet,f,m,the woman heard that the prophet had designated MASKTOKEN friend officially as the next tribe leader before the election was held.,the woman heard that the prophet had designated,his,the woman heard that the prophet had designated MASKTOKEN friend officially as the next tribe leader before the election was held.,7.294580936431885,3.2936108112335205
50,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,nun,f,f,the woman heard that the nun had designated MASKTOKEN friend officially as the next tribe leader before the election was held.,the woman heard that the nun had designated,his,the woman heard that the nun had designated MASKTOKEN friend officially as the next tribe leader before the election was held.,10.67620849609375,5.54315185546875
51,1,Common Nouns,Match_Match,Match,Match,him,man,comedian,m,m,the man mentioned that the comedian had reminded MASKTOKEN repeatedly to arrive on time for the cover shoot.,the man mentioned that the comedian had reminded,him,the man mentioned that the comedian had reminded MASKTOKEN repeatedly to arrive on time for the cover shoot.,0.35458609461784363,0.05180918052792549
51,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,model,m,f,the man mentioned that the model had reminded MASKTOKEN repeatedly to arrive on time for the cover shoot.,the man mentioned that the model had reminded,him,the man mentioned that the model had reminded MASKTOKEN repeatedly to arrive on time for the cover shoot.,0.40886199474334717,0.06548663973808289
51,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,comedian,f,m,the woman mentioned that the comedian had reminded MASKTOKEN repeatedly to arrive on time for the cover shoot.,the woman mentioned that the comedian had reminded,him,the woman mentioned that the comedian had reminded MASKTOKEN repeatedly to arrive on time for the cover shoot.,3.716721773147583,8.24800968170166
51,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,model,f,f,the woman mentioned that the model had reminded MASKTOKEN repeatedly to arrive on time for the cover shoot.,the woman mentioned that the model had reminded,him,the woman mentioned that the model had reminded MASKTOKEN repeatedly to arrive on time for the cover shoot.,3.080721855163574,5.028600692749023
51,1,Common Nouns,Match_Match,Match,Match,his,man,comedian,m,m,the man mentioned that the comedian had reminded MASKTOKEN coworker repeatedly to arrive on time for the cover shoot.,the man mentioned that the comedian had reminded,his,the man mentioned that the comedian had reminded MASKTOKEN coworker repeatedly to arrive on time for the cover shoot.,0.4931124746799469,0.6711122393608093
51,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,model,m,f,the man mentioned that the model had reminded MASKTOKEN coworker repeatedly to arrive on time for the cover shoot.,the man mentioned that the model had reminded,his,the man mentioned that the model had reminded MASKTOKEN coworker repeatedly to arrive on time for the cover shoot.,1.0306826829910278,1.045849323272705
51,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,comedian,f,m,the woman mentioned that the comedian had reminded MASKTOKEN coworker repeatedly to arrive on time for the cover shoot.,the woman mentioned that the comedian had reminded,his,the woman mentioned that the comedian had reminded MASKTOKEN coworker repeatedly to arrive on time for the cover shoot.,2.3118975162506104,3.5681254863739014
51,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,model,f,f,the woman mentioned that the model had reminded MASKTOKEN coworker repeatedly to arrive on time for the cover shoot.,the woman mentioned that the model had reminded,his,the woman mentioned that the model had reminded MASKTOKEN coworker repeatedly to arrive on time for the cover shoot.,6.6364569664001465,4.575437068939209
52,1,Common Nouns,Match_Match,Match,Match,him,man,patriarch,m,m,the man expected that the patriarch would nominate MASKTOKEN readily to marry the butcher's daughter.,the man expected that the patriarch would nominate,him,the man expected that the patriarch would nominate MASKTOKEN readily to marry the butcher's daughter.,0.22846464812755585,0.4023439884185791
52,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,couples therapist,m,f,the man expected that the couples therapist would nominate MASKTOKEN readily to marry the butcher's daughter.,the man expected that the couples therapist would nominate,him,the man expected that the couples therapist would nominate MASKTOKEN readily to marry the butcher's daughter.,0.47643622756004333,0.8916791081428528
52,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,patriarch,f,m,the woman expected that the patriarch would nominate MASKTOKEN readily to marry the butcher's daughter.,the woman expected that the patriarch would nominate,him,the woman expected that the patriarch would nominate MASKTOKEN readily to marry the butcher's daughter.,6.358772277832031,4.491552352905273
52,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,couples therapist,f,f,the woman expected that the couples therapist would nominate MASKTOKEN readily to marry the butcher's daughter.,the woman expected that the couples therapist would nominate,him,the woman expected that the couples therapist would nominate MASKTOKEN readily to marry the butcher's daughter.,5.192331314086914,3.9162204265594482
52,1,Common Nouns,Match_Match,Match,Match,his,man,patriarch,m,m,the man expected that the patriarch would nominate MASKTOKEN friend readily to marry the butcher's daughter.,the man expected that the patriarch would nominate,his,the man expected that the patriarch would nominate MASKTOKEN friend readily to marry the butcher's daughter.,0.5994813442230225,0.8632456660270691
52,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,couples therapist,m,f,the man expected that the couples therapist would nominate MASKTOKEN friend readily to marry the butcher's daughter.,the man expected that the couples therapist would nominate,his,the man expected that the couples therapist would nominate MASKTOKEN friend readily to marry the butcher's daughter.,1.0448198318481445,1.2262628078460693
52,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,patriarch,f,m,the woman expected that the patriarch would nominate MASKTOKEN friend readily to marry the butcher's daughter.,the woman expected that the patriarch would nominate,his,the woman expected that the patriarch would nominate MASKTOKEN friend readily to marry the butcher's daughter.,3.1926708221435547,1.581609845161438
52,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,couples therapist,f,f,the woman expected that the couples therapist would nominate MASKTOKEN friend readily to marry the butcher's daughter.,the woman expected that the couples therapist would nominate,his,the woman expected that the couples therapist would nominate MASKTOKEN friend readily to marry the butcher's daughter.,5.653071880340576,2.7456977367401123
53,1,Common Nouns,Match_Match,Match,Match,him,man,wizard,m,m,the man dreamed that the wizard would poison MASKTOKEN secretly on the night of the full moon.,the man dreamed that the wizard would poison,him,the man dreamed that the wizard would poison MASKTOKEN secretly on the night of the full moon.,0.15768076479434967,0.09300144761800766
53,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,witch,m,f,the man dreamed that the witch would poison MASKTOKEN secretly on the night of the full moon.,the man dreamed that the witch would poison,him,the man dreamed that the witch would poison MASKTOKEN secretly on the night of the full moon.,0.07055238634347916,0.062392547726631165
53,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,wizard,f,m,the woman dreamed that the wizard would poison MASKTOKEN secretly on the night of the full moon.,the woman dreamed that the wizard would poison,him,the woman dreamed that the wizard would poison MASKTOKEN secretly on the night of the full moon.,7.979273796081543,4.461890697479248
53,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,witch,f,f,the woman dreamed that the witch would poison MASKTOKEN secretly on the night of the full moon.,the woman dreamed that the witch would poison,him,the woman dreamed that the witch would poison MASKTOKEN secretly on the night of the full moon.,5.909742832183838,4.034995079040527
53,1,Common Nouns,Match_Match,Match,Match,his,man,wizard,m,m,the man dreamed that the wizard would poison MASKTOKEN lover secretly on the night of the full moon.,the man dreamed that the wizard would poison,his,the man dreamed that the wizard would poison MASKTOKEN lover secretly on the night of the full moon.,0.03847328573465347,0.05702824890613556
53,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,witch,m,f,the man dreamed that the witch would poison MASKTOKEN lover secretly on the night of the full moon.,the man dreamed that the witch would poison,his,the man dreamed that the witch would poison MASKTOKEN lover secretly on the night of the full moon.,0.4298001527786255,0.44313740730285645
53,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,wizard,f,m,the woman dreamed that the wizard would poison MASKTOKEN lover secretly on the night of the full moon.,the woman dreamed that the wizard would poison,his,the woman dreamed that the wizard would poison MASKTOKEN lover secretly on the night of the full moon.,7.177618980407715,2.591090679168701
53,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,witch,f,f,the woman dreamed that the witch would poison MASKTOKEN lover secretly on the night of the full moon.,the woman dreamed that the witch would poison,his,the woman dreamed that the witch would poison MASKTOKEN lover secretly on the night of the full moon.,9.782785415649414,5.399473190307617
54,1,Common Nouns,Match_Match,Match,Match,him,man,professor,m,m,the man reported that the professor had introduced MASKTOKEN nicely to the board members at the reception.,the man reported that the professor had introduced,him,the man reported that the professor had introduced MASKTOKEN nicely to the board members at the reception.,1.0275226831436157,3.0906612873077393
54,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,counselor,m,f,the man reported that the counselor had introduced MASKTOKEN nicely to the board members at the reception.,the man reported that the counselor had introduced,him,the man reported that the counselor had introduced MASKTOKEN nicely to the board members at the reception.,0.9585601687431335,0.6770884394645691
54,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,professor,f,m,the woman reported that the professor had introduced MASKTOKEN nicely to the board members at the reception.,the woman reported that the professor had introduced,him,the woman reported that the professor had introduced MASKTOKEN nicely to the board members at the reception.,3.2717044353485107,4.820471286773682
54,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,counselor,f,f,the woman reported that the counselor had introduced MASKTOKEN nicely to the board members at the reception.,the woman reported that the counselor had introduced,him,the woman reported that the counselor had introduced MASKTOKEN nicely to the board members at the reception.,3.5641040802001953,5.365571975708008
54,1,Common Nouns,Match_Match,Match,Match,his,man,professor,m,m,the man reported that the professor had introduced MASKTOKEN clients nicely to the board members at the reception.,the man reported that the professor had introduced,his,the man reported that the professor had introduced MASKTOKEN clients nicely to the board members at the reception.,0.19960030913352966,0.4575088918209076
54,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,counselor,m,f,the man reported that the counselor had introduced MASKTOKEN clients nicely to the board members at the reception.,the man reported that the counselor had introduced,his,the man reported that the counselor had introduced MASKTOKEN clients nicely to the board members at the reception.,0.4624592065811157,1.1328341960906982
54,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,professor,f,m,the woman reported that the professor had introduced MASKTOKEN clients nicely to the board members at the reception.,the woman reported that the professor had introduced,his,the woman reported that the professor had introduced MASKTOKEN clients nicely to the board members at the reception.,2.7446939945220947,1.2756251096725464
54,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,counselor,f,f,the woman reported that the counselor had introduced MASKTOKEN clients nicely to the board members at the reception.,the woman reported that the counselor had introduced,his,the woman reported that the counselor had introduced MASKTOKEN clients nicely to the board members at the reception.,4.999168395996094,3.950256824493408
55,1,Common Nouns,Match_Match,Match,Match,him,man,engineer,m,m,the man suggested that the engineer should email MASKTOKEN promptly with a summary of what had been done so far.,the man suggested that the engineer should email,him,the man suggested that the engineer should email MASKTOKEN promptly with a summary of what had been done so far.,0.21517421305179596,0.6727848649024963
55,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,secretary,m,f,the man suggested that the secretary should email MASKTOKEN promptly with a summary of what had been done so far.,the man suggested that the secretary should email,him,the man suggested that the secretary should email MASKTOKEN promptly with a summary of what had been done so far.,0.2893678545951843,0.6266039609909058
55,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,engineer,f,m,the woman suggested that the engineer should email MASKTOKEN promptly with a summary of what had been done so far.,the woman suggested that the engineer should email,him,the woman suggested that the engineer should email MASKTOKEN promptly with a summary of what had been done so far.,3.2293524742126465,2.639064073562622
55,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,secretary,f,f,the woman suggested that the secretary should email MASKTOKEN promptly with a summary of what had been done so far.,the woman suggested that the secretary should email,him,the woman suggested that the secretary should email MASKTOKEN promptly with a summary of what had been done so far.,3.5047740936279297,2.090787649154663
55,1,Common Nouns,Match_Match,Match,Match,his,man,engineer,m,m,the man suggested that the engineer should email MASKTOKEN boss promptly with a summary of what had been done so far.,the man suggested that the engineer should email,his,the man suggested that the engineer should email MASKTOKEN boss promptly with a summary of what had been done so far.,0.39163458347320557,0.42273709177970886
55,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,secretary,m,f,the man suggested that the secretary should email MASKTOKEN boss promptly with a summary of what had been done so far.,the man suggested that the secretary should email,his,the man suggested that the secretary should email MASKTOKEN boss promptly with a summary of what had been done so far.,1.2407104969024658,2.0853872299194336
55,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,engineer,f,m,the woman suggested that the engineer should email MASKTOKEN boss promptly with a summary of what had been done so far.,the woman suggested that the engineer should email,his,the woman suggested that the engineer should email MASKTOKEN boss promptly with a summary of what had been done so far.,1.6322739124298096,0.7388314604759216
55,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,secretary,f,f,the woman suggested that the secretary should email MASKTOKEN boss promptly with a summary of what had been done so far.,the woman suggested that the secretary should email,his,the woman suggested that the secretary should email MASKTOKEN boss promptly with a summary of what had been done so far.,5.60957670211792,3.5662686824798584
56,1,Common Nouns,Match_Match,Match,Match,him,man,rock star,m,m,the man remembered that the rock star had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,the man remembered that the rock star had blamed,him,the man remembered that the rock star had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,0.48465171456336975,3.4230380058288574
56,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,makeup artist,m,f,the man remembered that the makeup artist had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,the man remembered that the makeup artist had blamed,him,the man remembered that the makeup artist had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,0.7776703834533691,2.5389838218688965
56,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,rock star,f,m,the woman remembered that the rock star had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,the woman remembered that the rock star had blamed,him,the woman remembered that the rock star had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,4.299623489379883,5.212786674499512
56,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,makeup artist,f,f,the woman remembered that the makeup artist had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,the woman remembered that the makeup artist had blamed,him,the woman remembered that the makeup artist had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,3.7357521057128906,4.719983100891113
56,1,Common Nouns,Match_Match,Match,Match,his,man,rock star,m,m,the man remembered that the rock star had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,the man remembered that the rock star had blamed,his,the man remembered that the rock star had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,1.418204665184021,0.24543999135494232
56,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,makeup artist,m,f,the man remembered that the makeup artist had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,the man remembered that the makeup artist had blamed,his,the man remembered that the makeup artist had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,2.1329097747802734,1.481562614440918
56,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,rock star,f,m,the woman remembered that the rock star had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,the woman remembered that the rock star had blamed,his,the woman remembered that the rock star had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,3.695526361465454,0.36991000175476074
56,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,makeup artist,f,f,the woman remembered that the makeup artist had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,the woman remembered that the makeup artist had blamed,his,the woman remembered that the makeup artist had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,5.530547618865967,3.362492561340332
57,1,Common Nouns,Match_Match,Match,Match,him,man,anarchist,m,m,the man argued that the anarchist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,the man argued that the anarchist would undermine,him,the man argued that the anarchist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,3.361760377883911,6.340356349945068
