item,exp,contrast,top,middle,bottom,N1,N2,N3,N1_gender,N2_gender,N3_gender,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_surp
15,1,Match_Mismatch_Match,Match,Mismatch,Match,driver,chair woman,council man,m,f,f,the driver told the chair woman that the council man would introduce  MASKTOKEN to the famous diplomat.,the driver told the chair woman that the council man would introduce,him,the driver told the chair woman that the council man would introduce,5.321368217468262,5.896659851074219,5.022947788238525,4.206236839294434,5.214945316314697,4.821669578552246,5.582577228546143,5.088521957397461,5.389627933502197,5.690793037414551,5.418722152709961,5.813427448272705,4.753010272979736,5.3329267501831055,5.123809337615967,5.5719099044799805,5.429494857788086,5.286072254180908,5.030205726623535,4.755101680755615,5.328414440155029,6.365939140319824,4.297748565673828,6.117042541503906,4.886717796325684
15,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,driver,chair woman,council woman,m,f,f,the driver told the chair woman that the council woman would introduce  MASKTOKEN to the famous diplomat.,the driver told the chair woman that the council woman would introduce,him,the driver told the chair woman that the council woman would introduce,5.279020309448242,5.877416133880615,5.285139083862305,4.7113423347473145,6.062111854553223,5.017982482910156,6.151812553405762,5.4231462478637695,5.587578773498535,5.94089412689209,5.825212478637695,5.568002223968506,4.8985114097595215,5.803287506103516,5.080658912658691,5.705954551696777,5.762967109680176,5.732125282287598,5.078696250915527,5.135847568511963,5.50715446472168,6.762229919433594,4.489375114440918,6.1408562660217285,5.198677062988281
15,1,Mismatch_Match_Match,Mismatch,Match,Match,maid,chairman,council man,f,m,m,the maid told the chairman that the council man would introduce  MASKTOKEN to the famous diplomat.,the maid told the chairman that the council man would introduce,him,the maid told the chairman that the council man would introduce,5.92384672164917,6.443321704864502,5.344179153442383,4.754741668701172,5.721593856811523,4.9321465492248535,6.355926513671875,5.015646934509277,5.788926124572754,6.3607258796691895,5.448878288269043,6.148223400115967,5.267919540405273,5.596351623535156,5.2881646156311035,5.42829704284668,5.605682373046875,5.647297382354736,5.563384056091309,5.1533308029174805,4.681434631347656,6.516519546508789,4.602719306945801,6.577686786651611,5.0113325119018555
15,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,maid,chairman,council woman,f,m,m,the maid told the chairman that the council woman would introduce  MASKTOKEN to the famous diplomat.,the maid told the chairman that the council woman would introduce,him,the maid told the chairman that the council woman would introduce,5.705748081207275,6.410224437713623,5.655918598175049,5.327856540679932,6.639987468719482,5.231597423553467,6.900513648986816,5.349825859069824,6.0375871658325195,6.627025127410889,5.802949905395508,5.829635143280029,5.439379692077637,6.043801784515381,5.1621785163879395,5.618345737457275,5.954165935516357,6.17072868347168,5.58427095413208,5.435426235198975,4.850045204162598,6.864197731018066,4.778505325317383,6.4545183181762695,5.279664039611816
15,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,maid,chair woman,council man,f,f,f,the maid told the chair woman that the council man would introduce  MASKTOKEN to the famous diplomat.,the maid told the chair woman that the council man would introduce,him,the maid told the chair woman that the council man would introduce,5.642099380493164,6.183437347412109,5.07407283782959,4.518387317657471,5.782878875732422,4.975358963012695,5.874932765960693,4.880918025970459,5.176233768463135,5.802031517028809,5.499380588531494,5.949721813201904,5.035024642944336,5.640858173370361,5.367219924926758,5.519423484802246,5.665710926055908,5.3306498527526855,5.26714563369751,4.975222587585449,5.629859447479248,6.489999771118164,4.649440288543701,6.387225151062012,4.896090507507324
15,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,maid,chair woman,council woman,f,f,f,the maid told the chair woman that the council woman would introduce  MASKTOKEN to the famous diplomat.,the maid told the chair woman that the council woman would introduce,him,the maid told the chair woman that the council woman would introduce,5.4767022132873535,6.034178256988525,5.341013431549072,5.009491443634033,6.5011677742004395,5.073007583618164,6.413787364959717,5.314935684204102,5.395419597625732,6.020044803619385,5.898041725158691,5.683019638061523,5.233477592468262,6.108406066894531,5.2756571769714355,5.6148200035095215,5.942203521728516,5.688973426818848,5.283930778503418,5.224608421325684,5.963395118713379,6.8186774253845215,4.839321136474609,6.307493209838867,5.195062160491943
16,1,Match_Match_Match,Match,Match,Match,professor,boy,granddaughter,m,m,m,the professor warned the boy that the granddaughter would be angry with MASKTOKEN for forgetting about the show.,the professor warned the boy that the granddaughter would be angry with,him,the professor warned the boy that the granddaughter would be angry with,3.9746572971343994,2.6096010208129883,4.077835559844971,4.767762660980225,4.4843597412109375,4.226007461547852,5.006874084472656,4.37204647064209,5.3279032707214355,3.369835615158081,4.227069854736328,6.566037654876709,4.084644794464111,4.685091495513916,3.8534865379333496,4.594717502593994,3.8587872982025146,5.230862617492676,4.424300670623779,5.2955451011657715,4.671512603759766,4.706840515136719,3.858544111251831,4.946967601776123,4.240819931030273
16,1,Match_Match_Mismatch,Match,Match,Mismatch,professor,boy,grandson,m,m,m,the professor warned the boy that the grandson would be angry with MASKTOKEN for forgetting about the show.,the professor warned the boy that the grandson would be angry with,him,the professor warned the boy that the grandson would be angry with,4.001964569091797,2.5106585025787354,4.091708660125732,4.356322765350342,4.141494274139404,3.8541934490203857,4.914581298828125,4.172483444213867,5.370080471038818,3.3648364543914795,4.169744968414307,5.805086612701416,3.934335231781006,4.505672454833984,3.8250861167907715,4.756969451904297,3.878305673599243,4.901795864105225,4.0525007247924805,5.064692974090576,4.54108190536499,4.360464572906494,3.9561336040496826,4.799594879150391,3.601226568222046
16,1,Match_Mismatch_Match,Match,Mismatch,Match,professor,girl,granddaughter,m,f,f,the professor warned the girl that the granddaughter would be angry with MASKTOKEN for forgetting about the show.,the professor warned the girl that the granddaughter would be angry with,him,the professor warned the girl that the granddaughter would be angry with,4.071304798126221,2.880067825317383,4.220503807067871,4.881027698516846,4.98204231262207,4.336614608764648,5.313284873962402,4.42101526260376,5.645704746246338,3.4893298149108887,4.334413528442383,6.523136615753174,4.0933518409729,4.566855430603027,3.956610918045044,4.69027042388916,3.906806230545044,5.2664642333984375,4.4791340827941895,5.5166425704956055,4.658404350280762,4.73181676864624,3.9688923358917236,4.961808681488037,4.308489799499512
16,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,professor,girl,grandson,m,f,f,the professor warned the girl that the grandson would be angry with MASKTOKEN for forgetting about the show.,the professor warned the girl that the grandson would be angry with,him,the professor warned the girl that the grandson would be angry with,4.069487571716309,2.8519911766052246,4.160994052886963,4.458976745605469,4.742095947265625,4.023398399353027,5.1871657371521,4.206391334533691,5.664294242858887,3.5509164333343506,4.293008327484131,5.894891738891602,3.9504036903381348,4.424344062805176,3.898038625717163,4.900185585021973,3.918449878692627,5.011711120605469,4.3027849197387695,5.31372594833374,4.499464988708496,4.334412574768066,4.014530658721924,4.823087692260742,3.6887667179107666
16,1,Mismatch_Match_Match,Mismatch,Match,Match,secretary,boy,granddaughter,f,m,m,the secretary warned the boy that the granddaughter would be angry with MASKTOKEN for forgetting about the show.,the secretary warned the boy that the granddaughter would be angry with,him,the secretary warned the boy that the granddaughter would be angry with,4.421431541442871,2.5664315223693848,4.1439208984375,4.8175458908081055,4.414572238922119,4.4148268699646,5.0133490562438965,4.655693531036377,5.22653865814209,3.6992084980010986,4.15118408203125,6.561534881591797,4.153969764709473,4.670879364013672,4.056948184967041,4.744203090667725,4.039517402648926,5.325720310211182,4.227511882781982,5.575467586517334,4.627786636352539,4.542265892028809,3.6976778507232666,4.926658630371094,4.1160969734191895
16,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,secretary,boy,grandson,f,m,m,the secretary warned the boy that the grandson would be angry with MASKTOKEN for forgetting about the show.,the secretary warned the boy that the grandson would be angry with,him,the secretary warned the boy that the grandson would be angry with,4.462172508239746,2.5547983646392822,4.182317733764648,4.3825273513793945,4.048099517822266,4.032835960388184,4.916089057922363,4.414062023162842,5.25331449508667,3.7075791358947754,4.108927249908447,5.788326263427734,4.02929162979126,4.565646648406982,3.983919620513916,4.9171366691589355,4.097317218780518,5.005255699157715,3.883617877960205,5.285260200500488,4.490145683288574,4.285571575164795,3.804103136062622,4.790918350219727,3.513516664505005
16,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,secretary,girl,granddaughter,f,f,f,the secretary warned the girl that the granddaughter would be angry with MASKTOKEN for forgetting about the show.,the secretary warned the girl that the granddaughter would be angry with,him,the secretary warned the girl that the granddaughter would be angry with,4.599795341491699,2.7964000701904297,4.243631362915039,4.925582408905029,4.901235580444336,4.514401912689209,5.369163513183594,4.730676174163818,5.631167888641357,3.8563690185546875,4.266427993774414,6.472923278808594,4.148579120635986,4.599612236022949,4.109011650085449,4.826146602630615,4.129443645477295,5.342663288116455,4.221181392669678,5.815824508666992,4.590572834014893,4.533508777618408,3.8515610694885254,4.968354225158691,4.244075298309326
16,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,secretary,girl,grandson,f,f,f,the secretary warned the girl that the grandson would be angry with MASKTOKEN for forgetting about the show.,the secretary warned the girl that the grandson would be angry with,him,the secretary warned the girl that the grandson would be angry with,4.5972394943237305,2.823390245437622,4.22824239730835,4.489419460296631,4.644381046295166,4.175300598144531,5.230787754058838,4.464413642883301,5.636253356933594,3.9086697101593018,4.233497142791748,5.843103408813477,4.036526679992676,4.511002540588379,4.010213851928711,5.052310466766357,4.171089172363281,5.120100975036621,4.050795555114746,5.567995548248291,4.43645715713501,4.240296363830566,3.9073543548583984,4.8417863845825195,3.656432867050171
17,1,Match_Match_Match,Match,Match,Match,brother,boy,wizard,m,m,m,the brother told the boy that the wizard might treat MASKTOKEN to an expensive dinner in a nice restaurant.,the brother told the boy that the wizard might treat,him,the brother told the boy that the wizard might treat,2.690267562866211,3.320996046066284,3.4415407180786133,2.572354555130005,3.703234910964966,3.9953598976135254,3.549105405807495,2.7326159477233887,3.6641597747802734,3.5134143829345703,2.834026575088501,4.119457721710205,2.1945676803588867,3.664170742034912,3.212923526763916,3.511932373046875,3.3577969074249268,3.415238380432129,4.689827919006348,3.7169556617736816,3.286092519760132,5.159195899963379,3.0787534713745117,3.9893596172332764,3.8545680046081543
17,1,Match_Match_Mismatch,Match,Match,Mismatch,brother,boy,witch,m,m,m,the brother told the boy that the witch might treat MASKTOKEN to an expensive dinner in a nice restaurant.,the brother told the boy that the witch might treat,him,the brother told the boy that the witch might treat,2.825995922088623,3.1153438091278076,4.014142990112305,2.768568515777588,3.460036277770996,4.448008060455322,4.460486888885498,2.994044542312622,3.8319578170776367,3.5805270671844482,3.108985424041748,4.472831726074219,3.044773817062378,3.520749092102051,3.3777482509613037,3.492257595062256,4.069412708282471,3.7546722888946533,4.734086513519287,4.229093551635742,3.463961601257324,5.271087169647217,4.008419036865234,4.538465976715088,3.6850619316101074
17,1,Match_Mismatch_Match,Match,Mismatch,Match,brother,girl,wizard,m,f,f,the brother told the girl that the wizard might treat MASKTOKEN to an expensive dinner in a nice restaurant.,the brother told the girl that the wizard might treat,him,the brother told the girl that the wizard might treat,2.7919082641601562,3.3544838428497314,3.5062859058380127,2.7403337955474854,4.146120071411133,4.113442420959473,3.9076297283172607,2.819474220275879,3.9916038513183594,3.703991651535034,2.989734411239624,4.161088466644287,2.2736217975616455,3.627797842025757,3.3617396354675293,3.6806137561798096,3.4817519187927246,3.6341495513916016,4.760382652282715,3.969055414199829,3.3913629055023193,5.1589531898498535,3.249213218688965,4.076400279998779,3.954555034637451
17,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,brother,girl,witch,m,f,f,the brother told the girl that the witch might treat MASKTOKEN to an expensive dinner in a nice restaurant.,the brother told the girl that the witch might treat,him,the brother told the girl that the witch might treat,3.1100757122039795,3.1777405738830566,4.070042133331299,2.9021105766296387,4.02234411239624,4.419503688812256,4.677239894866943,3.098822832107544,4.110352993011475,3.8195347785949707,3.232032060623169,4.512372970581055,3.1242523193359375,3.4900314807891846,3.5766384601593018,3.6785967350006104,4.05452823638916,3.9892807006835938,4.8156867027282715,4.59217643737793,4.625195503234863,5.325735569000244,4.228238105773926,4.606598377227783,3.779841423034668
17,1,Mismatch_Match_Match,Mismatch,Match,Match,sister,boy,wizard,f,m,m,the sister told the boy that the wizard might treat MASKTOKEN to an expensive dinner in a nice restaurant.,the sister told the boy that the wizard might treat,him,the sister told the boy that the wizard might treat,2.9045047760009766,3.584902048110962,3.8949742317199707,2.8944597244262695,4.086514949798584,4.346827507019043,4.060004234313965,3.1434638500213623,4.065908908843994,3.8708250522613525,3.185940742492676,4.857545852661133,2.4776322841644287,4.155661582946777,3.6576805114746094,4.229681491851807,3.7117693424224854,3.950066566467285,5.092907905578613,4.138798236846924,3.6412062644958496,5.44491720199585,3.502185821533203,4.137269496917725,4.46771764755249
17,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,sister,boy,witch,f,m,m,the sister told the boy that the witch might treat MASKTOKEN to an expensive dinner in a nice restaurant.,the sister told the boy that the witch might treat,him,the sister told the boy that the witch might treat,3.0911219120025635,3.42755389213562,4.552714824676514,3.0783121585845947,3.8791048526763916,4.786427974700928,4.907358169555664,3.5053493976593018,4.248721122741699,3.9954864978790283,3.4958994388580322,5.524994850158691,3.34828519821167,3.993455648422241,4.094179153442383,4.365530967712402,4.439883232116699,4.318389892578125,5.12721061706543,4.75540018081665,3.8990843296051025,5.608630180358887,4.617979526519775,4.68392276763916,4.330705165863037
17,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,sister,girl,wizard,f,f,f,the sister told the girl that the wizard might treat MASKTOKEN to an expensive dinner in a nice restaurant.,the sister told the girl that the wizard might treat,him,the sister told the girl that the wizard might treat,3.0388810634613037,3.743056058883667,3.99904465675354,2.9834799766540527,4.587168216705322,4.498452663421631,4.428378582000732,3.1980056762695312,4.3786749839782715,4.064034938812256,3.3823840618133545,4.8237385749816895,2.552154302597046,4.134827613830566,3.790567398071289,4.425856590270996,3.7862343788146973,4.1140265464782715,5.126243591308594,4.49721097946167,3.7083449363708496,5.455142498016357,3.6996047496795654,4.242039203643799,4.51197624206543
17,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,sister,girl,witch,f,f,f,the sister told the girl that the witch might treat MASKTOKEN to an expensive dinner in a nice restaurant.,the sister told the girl that the witch might treat,him,the sister told the girl that the witch might treat,3.358011484146118,3.6273386478424072,4.629354000091553,3.141801118850708,4.477285385131836,4.754633903503418,5.074512958526611,3.5529675483703613,4.504419326782227,4.227495193481445,3.655799388885498,5.4054999351501465,3.4197325706481934,3.966844081878662,4.170587539672852,4.575225353240967,4.369098663330078,4.468724250793457,5.161174297332764,5.0505290031433105,5.004160404205322,5.660080909729004,4.832151889801025,4.768772602081299,4.374838352203369
18,1,Match_Match_Match,Match,Match,Match,son,man,lord,m,m,m,the son told the man that the lord would introduce MASKTOKEN to the band leader.,the son told the man that the lord would introduce,him,the son told the man that the lord would introduce,4.405259132385254,4.768714904785156,4.264270305633545,4.449775218963623,4.191421985626221,3.762864351272583,5.058088779449463,3.9728305339813232,4.453272819519043,5.061915397644043,4.747885227203369,4.76713752746582,4.243900299072266,4.6324992179870605,3.9997341632843018,4.481626510620117,4.717706680297852,4.538969039916992,4.856423377990723,4.153515815734863,3.9731152057647705,5.612102508544922,4.04293966293335,5.162574291229248,4.254100322723389
18,1,Match_Match_Mismatch,Match,Match,Mismatch,son,man,lady,m,m,m,the son told the man that the lady would introduce MASKTOKEN to the band leader.,the son told the man that the lady would introduce,him,the son told the man that the lady would introduce,4.824561595916748,5.16672945022583,4.295285701751709,4.7107062339782715,4.3701934814453125,3.934149980545044,5.461246490478516,4.4899067878723145,4.982205390930176,5.12680721282959,4.928431034088135,4.69596004486084,4.208026885986328,5.05751371383667,4.7561798095703125,4.661101818084717,5.281205177307129,4.983119487762451,5.249654293060303,4.78382682800293,4.01637601852417,5.923547267913818,4.35050630569458,6.028039455413818,4.273126125335693
18,1,Match_Mismatch_Match,Match,Mismatch,Match,son,woman,lord,m,f,f,the son told the woman that the lord would introduce MASKTOKEN to the band leader.,the son told the woman that the lord would introduce,him,the son told the woman that the lord would introduce,4.600504398345947,5.337780475616455,4.336013317108154,4.802986145019531,4.695372104644775,4.160993576049805,5.479074001312256,4.166354656219482,4.5332865715026855,5.346191883087158,5.065430164337158,5.208957672119141,4.362897872924805,4.927860260009766,4.2744059562683105,4.557384490966797,5.097437858581543,4.8324055671691895,5.05457067489624,4.4716877937316895,4.305609226226807,5.798259258270264,4.091176986694336,5.674304485321045,4.5794525146484375
18,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,son,woman,lady,m,f,f,the son told the woman that the lady would introduce MASKTOKEN to the band leader.,the son told the woman that the lady would introduce,him,the son told the woman that the lady would introduce,5.0383429527282715,5.732740879058838,4.383347988128662,5.074380397796631,4.845424652099609,4.286154270172119,5.822514057159424,4.627674579620361,5.055457592010498,5.446232795715332,5.18587064743042,5.00145149230957,4.29676628112793,5.472509384155273,4.916831016540527,4.730971813201904,5.645103931427002,5.270740509033203,5.43519926071167,5.0084547996521,4.388859748840332,6.1126298904418945,4.566415786743164,6.562286853790283,4.67384672164917
18,1,Mismatch_Match_Match,Mismatch,Match,Match,daughter,man,lord,f,m,m,the daughter told the man that the lord would introduce MASKTOKEN to the band leader.,the daughter told the man that the lord would introduce,him,the daughter told the man that the lord would introduce,4.486793518066406,5.201958656311035,4.479722023010254,4.629613399505615,4.898586750030518,4.241485118865967,5.390430450439453,4.235257625579834,4.732265472412109,5.2161431312561035,4.9187092781066895,5.2845892906188965,4.4008378982543945,5.073230266571045,4.187109470367432,4.620147228240967,4.762791633605957,4.922314167022705,4.9593024253845215,4.266604423522949,4.111269474029541,5.7111287117004395,4.124325752258301,5.339872360229492,4.541033744812012
18,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,daughter,man,lady,f,m,m,the daughter told the man that the lady would introduce MASKTOKEN to the band leader.,the daughter told the man that the lady would introduce,him,the daughter told the man that the lady would introduce,4.901003837585449,5.508670330047607,4.581573963165283,4.886814117431641,5.0538153648376465,4.32402229309082,5.689817428588867,4.674424648284912,5.255316734313965,5.268338680267334,5.102758407592773,5.015192985534668,4.332133769989014,5.419117450714111,4.995235443115234,4.724564075469971,5.337815761566162,5.296361923217773,5.329596996307373,4.84449577331543,4.170319080352783,6.055284023284912,4.585219383239746,6.195195198059082,4.5977935791015625
18,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,daughter,woman,lord,f,f,f,the daughter told the woman that the lord would introduce MASKTOKEN to the band leader.,the daughter told the woman that the lord would introduce,him,the daughter told the woman that the lord would introduce,4.687513828277588,5.620510578155518,4.581136703491211,4.945074081420898,5.290769100189209,4.494046211242676,5.704673767089844,4.3900957107543945,4.798165798187256,5.441760540008545,5.207113742828369,5.403388500213623,4.525460720062256,5.3501296043396,4.492496013641357,4.669814109802246,5.152538776397705,5.15899658203125,5.02264928817749,4.626035213470459,4.44923210144043,5.897780895233154,4.290005207061768,5.780129909515381,4.88240385055542
18,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,daughter,woman,lady,f,f,f,the daughter told the woman that the lady would introduce MASKTOKEN to the band leader.,the daughter told the woman that the lady would introduce,him,the daughter told the woman that the lady would introduce,5.10277795791626,5.872340202331543,4.671559810638428,5.172932147979736,5.3588995933532715,4.506265163421631,5.947756290435791,4.7895355224609375,5.286429405212402,5.4987053871154785,5.329531669616699,5.125549793243408,4.428657531738281,5.756687641143799,5.1560869216918945,4.772652626037598,5.658188819885254,5.499213695526123,5.360893726348877,5.023772716522217,4.502850532531738,6.222561836242676,4.869139194488525,6.597087860107422,4.996919631958008
19,1,Match_Match_Match,Match,Match,Match,husband,doctor,god,m,m,m,the husband told the doctor that the god would get MASKTOKEN some lunch after the event.,the husband told the doctor that the god would get,him,the husband told the doctor that the god would get,5.678931713104248,5.625512599945068,5.136689186096191,5.97275447845459,5.690788745880127,5.6430439949035645,5.501001358032227,6.3154778480529785,4.8782477378845215,6.484907150268555,5.539012908935547,6.961491107940674,5.7333269119262695,7.085689067840576,6.359465599060059,5.32790470123291,5.682281017303467,6.223970890045166,6.78535795211792,6.31010103225708,5.48553991317749,7.004978656768799,6.264871120452881,6.066665172576904,5.991886615753174
19,1,Match_Match_Mismatch,Match,Match,Mismatch,husband,doctor,goddess,m,m,m,the husband told the doctor that the goddess would get MASKTOKEN some lunch after the event.,the husband told the doctor that the goddess would get,him,the husband told the doctor that the goddess would get,5.884242057800293,6.146779537200928,5.487450122833252,6.628070831298828,6.05807638168335,5.70222806930542,5.888612270355225,6.76980447769165,5.423549652099609,6.744500637054443,5.820602893829346,6.99658727645874,5.818813323974609,6.693206787109375,6.960029602050781,5.702062129974365,6.3032684326171875,6.170840740203857,6.881263732910156,6.76636266708374,5.4997053146362305,7.485505104064941,6.28926420211792,7.162549018859863,5.4993438720703125
19,1,Match_Mismatch_Match,Match,Mismatch,Match,husband,nurse,god,m,f,f,the husband told the nurse that the god would get MASKTOKEN some lunch after the event.,the husband told the nurse that the god would get,him,the husband told the nurse that the god would get,5.842294692993164,5.481745719909668,5.028497219085693,6.037829399108887,6.147249221801758,5.815946102142334,5.6869282722473145,6.303518295288086,5.007197856903076,6.636099815368652,5.953336715698242,7.020748615264893,6.047621250152588,6.9618425369262695,6.266103744506836,5.428786754608154,5.796573162078857,6.611595153808594,6.729737281799316,6.416640758514404,5.78079891204834,7.141630172729492,6.358118057250977,5.995866775512695,6.191483974456787
19,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,husband,nurse,goddess,m,f,f,the husband told the nurse that the goddess would get MASKTOKEN some lunch after the event.,the husband told the nurse that the goddess would get,him,the husband told the nurse that the goddess would get,5.962296485900879,5.989314079284668,5.345004081726074,6.625748634338379,6.415778160095215,5.77577018737793,6.081332683563232,6.770328044891357,5.5458984375,6.807377338409424,6.174813270568848,7.035643577575684,6.105230808258057,6.611486434936523,6.888753890991211,5.690871238708496,6.420764446258545,6.519082546234131,6.852149963378906,6.8297200202941895,5.634536266326904,7.636996746063232,6.338064193725586,7.1070075035095215,5.766936779022217
19,1,Mismatch_Match_Match,Mismatch,Match,Match,wife,doctor,god,f,m,m,the wife told the doctor that the god would get MASKTOKEN some lunch after the event.,the wife told the doctor that the god would get,him,the wife told the doctor that the god would get,5.9134321212768555,6.116442680358887,5.502349853515625,6.361137390136719,6.079718589782715,5.9702935218811035,5.741377353668213,6.395655632019043,5.10983419418335,6.682962417602539,5.841060638427734,7.1518330574035645,6.058473587036133,7.226171016693115,6.31137228012085,5.699525833129883,5.737698078155518,6.225386619567871,7.013611793518066,6.179756164550781,5.558879375457764,7.0985589027404785,6.46536111831665,6.478928089141846,6.2425217628479
19,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,wife,doctor,goddess,f,m,m,the wife told the doctor that the goddess would get MASKTOKEN some lunch after the event.,the wife told the doctor that the goddess would get,him,the wife told the doctor that the goddess would get,6.0067830085754395,6.4170098304748535,5.816775321960449,6.8548102378845215,6.365405082702637,5.971273899078369,6.0898284912109375,6.859797477722168,5.732994079589844,6.781531810760498,6.091458320617676,7.105220794677734,6.115450382232666,6.775589942932129,6.879539966583252,5.935737609863281,6.456103324890137,6.165383815765381,7.126110076904297,6.634994983673096,5.571098804473877,7.524079322814941,6.342883586883545,7.447515964508057,5.773853302001953
19,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,wife,nurse,god,f,f,f,the wife told the nurse that the god would get MASKTOKEN some lunch after the event.,the wife told the nurse that the god would get,him,the wife told the nurse that the god would get,5.970602035522461,5.943667888641357,5.431085109710693,6.448937892913818,6.44865083694458,6.075573444366455,5.890415191650391,6.489497184753418,5.182997226715088,6.76755428314209,6.280355930328369,7.468771457672119,6.363729476928711,7.129899024963379,6.309883117675781,5.754574775695801,5.923071384429932,6.674798011779785,7.002601146697998,6.292739391326904,5.885138988494873,7.2607622146606445,6.513764381408691,6.448640823364258,6.414017200469971
19,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,wife,nurse,goddess,f,f,f,the wife told the nurse that the goddess would get MASKTOKEN some lunch after the event.,the wife told the nurse that the goddess would get,him,the wife told the nurse that the goddess would get,6.042109489440918,6.170899868011475,5.638028621673584,6.8603835105896,6.640874862670898,5.955393314361572,6.218708038330078,6.9681878089904785,5.80692195892334,6.805871963500977,6.474599361419678,7.393484592437744,6.374096393585205,6.713881969451904,6.87143611907959,5.9068803787231445,6.602652072906494,6.573650360107422,7.064716339111328,6.674543380737305,5.744635581970215,7.664677619934082,6.362746238708496,7.399415969848633,6.024462699890137
20,1,Match_Match_Match,Match,Match,Match,businessman,actor,hero,m,m,m,the businessman told the actor that the hero would buy MASKTOKEN twenty yards ot fine silk.,the businessman told the actor that the hero would buy,him,the businessman told the actor that the hero would buy,4.895845890045166,5.175762176513672,6.732178211212158,5.606971263885498,6.230038642883301,5.890336990356445,6.551196098327637,6.67987060546875,5.411296367645264,6.01755952835083,4.733694553375244,6.2310614585876465,4.344242572784424,5.1123504638671875,5.397722244262695,5.233340263366699,5.186326503753662,6.362978458404541,5.537893772125244,5.05365514755249,5.6826581954956055,6.644117832183838,5.338973045349121,6.574550151824951,6.596271991729736
