item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_surp
53,1,Common Nouns,Match_Match,Match,Match,his,man,wizard,m,m,the man dreamed that the wizard would poison MASKTOKEN lover secretly on the night of the full moon.,the man dreamed that the wizard would poison,his,the man dreamed that the wizard would poison,3.3814432621002197,4.189521789550781,3.3395278453826904,3.6256160736083984,4.271064758300781,3.071418523788452,4.741551876068115,4.206965923309326,3.574981689453125,4.087859630584717,4.342901229858398,4.611020088195801,3.3745505809783936,4.888340473175049,3.602018356323242,3.8555681705474854,4.682492256164551,3.522529363632202,4.185981273651123,4.808879852294922,4.024181365966797,4.1119866371154785,3.132939100265503,4.277343273162842,4.286349773406982
53,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,witch,m,f,the man dreamed that the witch would poison MASKTOKEN lover secretly on the night of the full moon.,the man dreamed that the witch would poison,his,the man dreamed that the witch would poison,3.6219959259033203,4.263174533843994,3.836233377456665,4.050550937652588,4.25747013092041,3.9504222869873047,5.7926926612854,4.798574447631836,3.811948537826538,4.099658489227295,4.48961877822876,5.114389419555664,3.8670966625213623,5.156851768493652,4.288105487823486,4.1075358390808105,5.325038909912109,3.7065157890319824,4.248428821563721,5.435054302215576,4.628116130828857,4.613121509552002,4.200844764709473,5.242490768432617,4.446606636047363
53,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,wizard,f,m,the woman dreamed that the wizard would poison MASKTOKEN lover secretly on the night of the full moon.,the woman dreamed that the wizard would poison,his,the woman dreamed that the wizard would poison,3.6408541202545166,4.710557460784912,3.9228947162628174,4.217377662658691,4.854307174682617,3.656397819519043,5.065876007080078,4.550640106201172,3.935279130935669,4.422611713409424,4.5467848777771,4.765765190124512,3.661306381225586,5.127620220184326,3.915450096130371,4.177297115325928,5.046412467956543,3.852085828781128,4.47965145111084,4.729072093963623,4.136615753173828,4.589726448059082,3.8159351348876953,4.705256938934326,4.613494873046875
53,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,witch,f,f,the woman dreamed that the witch would poison MASKTOKEN lover secretly on the night of the full moon.,the woman dreamed that the witch would poison,his,the woman dreamed that the witch would poison,3.7574355602264404,4.799355983734131,4.404844284057617,4.64752197265625,4.905980587005615,4.395673751831055,5.9689412117004395,5.260392189025879,4.19828987121582,4.480708122253418,4.686505317687988,4.975602626800537,4.124172687530518,5.561734676361084,4.7119245529174805,4.413900852203369,5.719255447387695,4.055261611938477,4.55398416519165,5.400045871734619,4.714761257171631,5.1179728507995605,5.0021653175354,5.6694512367248535,4.723822116851807
54,1,Common Nouns,Match_Match,Match,Match,him,man,professor,m,m,the man reported that the professor had introduced MASKTOKEN nicely to the board members at the reception.,the man reported that the professor had introduced,him,the man reported that the professor had introduced,4.586348056793213,5.546645641326904,4.3201904296875,4.4934234619140625,5.009271144866943,5.778878211975098,5.249112129211426,6.256955146789551,4.831120014190674,5.621706008911133,4.531652450561523,5.79319429397583,4.355036735534668,5.073092937469482,4.423083305358887,4.971328258514404,5.336992263793945,5.0634236335754395,5.9161200523376465,5.237415313720703,4.682342052459717,6.434380531311035,4.730588912963867,5.734824180603027,4.791539192199707
54,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,counselor,m,f,the man reported that the counselor had introduced MASKTOKEN nicely to the board members at the reception.,the man reported that the counselor had introduced,him,the man reported that the counselor had introduced,4.343527793884277,5.464119911193848,4.105149745941162,4.016777515411377,5.515659809112549,5.3301568031311035,5.612696170806885,6.51723575592041,4.613811492919922,5.571225643157959,4.2628045082092285,6.162536144256592,4.14771032333374,5.050337314605713,4.561374187469482,4.717858791351318,5.2503180503845215,4.848217487335205,5.313226222991943,5.199382305145264,4.435973644256592,6.350320339202881,4.395880699157715,5.543680667877197,4.8409199714660645
54,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,professor,f,m,the woman reported that the professor had introduced MASKTOKEN nicely to the board members at the reception.,the woman reported that the professor had introduced,him,the woman reported that the professor had introduced,4.944582939147949,6.19622802734375,4.456693649291992,4.803938865661621,5.708724021911621,6.127106189727783,5.84418249130249,6.3518805503845215,5.124045372009277,6.0290422439575195,5.067347526550293,5.953744888305664,4.607325077056885,5.456886291503906,4.840100288391113,5.170162677764893,5.80496883392334,5.416471004486084,6.303307056427002,5.510530948638916,4.86973762512207,7.048131465911865,5.0777668952941895,6.328522682189941,5.264718532562256
54,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,counselor,f,f,the woman reported that the counselor had introduced MASKTOKEN nicely to the board members at the reception.,the woman reported that the counselor had introduced,him,the woman reported that the counselor had introduced,4.696233749389648,6.100148677825928,4.227625370025635,4.3866353034973145,6.329040050506592,5.72451639175415,6.262953758239746,6.784205913543701,4.875262260437012,6.034748077392578,4.763886451721191,6.052493095397949,4.334365367889404,5.478088855743408,4.89647102355957,4.908409595489502,5.7492780685424805,5.226856231689453,5.630707263946533,5.435178756713867,4.599935054779053,6.968428134918213,4.6703925132751465,6.078635215759277,5.311245918273926
54,1,Common Nouns,Match_Match,Match,Match,his,man,professor,m,m,the man reported that the professor had introduced MASKTOKEN clients nicely to the board members at the reception.,the man reported that the professor had introduced,his,the man reported that the professor had introduced,3.593658685684204,3.8752450942993164,3.563067674636841,3.6482486724853516,3.5822913646698,3.626936674118042,3.8548927307128906,4.313826560974121,4.29074764251709,3.7584075927734375,3.7072269916534424,4.270233154296875,4.401166915893555,3.644409656524658,3.7564992904663086,3.5493359565734863,3.975715398788452,3.675743818283081,4.14198112487793,4.1735992431640625,3.871029853820801,4.04658317565918,3.5158398151397705,4.0698065757751465,3.776197671890259
54,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,counselor,m,f,the man reported that the counselor had introduced MASKTOKEN clients nicely to the board members at the reception.,the man reported that the counselor had introduced,his,the man reported that the counselor had introduced,3.6010663509368896,3.9097049236297607,3.3360214233398438,3.7456352710723877,4.206242084503174,3.5418660640716553,3.9008829593658447,4.666762828826904,4.130530834197998,3.784207820892334,3.446544647216797,4.469756603240967,4.067777156829834,3.446944236755371,3.828073024749756,3.544163703918457,3.8991291522979736,3.641899824142456,4.061634540557861,4.204668998718262,3.8785407543182373,4.234004974365234,3.2216765880584717,4.064795970916748,3.9176852703094482
54,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,professor,f,m,the woman reported that the professor had introduced MASKTOKEN clients nicely to the board members at the reception.,the woman reported that the professor had introduced,his,the woman reported that the professor had introduced,3.981076955795288,4.536579132080078,3.9437973499298096,4.035354137420654,4.356907367706299,4.051661014556885,4.440183162689209,4.501558780670166,4.784801959991455,4.192087173461914,4.18786096572876,4.445948123931885,4.629307270050049,4.159061431884766,4.172565460205078,3.8774337768554688,4.540019512176514,4.102553844451904,4.582036018371582,4.726108551025391,4.114391326904297,4.735903263092041,4.041926383972168,4.5256123542785645,4.2578301429748535
54,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,counselor,f,f,the woman reported that the counselor had introduced MASKTOKEN clients nicely to the board members at the reception.,the woman reported that the counselor had introduced,his,the woman reported that the counselor had introduced,3.967158079147339,4.565661430358887,3.7089531421661377,4.226519584655762,5.067619800567627,4.005201816558838,4.559157371520996,5.08414363861084,4.613705635070801,4.253261089324951,3.898007392883301,4.395011901855469,4.263612747192383,4.008516311645508,4.141410827636719,3.8732831478118896,4.4437150955200195,4.041807651519775,4.4351701736450195,4.708046913146973,4.097634315490723,4.952945709228516,3.6805787086486816,4.449883937835693,4.3704609870910645
55,1,Common Nouns,Match_Match,Match,Match,him,man,engineer,m,m,the man suggested that the engineer should email MASKTOKEN promptly with a summary of what had been done so far.,the man suggested that the engineer should email,him,the man suggested that the engineer should email,4.664153575897217,5.691784858703613,6.1138482093811035,4.475541114807129,7.0114030838012695,7.367917060852051,6.0748066902160645,8.308943748474121,5.735966682434082,7.889688968658447,5.540081024169922,7.730237007141113,7.214249134063721,5.674549102783203,5.956773281097412,6.511649131774902,8.039677619934082,5.489556312561035,5.471893310546875,7.652432441711426,8.135063171386719,6.657569408416748,6.118511199951172,6.302796840667725,5.13026237487793
55,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,secretary,m,f,the man suggested that the secretary should email MASKTOKEN promptly with a summary of what had been done so far.,the man suggested that the secretary should email,him,the man suggested that the secretary should email,4.6770548820495605,5.871216773986816,5.828871726989746,4.187035083770752,6.95729398727417,7.2764716148376465,6.265007972717285,8.067159652709961,6.141087532043457,7.444163799285889,5.164494514465332,7.278220176696777,6.938915252685547,5.869791030883789,5.533027172088623,5.471508026123047,7.842958927154541,5.44197416305542,5.256052017211914,7.605443000793457,7.658738136291504,6.544312000274658,5.328098297119141,5.914004325866699,4.944653511047363
55,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,engineer,f,m,the woman suggested that the engineer should email MASKTOKEN promptly with a summary of what had been done so far.,the woman suggested that the engineer should email,him,the woman suggested that the engineer should email,4.8926310539245605,6.019948482513428,6.502029895782471,4.852870941162109,7.406651496887207,7.612959861755371,6.414194107055664,8.562192916870117,5.908069133758545,8.155207633972168,5.891468048095703,7.612514972686768,7.356194496154785,6.200017929077148,6.253965377807617,6.564196586608887,8.268814086914062,5.744261264801025,5.567646026611328,7.837396621704102,8.138242721557617,7.025574207305908,6.386307239532471,6.727336406707764,5.407701015472412
55,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,secretary,f,f,the woman suggested that the secretary should email MASKTOKEN promptly with a summary of what had been done so far.,the woman suggested that the secretary should email,him,the woman suggested that the secretary should email,4.874114513397217,6.208180904388428,6.1188645362854,4.535745620727539,7.331190586090088,7.510687828063965,6.586716651916504,8.320673942565918,6.275550365447998,7.701170921325684,5.405845642089844,7.362760066986084,7.098993301391602,6.2048187255859375,5.8173604011535645,5.561816692352295,8.05670166015625,5.671271324157715,5.32157564163208,7.824977874755859,7.735241413116455,6.895821571350098,5.537180423736572,6.351433277130127,5.262606143951416
55,1,Common Nouns,Match_Match,Match,Match,his,man,engineer,m,m,the man suggested that the engineer should email MASKTOKEN boss promptly with a summary of what had been done so far.,the man suggested that the engineer should email,his,the man suggested that the engineer should email,4.065010070800781,5.6628546714782715,4.736725807189941,4.435101509094238,5.060624599456787,6.066616535186768,4.310007572174072,5.088446140289307,4.458009243011475,6.482296943664551,4.470707893371582,5.715429782867432,4.541938781738281,5.139431476593018,4.728277683258057,4.496023178100586,5.324254512786865,4.9874396324157715,4.121706008911133,4.609514236450195,6.631568908691406,4.5257673263549805,4.480611801147461,4.867323398590088,3.975645065307617
55,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,secretary,m,f,the man suggested that the secretary should email MASKTOKEN boss promptly with a summary of what had been done so far.,the man suggested that the secretary should email,his,the man suggested that the secretary should email,4.257843971252441,5.688568115234375,4.370616912841797,4.482365131378174,5.3428168296813965,5.922243118286133,4.743008136749268,4.992802619934082,4.735556125640869,6.422874450683594,4.280027389526367,4.978970050811768,4.50990629196167,5.209965705871582,4.269015312194824,3.8130545616149902,5.429024696350098,4.771442413330078,3.937345266342163,4.583131313323975,6.4508891105651855,4.70358419418335,3.9143831729888916,4.707005500793457,3.790025234222412
55,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,engineer,f,m,the woman suggested that the engineer should email MASKTOKEN boss promptly with a summary of what had been done so far.,the woman suggested that the engineer should email,his,the woman suggested that the engineer should email,4.32526159286499,6.041337490081787,5.244769096374512,4.936427116394043,5.507534027099609,6.395274639129639,4.757591247558594,5.533658027648926,4.7559614181518555,6.748565196990967,4.778547286987305,5.551967144012451,4.756076812744141,5.712817192077637,4.97180700302124,4.661452293395996,5.630955219268799,5.231733322143555,4.28227424621582,4.903021812438965,6.631122589111328,5.01479434967041,4.869616985321045,5.1571831703186035,4.2336649894714355
55,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,secretary,f,f,the woman suggested that the secretary should email MASKTOKEN boss promptly with a summary of what had been done so far.,the woman suggested that the secretary should email,his,the woman suggested that the secretary should email,4.468813419342041,6.099555015563965,4.809101104736328,4.935540676116943,5.78069543838501,6.247439861297607,5.166606426239014,5.373221397399902,5.050053119659424,6.671379089355469,4.527238368988037,5.070394039154053,4.748978137969971,5.63287878036499,4.539510250091553,4.0267229080200195,5.7227067947387695,5.0041327476501465,4.071965217590332,4.897564888000488,6.5332536697387695,5.182121753692627,4.243075847625732,5.0188679695129395,4.073866367340088
56,1,Common Nouns,Match_Match,Match,Match,him,man,rock star,m,m,the man remembered that the rock star had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,the man remembered that the rock star had blamed,him,the man remembered that the rock star had blamed,4.0249481201171875,3.967017889022827,4.348562717437744,3.766334056854248,3.618298292160034,4.4364013671875,5.05397367477417,5.243129730224609,4.242582321166992,3.4402294158935547,4.0966267585754395,5.4457197189331055,3.9377291202545166,4.068289279937744,3.6988914012908936,4.092367172241211,3.6104400157928467,4.108670234680176,4.115377426147461,4.127565860748291,4.0840301513671875,4.958146095275879,4.867420673370361,3.8099594116210938,4.911416530609131
56,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,makeup artist,m,f,the man remembered that the makeup artist had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,the man remembered that the makeup artist had blamed,him,the man remembered that the makeup artist had blamed,4.011877059936523,3.6269214153289795,4.0528740882873535,3.4744863510131836,4.570205211639404,4.340860843658447,4.537291049957275,5.485520362854004,4.033311367034912,3.484266996383667,3.8289570808410645,5.143940448760986,4.376179218292236,4.009816646575928,3.3551793098449707,3.969008684158325,3.6614861488342285,4.351979732513428,4.393822193145752,3.296921730041504,3.3907852172851562,4.87397575378418,4.345123767852783,3.5678927898406982,4.42389440536499
56,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,rock star,f,m,the woman remembered that the rock star had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,the woman remembered that the rock star had blamed,him,the woman remembered that the rock star had blamed,4.332528591156006,4.8229660987854,4.9490647315979,4.466390609741211,4.766905307769775,4.707033157348633,5.515051364898682,5.656312465667725,4.54119348526001,3.9976277351379395,4.78365421295166,5.552074432373047,4.207332134246826,5.26131010055542,3.941493272781372,4.2419257164001465,4.00248384475708,4.592950820922852,4.524902820587158,4.57763671875,3.8522706031799316,5.546411991119385,5.435582637786865,4.476141452789307,5.551431179046631
56,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,makeup artist,f,f,the woman remembered that the makeup artist had blamed MASKTOKEN fairly for the damage to the sound equipment during the show.,the woman remembered that the makeup artist had blamed,him,the woman remembered that the makeup artist had blamed,4.421764850616455,4.4041852951049805,4.562123775482178,4.052876949310303,5.493825912475586,4.709723472595215,5.1098313331604,6.0215864181518555,4.446707725524902,3.971546173095703,4.505173206329346,5.313023090362549,4.516336441040039,5.026797771453857,3.71657395362854,4.097767353057861,4.06679630279541,4.811020374298096,4.7428812980651855,3.7012860774993896,3.391767740249634,5.473195552825928,4.902193546295166,4.202200889587402,4.948874473571777
56,1,Common Nouns,Match_Match,Match,Match,his,man,rock star,m,m,the man remembered that the rock star had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,the man remembered that the rock star had blamed,his,the man remembered that the rock star had blamed,3.9793782234191895,4.3823394775390625,4.573275089263916,4.716265678405762,4.935458183288574,4.711240768432617,4.481527328491211,3.4995765686035156,3.5647037029266357,3.812516927719116,3.8190066814422607,6.013680934906006,4.101543426513672,4.326918125152588,4.203895568847656,4.2822675704956055,4.1413960456848145,3.7081902027130127,3.8314576148986816,4.048709392547607,5.749630928039551,3.690444231033325,4.3623046875,4.601090431213379,4.6563496589660645
56,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,makeup artist,m,f,the man remembered that the makeup artist had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,the man remembered that the makeup artist had blamed,his,the man remembered that the makeup artist had blamed,3.7880959510803223,4.072758197784424,3.6985433101654053,4.431829929351807,4.295804977416992,3.6773529052734375,3.4935572147369385,3.5107123851776123,3.640958309173584,3.598346471786499,3.4546773433685303,5.589401721954346,4.443337440490723,3.830324649810791,3.68491268157959,3.84541916847229,4.000916481018066,3.8288867473602295,4.255068302154541,3.6207597255706787,4.658024787902832,3.434011936187744,3.6719794273376465,4.128262042999268,4.108780860900879
56,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,rock star,f,m,the woman remembered that the rock star had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,the woman remembered that the rock star had blamed,his,the woman remembered that the rock star had blamed,4.364049911499023,5.147548198699951,5.271453857421875,5.584756851196289,6.091983318328857,5.110083103179932,4.954008102416992,4.095374584197998,4.042545795440674,4.327948570251465,4.4243574142456055,5.982098579406738,4.356021404266357,5.46912145614624,4.578287124633789,4.5480055809021,4.5965752601623535,4.24144983291626,4.311741828918457,4.642303466796875,5.597259044647217,4.3366007804870605,5.061997890472412,5.195921897888184,5.206615924835205
56,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,makeup artist,f,f,the woman remembered that the makeup artist had blamed MASKTOKEN manager fairly for the damage to the sound equipment during the show.,the woman remembered that the makeup artist had blamed,his,the woman remembered that the makeup artist had blamed,4.266113758087158,4.782582759857178,4.313277244567871,5.052475929260254,5.218724250793457,4.182939052581787,4.120595455169678,4.178938388824463,4.211458683013916,4.021686553955078,4.048570156097412,5.674354553222656,4.619317054748535,4.797972679138184,4.104301452636719,4.119584083557129,4.51329231262207,4.303432464599609,4.682033538818359,4.2082014083862305,4.724721431732178,4.133747577667236,4.378751277923584,4.697608470916748,4.5353899002075195
57,1,Common Nouns,Match_Match,Match,Match,him,man,anarchist,m,m,the man argued that the anarchist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,the man argued that the anarchist would undermine,him,the man argued that the anarchist would undermine,6.741421222686768,6.5904459953308105,6.6723408699035645,5.649734020233154,6.656599521636963,6.838700771331787,7.364153861999512,6.924571990966797,6.743124008178711,6.327339172363281,6.855652332305908,7.293419361114502,6.3600945472717285,6.096423149108887,6.403234481811523,6.165788650512695,6.295636177062988,6.603954792022705,7.222005367279053,6.180052757263184,6.802114009857178,6.513108253479004,6.72587251663208,7.038934707641602,6.58382511138916
57,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,feminist,m,f,the man argued that the feminist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,the man argued that the feminist would undermine,him,the man argued that the feminist would undermine,6.859643459320068,6.583422660827637,6.80958890914917,5.596767902374268,6.808176040649414,6.771646022796631,7.769172191619873,6.886568546295166,7.188115119934082,6.593765735626221,6.864936351776123,7.6220269203186035,6.53631591796875,6.573941707611084,7.034743785858154,6.0013909339904785,6.472103118896484,6.850289821624756,7.388630390167236,6.058582782745361,6.932790279388428,6.980985641479492,6.824937343597412,7.255505084991455,6.489587783813477
57,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,anarchist,f,m,the woman argued that the anarchist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,the woman argued that the anarchist would undermine,him,the woman argued that the anarchist would undermine,7.142928600311279,7.329495906829834,6.84304666519165,6.324841499328613,7.794094085693359,7.081645488739014,7.8289384841918945,7.175191879272461,6.972343921661377,6.719500541687012,7.34302282333374,7.502976894378662,6.71183967590332,6.921020030975342,6.795828819274902,6.1599040031433105,6.645544528961182,7.064208507537842,7.475428104400635,6.517664432525635,6.872073173522949,7.055774688720703,7.449621677398682,7.785150051116943,7.159509658813477
57,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,feminist,f,f,the woman argued that the feminist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,the woman argued that the feminist would undermine,him,the woman argued that the feminist would undermine,7.23201322555542,7.3516693115234375,7.043236255645752,6.205265998840332,7.974503993988037,7.061066627502441,8.177111625671387,7.177605628967285,7.421230316162109,6.979429244995117,7.421074867248535,7.760151386260986,6.8743062019348145,7.461236953735352,7.472902774810791,6.004483699798584,6.820680618286133,7.295358657836914,7.625026702880859,6.348855018615723,6.984211444854736,7.609665393829346,7.543835163116455,7.906915187835693,7.028035640716553
57,1,Common Nouns,Match_Match,Match,Match,his,man,anarchist,m,m,the man argued that the anarchist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,the man argued that the anarchist would undermine,his,the man argued that the anarchist would undermine,4.450272560119629,3.965348243713379,4.023388385772705,4.979283809661865,4.473423004150391,4.70905065536499,4.871345520019531,4.268466472625732,4.8119306564331055,4.111220359802246,4.577244758605957,5.218099594116211,4.335464954376221,4.292355537414551,4.376944541931152,3.9266655445098877,4.501136302947998,4.252350807189941,4.07328462600708,4.610610485076904,5.222597599029541,3.8935484886169434,4.8376240730285645,5.105983257293701,4.166975021362305
57,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,feminist,m,f,the man argued that the feminist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,the man argued that the feminist would undermine,his,the man argued that the feminist would undermine,4.705870628356934,4.025284290313721,4.575794219970703,5.035050868988037,4.477965354919434,4.758600234985352,5.125807285308838,4.021488666534424,5.178746223449707,4.610233783721924,4.391965389251709,5.635082244873047,4.131107330322266,4.717723369598389,4.78337287902832,3.8315203189849854,4.775808334350586,4.589691638946533,4.252194404602051,4.804020404815674,5.544810771942139,4.05305814743042,5.06272029876709,5.2692646980285645,4.193540096282959
57,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,anarchist,f,m,the woman argued that the anarchist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,the woman argued that the anarchist would undermine,his,the woman argued that the anarchist would undermine,4.7723236083984375,4.729400157928467,4.370122909545898,5.774343013763428,5.509953022003174,5.05651330947876,5.357417106628418,4.624793529510498,5.246365547180176,4.52410888671875,5.0055670738220215,5.4248270988464355,4.669126033782959,5.20401668548584,4.746156215667725,3.9802439212799072,4.95073127746582,4.79562520980835,4.404433250427246,5.10875129699707,5.308281421661377,4.626154899597168,5.793731689453125,5.826090335845947,4.670250415802002
57,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,feminist,f,f,the woman argued that the feminist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,the woman argued that the feminist would undermine,his,the woman argued that the feminist would undermine,4.978518009185791,4.838215351104736,4.95333194732666,5.669386386871338,5.53482723236084,5.130631923675537,5.527492046356201,4.385108470916748,5.527875900268555,4.965674877166748,4.86841344833374,5.765166759490967,4.40440559387207,5.578636169433594,5.18225622177124,3.9038493633270264,5.222540855407715,5.082008361816406,4.543848991394043,5.252740859985352,5.608505725860596,4.844346523284912,5.991089344024658,5.86019229888916,4.687738418579102
58,1,Common Nouns,Match_Match,Match,Match,him,man,construction worker,m,m,the man appreciated that the construction worker had taught MASKTOKEN patiently about how to make something from scratch.,the man appreciated that the construction worker had taught,him,the man appreciated that the construction worker had taught,4.327739715576172,4.605746746063232,3.128354072570801,3.7178955078125,4.950565338134766,4.705101013183594,3.965400457382202,4.13778018951416,3.8093879222869873,4.153576374053955,3.8681607246398926,6.557609558105469,4.158433437347412,5.075842380523682,3.675276517868042,4.084002494812012,5.783041954040527,4.460906505584717,4.660696983337402,4.499148845672607,4.645778179168701,5.443143367767334,4.84091854095459,5.094823360443115,4.239648342132568
58,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,secretary,m,f,the man appreciated that the secretary had taught MASKTOKEN patiently about how to make something from scratch.,the man appreciated that the secretary had taught,him,the man appreciated that the secretary had taught,3.6726601123809814,4.189700126647949,2.5687365531921387,3.3383145332336426,4.085642337799072,4.999093055725098,4.118569374084473,4.403252601623535,3.79834246635437,4.401132583618164,3.5029516220092773,6.55299711227417,3.795657157897949,4.733912467956543,3.378269672393799,3.7038307189941406,5.1055121421813965,4.228628158569336,4.328111171722412,4.4565911293029785,3.5617008209228516,5.249293804168701,4.238204002380371,4.593600273132324,3.4154605865478516
58,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,construction worker,f,m,the woman appreciated that the construction worker had taught MASKTOKEN patiently about how to make something from scratch.,the woman appreciated that the construction worker had taught,him,the woman appreciated that the construction worker had taught,4.6552042961120605,5.374581336975098,3.546302556991577,4.15627384185791,5.7762250900268555,5.063877105712891,4.425856590270996,4.349064826965332,4.027126312255859,4.503927230834961,4.318398952484131,6.654416084289551,4.346149444580078,5.589346408843994,3.9759585857391357,4.249266147613525,6.088839530944824,4.967780590057373,4.888123035430908,4.741507053375244,4.719911575317383,6.035594940185547,5.390100479125977,5.553769111633301,4.842535018920898
58,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,secretary,f,f,the woman appreciated that the secretary had taught MASKTOKEN patiently about how to make something from scratch.,the woman appreciated that the secretary had taught,him,the woman appreciated that the secretary had taught,3.9525275230407715,4.879247665405273,2.894737958908081,3.7317514419555664,4.889502048492432,5.384737014770508,4.5763397216796875,4.589171409606934,4.058534622192383,4.752490043640137,3.8681721687316895,6.782712936401367,4.042036056518555,5.094311237335205,3.669593334197998,3.89210844039917,5.494993686676025,4.720314979553223,4.44993257522583,4.780744552612305,3.6891536712646484,5.76652717590332,4.643165588378906,5.107966423034668,3.9814162254333496
